subject,llm_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry
38,63,28014,28176,28346,True,3.144,1.0,0.9759036144578314
38,64,28346,28567,28769,True,3.128,1.0,0.9550827423167849
38,65,28769,28948,29156,True,3.048,1.0,0.9250645994832041
38,68,29960,30150,30350,True,3.064,1.0,0.9743589743589743
38,69,30350,30532,30670,True,3.056,1.0,0.8625
38,71,30910,31107,31403,True,2.768,1.0,0.7991886409736308
38,72,31403,31570,31839,True,3.704,1.0,0.7660550458715596
38,73,31839,32022,32314,True,3.616,1.0,0.7705263157894737
38,74,32314,32475,32786,True,3.624,1.0,0.6822033898305084
38,75,32786,32948,33269,True,3.784,1.0,0.670807453416149
38,76,33269,33433,33712,True,3.88,1.0,0.7404063205417607
38,77,33712,33886,34206,True,3.624,1.0,0.7044534412955465
38,78,34206,34366,34664,True,3.84,1.0,0.6986899563318778
38,79,34664,34832,35138,True,3.728,1.0,0.7088607594936709
38,80,35138,35306,35623,True,3.792,1.0,0.6927835051546392
38,81,35623,35785,36118,True,3.832,1.0,0.6545454545454545
38,82,36118,36281,36565,True,3.968,1.0,0.7293064876957495
38,84,36992,37244,37504,True,4.104,1.0,0.984375
38,85,37504,37666,37980,True,3.376,1.0,0.680672268907563
38,86,37980,38140,38323,True,3.792,1.0,0.9329446064139941
38,87,38323,38618,38795,True,3.824,1.0,0.75
38,88,38795,39176,39456,True,4.464,1.0,0.8472012102874433
38,93,41444,41601,41784,True,4.208,1.0,0.9235294117647059
38,94,41784,42078,42302,True,3.816,1.0,0.8648648648648649
38,97,43050,43322,43501,True,4.16,0.68719,0.7937915742793792
38,98,44154,44310,44511,True,1.904,0.91398,0.8739495798319328
38,101,45578,45879,46265,True,4.48,1.0,0.87627365356623
38,102,46265,46426,46786,True,4.376,1.0,0.618042226487524
38,104,47261,47422,47774,True,3.568,1.0,0.6276803118908383
38,106,48333,48487,48859,True,4.448,1.0,0.5855513307984791
38,107,48859,49017,49314,True,4.24,1.0,0.6945054945054945
38,108,49314,49513,49821,True,3.968,1.0,0.7850098619329389
38,112,51066,51275,51562,True,2.824,1.0,0.842741935483871
38,121,54711,55055,55317,True,3.952,1.0,0.8646864686468647
38,126,57266,57568,57934,True,4.272,1.0,0.9041916167664671
38,128,58336,58720,58974,True,5.192,1.0,0.7962382445141065
38,129,58974,59130,59363,True,3.28,1.0,0.8020565552699228
38,130,59363,59522,59629,True,3.136,0.487781,0.8045112781954887
39,1,984,1151,1358,True,1.912,1.0,0.893048128342246
39,2,1358,1708,2014,True,4.456,1.0,0.9329268292682926
39,3,2014,2177,2503,True,3.752,1.0,0.6666666666666667
39,4,3545,3720,4027,True,2.0,1.0,0.7261410788381742
39,5,4027,4193,4529,True,3.784,1.0,0.6613545816733069
39,6,5045,5201,5621,True,1.856,1.0,0.5416666666666667
39,7,5621,5783,6007,True,4.656,1.0,0.8393782383419689
39,8,6653,6807,7055,True,1.816,1.0,0.7661691542288558
39,9,7055,7152,7246,True,2.76,0.0,0.9842931937172775
39,10,7778,7954,8275,True,2.088,1.0,0.7082494969818913
39,11,8275,8445,8736,True,3.928,1.0,0.737527114967462
39,12,8736,8903,9203,True,3.664,1.0,0.7152034261241971
39,13,9203,9374,9679,True,3.768,1.0,0.7184873949579832
39,14,9679,9844,10157,True,3.76,1.0,0.6903765690376569
39,15,10157,10323,10522,True,3.832,1.0,0.9095890410958904
39,16,11233,11402,11704,True,1.904,1.0,0.7176220806794056
39,17,12166,12336,12540,True,1.912,1.0,0.9090909090909091
39,18,15390,15554,15892,True,1.904,1.0,0.6533864541832669
39,19,15892,16059,16380,True,4.04,1.0,0.6844262295081966
39,20,16380,16548,16856,True,3.912,1.0,0.7058823529411764
39,21,19539,19717,20031,True,2.12,1.0,0.7235772357723578
39,22,21066,21239,21545,True,1.976,1.0,0.7223382045929019
39,23,22603,22770,22984,True,2.016,1.0,0.8766404199475065
39,24,26185,26358,26543,True,2.024,1.0,0.9664804469273743
39,25,27253,27434,27624,True,2.104,1.0,0.9757412398921833
39,26,28787,28962,29139,True,1.992,1.0,0.9943181818181818
39,27,33435,33610,33921,True,2.12,1.0,0.7201646090534979
39,28,34432,34599,34943,True,1.976,1.0,0.6536203522504893
39,29,39684,39855,40176,True,1.944,1.0,0.6951219512195121
39,30,40176,40343,40635,True,3.904,1.0,0.7276688453159041
39,31,40635,40804,41096,True,3.688,1.0,0.7331887201735359
39,32,41096,41266,41592,True,3.696,1.0,0.685483870967742
39,33,42647,42822,43059,True,2.112,1.0,0.8495145631067962
39,34,43546,43717,43918,True,1.936,1.0,0.9193548387096774
39,35,44397,44587,44935,True,3.016,1.0,0.7063197026022305
39,36,44935,45103,45415,True,4.128,1.0,0.7
39,37,45415,45577,45873,True,3.792,1.0,0.7074235807860262
39,38,46373,46546,46740,True,2.0,1.0,0.9427792915531336
39,39,46740,47128,47309,True,4.656,1.0,0.6362038664323375
39,40,47309,47727,47915,True,4.792,1.0,0.6204620462046204
39,41,47915,48359,48575,True,5.056,1.0,0.6545454545454545
39,42,48575,48994,49237,True,5.08,1.0,0.7341389728096677
39,43,49237,49723,50236,True,5.832,1.0,0.972972972972973
39,44,50236,50398,50855,True,5.4,1.0,0.5234248788368336
39,45,50855,51012,51487,True,4.912,1.0,0.49683544303797467
39,46,51487,51645,52060,True,5.064,1.0,0.5514834205933683
39,47,53213,53373,53606,True,1.936,1.0,0.8142493638676844
39,48,53606,53704,53799,True,2.648,0.0,0.9844559585492227
39,49,54345,54509,54727,True,1.904,1.0,0.8586387434554974
39,50,54727,55108,55562,True,4.792,1.0,0.9125748502994012
39,51,56673,56835,57271,True,1.864,1.0,0.5418060200668897
39,52,57271,57433,57804,True,4.784,1.0,0.6078799249530957
39,53,57804,57964,58317,True,4.248,1.0,0.6237816764132553
39,54,58855,59015,59386,True,1.944,1.0,0.6026365348399247
40,6,2778,3025,3258,True,3.472,1.00048864,0.9708333333333333
40,8,3524,3767,3994,True,2.92,1.00048864,0.9659574468085106
40,10,4866,5023,5344,True,3.248,1.00048864,0.6569037656903766
40,11,5344,5539,5859,True,4.128,1.00048864,0.7572815533980582
40,26,11826,11921,12020,True,1.648,1.00048864,0.979381443298969
40,52,25347,25575,25738,True,3.032,0.81945,0.8337595907928389
40,88,42999,43082,43210,True,1.712,0.22257499999999997,0.7867298578199052
40,97,46357,46507,46646,True,1.984,1.00048864,0.9619377162629758
40,107,50420,50594,50915,True,2.888,1.00048864,0.703030303030303
40,111,52833,53016,53207,True,4.032,0.932812,0.9786096256684492
40,117,55758,56029,56318,True,4.12,1.00048864,0.9678571428571429
40,118,56318,56486,56808,True,3.656,1.00048864,0.6857142857142857
40,122,57717,57853,58024,True,1.76,1.00048864,0.8859934853420195
44,41,18093,18399,18543,True,3.624,0.70070864,0.64
44,69,30834,31157,31314,True,3.688,0.8529186400000001,0.6541666666666667
46,3,1011,1110,1282,True,1.576,1.00048864,0.7306273062730627
46,4,1282,1600,1840,True,3.92,1.00048864,0.8602150537634409
46,5,1840,2102,2205,True,4.016,1.00048864,0.5643835616438356
46,6,2205,2338,2607,True,1.888,0.62521,0.6616915422885572
46,7,2607,2676,2800,True,2.704,1.00048864,0.7150259067357513
46,11,3993,4486,4647,True,5.72,1.00048864,0.4923547400611621
46,13,5770,6009,6124,True,2.72,1.00048864,0.6497175141242938
46,21,9611,9980,10112,True,4.952,1.00048864,0.5269461077844311
46,23,10887,11054,11234,True,2.976,1.00048864,0.962536023054755
46,34,16997,17367,17602,True,5.44,1.00048864,0.7768595041322314
46,40,20122,20464,20683,True,6.416,1.00048864,0.7807486631016043
46,45,22392,22471,22626,True,1.792,0.27363864,0.6752136752136753
46,46,22626,22887,23015,True,3.328,1.00048864,0.6580976863753214
46,56,26640,27002,27156,True,3.576,1.00048864,0.5968992248062015
46,63,30214,30330,30593,True,1.648,1.00048864,0.6121372031662269
46,71,33697,33861,34124,True,3.064,1.00048864,0.7681498829039812
46,72,34124,34280,34710,True,3.352,1.00048864,0.5324232081911262
46,73,34710,34976,35196,True,5.568,1.00048864,0.9053497942386831
46,74,35196,35473,35707,True,3.976,0.984608,0.9158512720156555
46,76,36183,36461,36651,True,3.712,1.00048864,0.811965811965812
46,80,37784,38060,38240,True,4.656,0.967261,0.7894736842105263
46,85,39978,40230,40468,True,3.072,1.00048864,0.9714285714285714
46,88,40926,41419,41582,True,4.864,1.00048864,0.4969512195121951
46,90,42025,42190,42641,True,2.552,1.00048864,0.5357142857142857
46,94,44556,44861,45035,True,4.072,1.00048864,0.7265135699373695
46,96,45505,45823,45973,True,3.888,1.00048864,0.641025641025641
46,99,46938,47231,47435,True,4.56,0.912045,0.8209255533199196
46,100,47435,47730,47927,True,3.992,0.925238,0.8008130081300813
46,104,49329,49619,49782,True,3.528,1.00048864,0.7196467991169978
46,119,57070,57390,57629,True,4.472,1.00048864,0.855098389982111
48,8,3146,3505,3814,True,3.848,0.51234,0.9251497005988024
48,9,3814,3914,4301,True,3.272,0.7679,0.4106776180698152
48,10,4301,4566,4691,True,5.216,1.00048864,0.641025641025641
48,15,7515,7745,7928,True,3.696,1.00048864,0.8861985472154964
48,77,34441,34602,34772,True,2.992,1.00048864,0.972809667673716
48,80,35398,35628,35805,True,3.008,1.00048864,0.8697788697788698
48,88,38812,39065,39243,True,3.4,1.00048864,0.8259860788863109
48,89,39243,39508,39686,True,3.544,1.00048864,0.8036117381489842
48,90,39686,39933,40100,True,3.4,1.00048864,0.8067632850241546
48,93,40811,41028,41212,True,3.024,1.00048864,0.9177057356608479
48,94,41212,41442,41622,True,3.312,1.00048864,0.8780487804878049
48,98,42808,43026,43203,True,3.088,1.00048864,0.8962025316455696
48,99,43203,43430,43605,True,3.232,1.00048864,0.8706467661691543
48,100,43605,43843,44019,True,3.304,1.00048864,0.8502415458937198
48,102,44404,44624,44800,True,3.088,1.00048864,0.8888888888888888
48,103,44800,45030,45205,True,3.248,1.00048864,0.8641975308641976
48,104,45205,45443,45615,True,3.304,1.00048864,0.8390243902439024
48,106,45996,46211,46388,True,3.072,1.00048864,0.903061224489796
48,109,47145,47367,47532,True,3.176,1.00048864,0.8527131782945736
48,110,47532,47727,47902,True,2.88,1.00048864,0.9459459459459459
48,114,49059,49295,49470,True,3.264,1.00048864,0.851581508515815
48,120,51263,51504,51676,True,3.336,1.00048864,0.8329297820823245
48,122,52045,52274,52445,True,3.184,1.00048864,0.855
48,124,52821,53010,53184,True,2.792,1.00048864,0.9586776859504132
48,125,53184,53405,53575,True,3.16,1.00048864,0.8695652173913043
48,131,55738,56009,56102,True,2.648,1.00048864,0.510989010989011
48,132,56102,56360,56678,True,2.808,1.00048864,0.8958333333333334
48,137,58229,58453,58609,True,3.128,1.00048864,0.8210526315789474
50,1,211,445,680,True,,1.0,0.997867803837953
50,2,680,913,1137,True,3.744,1.0,0.9803063457330415
50,3,1137,1411,1657,True,3.984,1.0,0.9461538461538461
50,8,3818,4023,4291,True,4.2,1.0,0.8668076109936576
50,9,4291,4503,4778,True,3.84,1.0,0.8706365503080082
50,11,5247,5458,5730,True,3.92,1.0,0.8737060041407867
50,12,5730,5934,6198,True,3.808,1.0,0.8717948717948718
50,15,7096,7327,7549,True,3.792,1.0,0.9801324503311258
50,18,8665,8881,9127,True,4.328,1.0,0.935064935064935
50,22,10498,10736,10982,True,3.88,1.0,0.9834710743801653
50,25,11894,12115,12374,True,3.8,1.0,0.9208333333333334
50,26,12374,12609,12865,True,3.952,1.0,0.9572301425661914
50,27,12865,13078,13300,True,3.752,1.0,0.9793103448275862
50,29,13763,13981,14240,True,3.816,1.0,0.9140461215932913
50,30,14240,14465,14745,True,3.872,1.0,0.8910891089108911
50,33,15822,16035,16274,True,4.184,1.0,0.9424778761061947
50,43,21039,21270,21509,True,3.984,1.0,0.9829787234042553
50,45,22138,22359,22699,True,4.744,1.0,0.7878787878787878
50,50,24912,25146,25449,True,4.336,1.0,0.8715083798882681
50,53,26505,26718,27023,True,3.992,1.0,0.8223938223938224
50,54,27023,27207,27461,True,3.912,1.0,0.8401826484018264
50,55,27461,27663,27936,True,3.648,1.0,0.8505263157894737
50,61,30270,30574,30779,True,3.984,1.0,0.805500982318271
50,62,30779,31055,31313,True,3.848,1.0,0.9662921348314607
50,63,31313,31536,31795,True,3.848,1.0,0.9253112033195021
50,65,32223,32453,32685,True,3.648,1.0,0.9956709956709957
50,67,33130,33354,33574,True,3.56,1.0,0.990990990990991
50,69,34086,34436,34681,True,4.592,0.981427,0.8235294117647058
50,70,34681,34959,35226,True,4.184,1.0,0.9798165137614678
50,71,35226,35452,35692,True,3.944,1.0,0.9699570815450643
50,76,37999,38228,38591,True,4.728,1.0,0.7736486486486487
50,77,38591,38832,39114,True,4.832,1.0,0.9216061185468452
50,78,39114,39326,39639,True,3.952,1.0,0.8076190476190477
50,81,40620,40924,41235,True,4.616,1.0,0.9886178861788618
50,85,42580,42816,43052,True,3.784,1.0,1.0
50,86,43052,43280,43496,True,3.712,1.0,0.972972972972973
50,88,43955,44201,44437,True,3.88,1.0,0.979253112033195
50,89,44437,44690,44906,True,3.912,0.98827,0.9211087420042644
50,92,45920,46179,46422,True,4.0,0.9970675,0.9681274900398407
50,93,46422,46685,46961,True,4.048,0.97263,0.9758812615955473
50,95,47473,47789,48027,True,4.704,1.0,0.8592057761732852
50,96,48027,48264,48465,True,3.8,1.0,0.9178082191780822
50,102,50839,51116,51374,True,4.144,0.987292,0.9644859813084112
50,104,51935,52195,52435,True,4.256,1.0,0.96
50,105,52435,52683,52931,True,3.904,1.0,1.0
50,106,52931,53174,53417,True,3.928,1.0,1.0
50,108,54015,54242,54535,True,4.552,1.0,0.8730769230769231
50,110,55061,55329,55617,True,4.44,1.0,0.9640287769784173
50,111,55617,55848,56105,True,4.152,1.0,0.9467213114754098
50,112,56105,56335,56623,True,3.896,1.0,0.888030888030888
50,114,57197,57430,57781,True,4.64,1.0,0.797945205479452
50,115,57781,58015,58277,True,4.68,1.0,0.9435483870967742
50,117,58874,59115,59423,True,4.624,1.0,0.877959927140255
