subject,llm_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry
19,1,413,756,874,True,3.736,0.15252,0.5119305856832972
19,2,874,1227,1488,True,3.768,0.26076,0.8501628664495113
19,3,1488,1701,1830,True,3.792,0.16236000000000003,0.7543859649122807
19,4,1830,2165,2321,True,3.712,0.14514,0.6354378818737271
19,5,2321,2630,2761,True,3.72,0.2091,0.5954545454545455
19,6,2761,3114,3245,True,3.872,0.23001000000000002,0.5413223140495868
19,7,3245,3579,3820,True,3.72,0.19065,0.8382608695652174
19,8,3820,3937,4057,True,2.864,0.19433999999999998,0.9873417721518988
19,9,4057,4414,4555,True,3.816,0.24477000000000002,0.5662650602409638
19,10,4555,4894,5451,True,3.84,0.25953,0.7566964285714286
19,11,5451,5818,5942,True,7.392,0.17712,0.505091649694501
19,12,5942,6252,6640,True,3.472,0.233699,0.8882521489971347
19,13,6640,7173,7528,True,7.368,0.234929,0.7995495495495495
19,14,7528,7658,7798,True,3.88,0.22263000000000002,0.962962962962963
19,15,7798,8127,8261,True,3.752,0.19434,0.5788336933045357
19,16,8261,8585,8712,True,3.664,0.18081,0.5631929046563193
19,17,8712,8861,9171,True,2.208,0.15129,0.6492374727668846
19,18,9171,9526,9653,True,5.32,0.22017000000000003,0.5269709543568465
19,19,9653,10003,10138,True,3.816,0.25953,0.5567010309278351
19,20,10138,10461,10607,True,3.664,0.19556999999999997,0.6226012793176972
19,21,10607,10928,11083,True,3.736,0.21648,0.6512605042016807
19,22,11083,11393,11690,True,3.72,0.29027899999999995,0.9785831960461285
19,23,11690,11868,11994,True,3.8,0.22385999999999998,0.8289473684210527
19,24,11994,12320,12441,True,3.616,0.18204,0.5413870246085011
19,25,12441,12813,13082,True,3.944,0.500611,0.8393135725429017
19,27,13611,13737,13888,True,3.816,0.17712,0.9097472924187726
19,28,13888,14204,14531,True,3.736,0.24231000000000003,0.9828926905132193
19,29,14531,14674,14813,True,3.76,0.22755000000000003,0.9858156028368794
19,30,14813,15146,15288,True,3.776,0.19187999999999997,0.5978947368421053
19,31,15288,15604,16024,True,3.664,0.23246900000000004,0.8586956521739131
19,33,16371,16559,17260,True,3.568,0.4305,0.4229471316085489
19,34,17260,17771,17896,True,9.696,0.33948,0.39308176100628933
19,35,17896,18258,18389,True,3.896,0.19925999999999996,0.5314401622718052
19,36,18389,18684,18807,True,3.408,0.22017,0.5885167464114833
19,38,19289,19630,19800,True,3.816,0.26937,0.6653620352250489
19,39,19800,20086,20218,True,3.648,0.24108000000000002,0.631578947368421
19,40,20218,20558,20689,True,3.776,0.21525000000000002,0.5562632696390658
19,41,20689,21025,21170,True,3.736,0.18327000000000002,0.6029106029106028
19,42,21170,21494,21625,True,3.752,0.2337,0.5758241758241758
19,44,22098,22208,22365,True,1.84,0.194339,0.8239700374531835
19,46,22987,23369,23516,True,7.28,0.20540999999999998,0.555765595463138
19,47,23516,23831,23957,True,3.696,0.21033000000000002,0.5714285714285714
19,48,23957,24305,24428,True,3.792,0.2214,0.5222929936305732
19,49,24428,24765,24905,True,3.68,0.21648,0.5870020964360587
19,50,24905,25243,25373,True,3.824,0.21033,0.5555555555555556
19,51,25373,25716,25867,True,3.784,0.23247,0.611336032388664
19,52,25867,26176,26315,True,3.68,0.25707,0.6205357142857143
19,53,26315,26646,26786,True,3.76,0.21402000000000002,0.5944798301486199
19,54,26786,27106,27240,True,3.68,0.21648,0.5903083700440528
19,55,27240,27584,27699,True,3.824,0.25215,0.5010893246187365
19,56,27699,27824,28164,True,1.92,0.23739,0.5376344086021505
19,57,28164,28522,28655,True,5.584,0.243539,0.5417515274949083
19,58,28655,28991,29132,True,3.752,0.27429000000000003,0.5911949685534591
19,59,29132,29463,29629,True,3.776,0.21771,0.6680080482897384
19,60,29629,29920,30053,True,3.656,0.20541,0.6273584905660378
19,61,30053,30397,30754,True,3.816,0.51291,0.9814550641940085
19,63,31203,31316,31461,True,3.416,0.27675000000000005,0.875968992248062
19,64,31461,31800,31931,True,3.872,0.21525,0.5574468085106383
19,65,31931,32257,32405,True,3.656,0.25583900000000004,0.6244725738396624
19,66,32405,32688,33263,True,3.448,0.355469,0.6596736596736597
19,67,33263,33619,33748,True,7.448,0.18204,0.5319587628865979
19,68,33748,34015,34150,True,3.168,0.18942,0.6716417910447761
19,69,34150,34483,34618,True,3.744,0.19925999999999996,0.5769230769230769
19,70,34618,34940,35091,True,3.656,0.33087,0.638477801268499
19,73,36156,36477,36623,True,7.496,0.32964,0.6252676659528908
19,74,36623,36912,37041,True,3.48,0.448951,0.6172248803827751
19,75,37041,37412,37521,True,4.0,0.5633509999999999,0.4541666666666667
19,76,37521,37622,38040,True,1.68,0.321029,0.3892100192678227
19,77,38040,38342,38468,True,5.76,0.258299,0.5887850467289719
19,78,38468,38818,39087,True,3.808,0.26691,0.8691437802907915
19,79,39087,39290,39412,True,3.776,0.23739,0.7507692307692307
19,81,39654,40008,40143,True,3.776,0.24969,0.5521472392638036
19,82,40143,40476,40617,True,3.744,0.20418,0.5949367088607596
19,83,40617,40945,41064,True,3.752,0.25215,0.5324384787472036
19,84,41064,41413,41714,True,3.744,0.25215,0.9261538461538461
19,85,41714,41871,42007,True,3.664,0.25706999999999997,0.9283276450511946
19,86,42007,42303,42451,True,3.456,0.26199,0.6666666666666667
19,88,43216,43595,43799,True,7.504,0.27429000000000003,0.6998284734133791
19,90,44110,44380,44531,True,3.48,0.15621,0.7173396674584323
19,91,44531,44875,45027,True,3.96,0.22139999999999999,0.6129032258064516
19,92,45027,45340,45474,True,3.72,0.21279,0.5995525727069351
19,93,45474,45796,45921,True,3.648,0.30012,0.5592841163310962
19,94,45921,46276,46697,True,3.84,0.22755,0.9149484536082474
19,95,46697,47106,47277,True,6.64,0.30749899999999997,0.5896551724137931
19,96,47277,47537,47840,True,3.448,0.57565,0.9236234458259325
19,97,47840,48050,48330,True,4.104,0.16851,0.8571428571428572
19,98,48330,48491,48610,True,3.528,0.17343000000000003,0.85
19,99,48610,48967,49088,True,3.808,0.19680000000000003,0.506276150627615
19,100,49088,49434,49597,True,3.736,0.25953,0.6404715127701375
19,101,49597,49908,50014,True,3.792,0.22878000000000004,0.5083932853717026
19,102,50014,50346,50493,True,3.504,0.19311000000000003,0.6137787056367432
19,103,50493,50818,50962,True,3.776,0.20909999999999998,0.6140724946695095
19,104,50962,51287,51429,True,3.752,0.20049,0.60813704496788
19,105,51429,51750,51870,True,3.704,0.22016999999999998,0.5442176870748299
19,106,51870,52224,52370,True,3.792,0.21648,0.5840000000000001
19,107,52370,52692,52820,True,3.744,0.20172,0.5688888888888889
19,108,52820,53169,53301,True,3.816,0.20171999999999998,0.5488565488565489
19,109,53301,53631,53765,True,3.696,0.18572999999999998,0.5775862068965517
19,110,53765,54093,54259,True,3.696,0.27429,0.6720647773279352
19,111,54259,54505,54653,True,3.296,0.246,0.751269035532995
19,112,54653,54970,55107,True,3.72,0.2091,0.6035242290748899
19,113,55107,55435,55717,True,3.72,0.23985,0.9245901639344263
19,115,56496,56837,56970,True,7.8,0.17588900000000002,0.5611814345991561
19,116,56970,57314,57510,True,3.816,0.24231,0.7259259259259259
19,117,57510,57818,58141,True,4.032,0.284129,0.9762282091917591
19,118,58141,58258,58379,True,3.52,0.15744,0.9831932773109243
19,119,58379,58714,58855,True,3.648,0.25092000000000003,0.592436974789916
19,120,58855,59185,59323,True,3.768,0.18819,0.5897435897435898
19,121,59323,59663,59804,True,3.824,0.24107999999999996,0.5862785862785862
20,114,58966,59278,59581,True,5.264,0.86119,0.9853658536585366
21,50,22016,22129,22295,True,1.584,0.8944300000000001,0.8100358422939068
26,5,1293,1547,1679,True,3.504,0.27273,0.6839378238341969
26,13,5208,5419,5563,True,4.648,0.809387,0.8112676056338028
26,17,6717,6973,7137,True,4.368,1.0,0.780952380952381
26,22,8539,8629,8740,True,1.632,0.69599,0.8955223880597015
26,32,12509,12774,12927,True,4.24,0.8651019999999999,0.7320574162679425
26,34,13270,13533,13682,True,3.224,1.0,0.7233009708737864
26,36,14099,14399,14538,True,3.592,1.0,0.6332574031890661
26,37,14538,14796,14938,True,3.176,1.0,0.71
26,38,14938,15207,15340,True,3.288,1.0,0.6616915422885572
26,39,15340,15609,15732,True,3.216,0.9521,0.6275510204081632
26,43,16882,16972,17088,True,1.68,0.57967,0.8737864077669903
26,50,19916,20194,20331,True,4.8,0.9188675,0.6602409638554216
26,51,20331,20561,20686,True,2.936,0.946237,0.704225352112676
26,52,20686,20960,21125,True,3.192,1.0,0.7517084282460137
26,54,21603,21895,22044,True,4.928,1.0,0.6757369614512472
26,55,22044,22304,22457,True,3.272,0.99413,0.7409200968523002
26,56,22457,22694,22856,True,3.12,1.0,0.8120300751879699
26,61,24441,24734,24890,True,3.576,1.0,0.6948775055679287
26,62,24890,25117,25253,True,3.064,1.0,0.7493112947658402
26,64,25633,25893,26044,True,3.288,1.0,0.7347931873479319
26,65,26044,26303,26452,True,3.28,1.0,0.7303921568627452
26,67,26866,27117,27256,True,3.2,1.0,0.7128205128205128
26,68,27256,27503,27636,True,3.088,1.0,0.7
26,79,33486,33597,33707,True,2.56,0.188659,0.995475113122172
26,99,43344,43471,43558,True,3.576,0.32355740000000005,0.8130841121495327
26,111,48019,48157,48245,True,2.576,0.171069,0.7787610619469026
26,115,49609,50146,50241,True,6.808,0.25512999999999997,0.3006329113924051
26,132,57451,57723,57884,True,4.176,0.7018570000000001,0.74364896073903
26,134,58347,58652,58800,True,4.656,0.84848,0.6534216335540839
27,1,595,1036,1263,True,4.792,0.302912,0.6796407185628742
27,2,1263,1719,1884,True,5.464,0.308742,0.5314009661835748
27,3,1884,2179,2472,True,3.68,0.30679900000000004,0.9965986394557823
27,4,2472,2934,3201,True,6.04,0.26991,0.7325102880658436
27,5,3201,3615,3893,True,5.448,0.34952,0.8034682080924855
27,6,3893,4333,4506,True,5.744,0.33009,0.564437194127243
27,7,4506,4912,5202,True,4.632,0.31068,0.8333333333333334
27,8,5202,5731,5887,True,6.552,0.267959,0.4554744525547445
27,9,5887,6378,6598,True,5.176,0.277673,0.6188466947960618
27,10,6598,7013,7350,True,5.08,0.3165,0.8962765957446809
27,11,7350,7900,8063,True,7.096,0.30485,0.4572230014025246
27,12,8063,8522,8709,True,4.976,0.275729,0.5789473684210527
27,13,8709,9134,9381,True,4.896,0.28154999999999997,0.7351190476190477
27,14,9381,9863,10034,True,5.832,0.27767,0.5237366003062787
27,15,10034,10455,10708,True,4.736,0.33204,0.7507418397626113
27,16,10708,11159,11432,True,5.632,0.32621,0.7541436464088398
27,17,11432,11768,12055,True,4.872,0.33398,0.9213483146067416
27,18,12055,12492,12749,True,5.792,0.306797,0.7406340057636888
27,19,12749,13178,13462,True,5.488,0.2932,0.7966339410939691
27,20,13462,14004,14167,True,6.608,0.27961,0.4624113475177305
27,21,14167,14611,14839,True,4.856,0.289319,0.6785714285714286
27,22,14839,15271,15517,True,5.28,0.25242,0.7256637168141593
27,23,15517,16002,16325,True,5.848,0.264082,0.7995049504950495
27,24,16325,16847,17011,True,6.76,0.23106700000000002,0.47813411078717205
27,25,17011,17554,17718,True,5.656,0.203884,0.46393210749646396
27,26,17718,18254,18401,True,5.6,0.20194,0.4304538799414348
27,27,18401,18904,19065,True,5.2,0.18446200000000001,0.4849397590361446
27,28,19065,19366,19732,True,3.696,0.211654,0.9025487256371814
27,29,19732,20150,20398,True,6.272,0.227184,0.7447447447447447
27,30,20398,20856,21138,True,5.648,0.192228,0.7621621621621621
27,31,21138,21617,21765,True,6.088,0.19417,0.47208931419457734
27,32,21765,22248,22399,True,5.048,0.19223,0.4763406940063092
27,33,22399,22891,23049,True,5.144,0.20193899999999998,0.48615384615384616
27,34,23049,23522,23689,True,5.048,0.24466300000000002,0.521875
27,35,23689,24162,24355,True,5.12,0.244658,0.5795795795795795
27,36,24355,24588,25005,True,3.408,0.23884,0.716923076923077
27,37,25005,25533,25831,True,7.56,0.31650999999999996,0.7215496368038741
27,38,25831,26137,26438,True,4.832,0.30291999999999997,0.9917627677100495
27,39,26438,27002,27168,True,6.92,0.25631000000000004,0.4547945205479452
27,40,27168,27647,27802,True,5.16,0.23689,0.48895899053627756
27,41,27802,28257,28517,True,4.88,0.26990000000000003,0.7272727272727273
27,42,28517,29018,29178,True,6.088,0.26796,0.4841149773071104
27,43,29178,29608,29915,True,4.72,0.304854,0.8331071913161465
27,44,29915,30397,30562,True,6.312,0.234952,0.5100463678516229
27,45,30562,31044,31231,True,5.176,0.23106300000000002,0.5590433482810164
27,46,31231,31705,31857,True,5.288,0.225246,0.48562300319488816
27,47,31857,32398,32553,True,5.544,0.287377,0.4454022988505747
27,48,32553,32998,33338,True,4.8,0.29515,0.8662420382165605
27,49,33338,33787,34067,True,6.312,0.24465900000000002,0.7681755829903978
27,50,34067,34338,34859,True,4.408,0.31651,0.6843434343434344
27,51,34859,35259,35730,True,7.368,0.39805999999999997,0.9184845005740528
27,52,35730,36075,36410,True,6.528,0.21941,0.9852941176470589
27,53,36410,36719,37126,True,5.152,0.26019000000000003,0.8631284916201117
27,54,37126,37387,37753,True,5.344,0.234956,0.8325358851674641
27,55,37753,38371,38506,True,7.872,0.196114,0.35856573705179284
27,56,38506,39058,39199,True,5.496,0.24659999999999999,0.4069264069264069
27,57,39199,39802,40101,True,5.952,0.215538,0.6629711751662971
27,58,40101,40500,40766,True,5.584,0.221357,0.8
27,59,40766,41091,41355,True,4.728,0.219416,0.8964346349745331
27,60,41355,41639,42055,True,4.384,0.37087,0.8114285714285714
27,62,42820,43127,43490,True,6.24,0.304853,0.9164179104477612
27,63,43490,43914,44308,True,6.296,0.31262,0.9633251833740831
27,64,44308,44762,44945,True,6.784,0.40388999999999997,0.5745682888540031
27,65,44945,45440,45622,True,5.424,0.277668,0.5376661742983753
27,66,45622,45898,46374,True,3.664,0.36893699999999996,0.7340425531914894
27,67,46374,46781,47045,True,7.064,0.287379,0.7868852459016393
27,68,47045,47472,47758,True,5.528,0.33204,0.8022440392706872
27,69,47758,48258,48414,True,6.288,0.322326,0.47560975609756095
27,70,48414,48841,49149,True,4.664,0.366987,0.8380952380952381
27,71,49149,49603,49918,True,6.096,0.40971,0.8192457737321196
27,72,49918,50377,50641,True,6.192,0.48736999999999997,0.7302904564315353
27,73,50641,51019,51314,True,5.136,0.341752,0.8766716196136701
27,74,51314,51747,52095,True,5.824,0.42329700000000003,0.8911651728553137
27,75,52095,52551,52878,True,6.432,0.40583,0.8352490421455938
27,76,52878,53390,53602,True,6.712,0.42136,0.5856353591160222
27,77,53602,53996,54326,True,4.848,0.442714,0.9116022099447514
27,78,54326,54781,55039,True,6.28,0.44854700000000003,0.7237026647966339
27,80,55631,56123,56309,True,7.4,0.36116,0.5486725663716814
27,81,56309,56748,57144,True,5.0,0.43495,0.948502994011976
28,3,1228,1501,1652,True,3.392,1.0,0.7122641509433962
28,97,40000,40228,40407,True,3.16,1.0,0.8796068796068797
28,132,54856,55112,55294,True,3.512,1.0,0.8310502283105023
28,133,55294,55555,55794,True,3.544,1.0,0.956
28,134,55794,56009,56196,True,3.632,1.0,0.9303482587064676
28,138,57392,57654,57841,True,3.536,1.0,0.8329621380846325
29,3,1275,1497,1684,True,3.632,0.27271999999999996,0.9144254278728606
29,5,2070,2332,2477,True,3.384,0.35973,0.7125307125307125
29,6,2477,2705,2852,True,2.984,0.34408,0.784
29,8,3221,3442,3587,True,3.008,0.462369,0.7923497267759563
29,13,5026,5262,5424,True,3.048,0.35971999999999993,0.8140703517587939
29,15,5792,6020,6182,True,3.008,0.35777000000000003,0.8307692307692307
29,18,6889,7100,7270,True,3.12,0.35581999999999997,0.8923884514435696
29,19,7270,7508,7671,True,3.264,0.33626,0.8129675810473815
29,20,7671,7932,8087,True,3.392,0.34798999999999997,0.7451923076923077
29,22,8466,8697,8848,True,3.104,0.34799,0.7905759162303665
29,24,9222,9455,9596,True,3.072,0.34702,0.7540106951871658
29,25,9596,9841,10006,True,3.088,0.3695,0.8048780487804879
29,26,10006,10237,10399,True,3.168,0.33334,0.8244274809160306
29,27,10399,10642,10793,True,3.24,0.34506000000000003,0.766497461928934
29,28,10793,11064,11207,True,3.376,0.32649,0.6908212560386473
29,29,11207,11480,11929,True,3.328,0.43206,0.7562326869806094
29,32,12657,12862,13059,True,2.88,0.35581999999999997,0.9800995024875622
29,33,13059,13239,13504,True,3.016,0.41544000000000003,0.8089887640449438
29,34,13504,13705,13937,True,3.728,0.33919999999999995,0.9284064665127021
29,35,13937,14210,14371,True,4.04,0.32454000000000005,0.7419354838709677
29,36,14371,14676,14825,True,3.728,0.32355999999999996,0.6563876651982379
29,39,15709,15953,16112,True,3.992,0.28739000000000003,0.7890818858560794
29,40,16112,16346,16514,True,3.144,0.32552000000000003,0.835820895522388
29,41,16514,16749,16907,True,3.224,0.39003,0.8040712468193384
29,42,16907,17189,17328,True,3.52,0.3304,0.6603325415676959
29,44,17715,17926,18127,True,3.072,0.4154399999999999,0.9757281553398058
29,45,18127,18344,18511,True,3.344,0.465301,0.8697916666666666
29,48,19236,19457,19611,True,3.008,0.36363,0.8213333333333334
29,51,20256,20489,20650,True,3.176,0.37439,0.817258883248731
29,54,21414,21533,21694,True,2.08,0.39198,0.85
29,55,21694,21886,22039,True,2.824,0.41642,0.8869565217391304
29,57,22352,22575,22715,True,2.936,0.40567300000000006,0.7713498622589532
29,58,22715,22984,23123,True,3.272,0.46138999999999997,0.6813725490196079
29,59,23123,23323,23523,True,2.712,0.39785000000000004,1.0
29,62,24334,24556,24733,True,3.736,0.3519,0.887218045112782
29,65,25558,25851,26001,True,4.216,0.38122999999999996,0.6772009029345372
29,67,26416,26653,26808,True,3.84,0.31671,0.7908163265306123
29,69,27222,27496,27642,True,3.864,0.2913,0.6952380952380952
29,70,27642,27875,28042,True,3.032,0.402738,0.835
29,72,28414,28604,28782,True,3.4,0.32551399999999997,0.967391304347826
29,76,29980,30102,30319,True,2.056,0.37536699999999995,0.71976401179941
29,78,30724,30935,31128,True,3.176,0.33431,0.9554455445544554
29,80,31510,31696,31954,True,2.976,0.32844999999999996,0.8378378378378378
29,81,31954,32233,32360,True,4.296,0.35582,0.625615763546798
29,82,32360,32572,32723,True,2.712,0.38122999999999996,0.8319559228650137
29,83,32723,32946,33112,True,2.992,0.32258,0.8534704370179949
29,84,33112,33391,33538,True,3.56,0.35874,0.6901408450704225
29,87,34380,34600,34740,True,3.672,0.41544600000000004,0.7777777777777778
29,88,34740,34987,35144,True,3.096,0.37243,0.7772277227722773
29,91,35905,36102,36280,True,3.184,0.33821999999999997,0.9493333333333334
29,92,36280,36499,36667,True,3.176,0.30010000000000003,0.8682170542635659
29,95,37394,37629,37800,True,3.056,0.35582,0.8423645320197044
29,96,37800,38067,38227,True,3.504,0.40078,0.7494145199063231
29,97,38227,38464,38628,True,3.176,0.39981,0.8179551122194514
29,99,39060,39327,39475,True,4.184,0.39491,0.7132530120481928
29,100,39475,39692,39851,True,2.92,0.31965,0.8457446808510638
29,101,39851,40089,40244,True,3.176,0.3607,0.7888040712468194
29,102,40244,40503,40661,True,3.312,0.33919,0.7577937649880095
29,103,40661,40919,41073,True,3.328,0.3089,0.7475728155339806
29,104,41073,41298,41485,True,3.032,0.36558999999999997,0.9077669902912622
29,106,41884,42081,42340,True,3.008,0.31964000000000004,0.8640350877192983
29,107,42340,42649,42814,True,4.544,0.35679000000000005,0.6962025316455696
29,112,44214,44366,44459,True,2.68,0.2258,0.7591836734693878
29,114,44776,45047,45192,True,3.712,0.34995,0.6971153846153846
29,115,45192,45368,45555,True,2.568,0.25805999999999996,0.9696969696969697
29,116,45555,45777,45935,True,3.272,0.27566,0.8315789473684211
29,117,45935,46200,46329,True,3.384,0.32844999999999996,0.6548223350253808
29,118,46329,46596,46744,True,3.168,0.30008999999999997,0.7132530120481928
29,120,47137,47410,47582,True,3.288,0.38514,0.7730337078651686
29,122,48017,48266,48416,True,3.976,0.29325,0.7518796992481203
29,123,48416,48666,48850,True,3.2,0.30205,0.847926267281106
29,124,48850,49102,49245,True,3.488,0.397849,0.7240506329113924
29,125,49245,49548,49708,True,3.568,0.36852799999999997,0.6911447084233262
29,127,50177,50418,50572,True,4.16,0.3831800000000001,0.7797468354430379
29,128,50572,50779,50945,True,2.888,0.37341,0.8900804289544236
29,129,50945,51194,51360,True,3.32,0.33627000000000007,0.8
29,130,51360,51575,51770,True,3.048,0.34212999999999993,0.9512195121951219
29,131,51770,52040,52186,True,3.72,0.38122999999999996,0.7019230769230769
29,132,52186,52411,52562,True,2.968,0.44672999999999996,0.8031914893617021
29,133,52562,52712,52883,True,2.408,0.27273000000000003,0.9345794392523364
29,134,52883,53123,53297,True,3.288,0.26783999999999997,0.8405797101449275
29,135,53297,53492,53747,True,2.952,0.28251,0.8666666666666667
29,138,54610,54782,54999,True,3.392,0.22874,0.884318766066838
29,139,54999,55198,55453,True,3.328,0.261,0.8766519823788547
29,140,55453,55618,55902,True,3.36,0.30695,0.734966592427617
29,141,55902,56081,56397,True,3.704,0.26588,0.7232323232323232
29,142,56397,56561,56833,True,3.84,0.22286999999999998,0.7522935779816513
29,143,56833,57094,57253,True,4.264,0.20528,0.7571428571428571
29,144,57253,57540,57699,True,3.568,1.0,0.7130044843049328
29,145,57699,58235,58375,True,5.56,0.37928,0.41420118343195267
29,146,58375,58634,58803,True,3.192,0.21212,0.7897196261682243
29,147,58803,59011,59256,True,3.016,0.22972,0.9183222958057395
29,148,59256,59514,59626,True,4.024,0.19941,0.6054054054054054
30,113,46516,46801,46972,True,3.56,1.58117,0.75
33,12,6375,6801,7038,True,5.152,1.0,0.7149321266968326
33,13,7038,7461,7659,True,5.28,1.0,0.6376811594202898
33,26,14262,14651,14969,True,4.432,1.0,0.8995756718528995
33,27,14969,15279,15525,True,5.024,0.978495,0.8848920863309353
33,40,22786,23251,23398,True,5.144,1.0,0.48039215686274506
33,61,34332,34594,34784,True,4.376,1.0,0.8407079646017699
33,71,39625,40015,40199,True,4.536,1.0,0.6411149825783973
33,72,40199,40597,40772,True,4.656,1.0,0.6108202443280977
33,85,46347,46669,46846,True,3.864,1.0,0.7094188376753507
33,86,46846,47248,47446,True,4.632,1.0,0.6599999999999999
33,92,50164,50525,50816,True,4.344,1.0,0.8926380368098159
33,106,56535,56615,56836,True,5.904,0.962854,0.5315614617940199
35,7,2435,2665,2828,True,2.952,1.0,0.8295165394402035
35,95,47714,48001,48155,True,3.824,1.0,0.6984126984126984
35,121,59507,59689,59873,True,2.048,1.0,0.994535519125683
37,88,35116,35321,35469,True,3.584,0.88315,0.8385269121813032
37,115,46089,46358,46503,True,3.08,0.93235,0.7004830917874396
37,116,46503,46761,46897,True,3.224,0.89422,0.6903553299492386
38,4,1485,1563,1731,True,1.992,0.40371,0.6341463414634146
38,50,23086,23573,23712,True,4.776,1.0,0.4440894568690096
38,84,36992,37244,37504,True,4.104,1.0,0.984375
38,88,38795,39176,39456,True,4.464,1.0,0.8472012102874433
38,108,49314,49513,49821,True,3.968,1.0,0.7850098619329389
38,128,58336,58720,58974,True,5.192,1.0,0.7962382445141065
38,130,59363,59522,59629,True,3.136,0.487781,0.8045112781954887
39,9,7055,7152,7246,True,2.76,0.0,0.9842931937172775
39,48,53606,53704,53799,True,2.648,0.0,0.9844559585492227
40,8,3524,3767,3994,True,2.92,1.00048864,0.9659574468085106
40,52,25347,25575,25738,True,3.032,0.81945,0.8337595907928389
40,61,29752,29991,30447,True,2.816,0.16466999999999998,0.6877697841726619
40,88,42999,43082,43210,True,1.712,0.22257499999999997,0.7867298578199052
40,97,46357,46507,46646,True,1.984,1.00048864,0.9619377162629758
41,29,15891,16032,16198,True,2.856,0.20783,0.9185667752442996
44,3,1275,1587,1723,True,4.272,0.69972864,0.6071428571428572
44,5,2182,2474,2614,True,4.232,0.570734,0.6481481481481481
44,8,3478,3786,3931,True,3.872,0.5907686400000001,0.640176600441501
44,11,4775,5105,5230,True,4.424,0.7214786400000001,0.5494505494505495
44,16,7042,7319,7454,True,4.024,0.6452513599999999,0.6553398058252426
44,17,7454,7704,7889,True,3.08,0.79110864,0.8505747126436781
44,19,8341,8651,8797,True,4.4,0.56681704,0.6403508771929824
44,20,8797,9107,9257,True,3.648,0.6652809,0.6521739130434783
44,21,9257,9546,9676,True,3.512,0.516003,0.6205250596658711
44,22,9676,10010,10152,True,3.712,0.69948864,0.5966386554621849
44,25,10986,11327,11460,True,3.96,0.64695864,0.5611814345991561
44,27,11833,12116,12268,True,3.36,0.544593,0.6988505747126437
44,28,12268,12500,12757,True,3.072,0.58367864,0.9488752556237219
44,33,14571,14892,15018,True,4.568,0.53090864,0.563758389261745
44,34,15018,15327,15453,True,3.48,0.57414864,0.5793103448275863
44,35,15453,15757,15908,True,3.44,0.602243,0.6637362637362637
44,38,16736,17039,17175,True,4.008,0.66821,0.6195899772209568
44,39,17175,17458,17615,True,3.352,0.6432886400000001,0.7136363636363636
44,40,17615,17946,18093,True,3.904,0.67725864,0.6150627615062761
44,41,18093,18399,18543,True,3.624,0.70070864,0.64
44,42,18543,18872,19015,True,3.784,0.71780864,0.6059322033898304
44,43,19015,19347,19482,True,3.8,0.639144,0.5781584582441113
44,44,19482,19798,19936,True,3.608,0.646956,0.6079295154185023
44,45,19936,20248,20378,True,3.6,0.56413,0.5882352941176471
44,46,20378,20680,20817,True,3.456,0.5751286400000001,0.6241457858769932
44,48,21255,21574,21720,True,3.616,0.7356511,0.6279569892473118
44,51,22654,22912,23042,True,3.488,0.60199864,0.6701030927835052
44,55,24400,24696,24837,True,3.656,0.68140864,0.6453089244851258
44,67,29917,30222,30370,True,3.64,0.9262186400000001,0.6534216335540839
44,96,43041,43363,43506,True,3.808,0.85560864,0.6150537634408602
44,103,46252,46561,46704,True,3.664,0.9110699999999999,0.6327433628318584
44,106,47633,47932,48072,True,3.56,0.90422864,0.6378132118451025
44,108,48509,48838,48991,True,3.64,0.9543084,0.6348547717842323
44,117,52659,52983,53132,True,3.824,0.79476864,0.6300211416490487
44,131,58901,59198,59337,True,3.496,0.872461,0.6376146788990826
45,1,123,379,560,True,,0.3408604,0.8283752860411899
45,2,560,779,1046,True,3.2,0.328064,0.9012345679012346
45,3,1046,1261,1489,True,3.856,0.31452,0.9706546275395034
45,4,1489,1757,2016,True,3.968,0.32279399999999997,0.9829222011385199
45,5,2016,2285,2507,True,4.224,0.329571,0.9042769857433809
45,6,2507,2774,2975,True,3.912,0.3423622,0.858974358974359
45,8,3486,3728,3956,True,4.256,0.300976,0.9702127659574468
45,9,3956,4211,4422,True,3.864,0.3273102,0.9055793991416309
45,10,4422,4649,4906,True,3.504,0.3386029,0.9380165289256198
45,11,4906,5150,5373,True,4.008,0.35816099999999995,0.9550321199143469
45,12,5373,5625,5874,True,3.8,0.31075899999999995,0.9940119760479041
45,13,5874,6104,6351,True,3.832,0.32204499999999997,0.9643605870020965
45,14,6351,6556,6822,True,3.616,0.316783,0.8704883227176221
45,15,6822,7081,7307,True,4.2,0.331074,0.931958762886598
45,16,7307,7554,7778,True,3.784,0.366441,0.9511677282377919
45,17,7778,8015,8274,True,3.688,0.314527,0.9556451612903226
45,18,8274,8502,8681,True,3.896,0.288934,0.8796068796068797
45,19,8681,9027,9312,True,4.2,0.32656100000000005,0.9033280507131537
45,20,9312,9568,9833,True,4.328,0.3393482,0.982725527831094
45,21,9833,10077,10272,True,4.072,0.329569,0.8883826879271071
45,22,10272,10521,10746,True,3.552,0.30248200000000003,0.9493670886075949
45,23,10746,11011,11219,True,3.92,0.32355500000000004,0.879492600422833
45,24,11219,11461,11680,True,3.6,0.322797,0.9501084598698482
45,25,11680,11928,12144,True,3.736,0.329574,0.9310344827586207
45,26,12144,12398,12633,True,3.76,0.3378482,0.9611451942740287
