subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
7,12,10,3864.0,3691,173.0,3932.0,3932,0.0,4224.0,4175,49.0,3.0,3.024,-0.024,0.985337,0.98827,-0.0029329999999999,0.3777777777777777,0.9958677685950412,-0.6180899908172636
7,13,11,4224.0,4175,49.0,4314.0,4306,8.0,4612.0,4439,173.0,3.056,2.992,0.064,0.967742,0.985337,-0.017595,0.4639175257731959,0.9924242424242424,-0.5285067166510465
7,14,12,4612.0,4439,173.0,4680.0,4681,-1.0,4975.0,4818,157.0,2.928,3.0,-0.072,0.98827,0.975562,0.0127079999999999,0.3746556473829201,0.7229551451187335,-0.3482994977358133
7,15,13,4975.0,4818,157.0,5057.0,5058,-1.0,5362.0,5209,153.0,3.016,3.016,0.0,1.0,1.0,0.0,0.4237726098191214,0.7723785166240409,-0.3486059068049194
7,16,14,5362.0,5209,153.0,5432.0,5432,0.0,5723.0,5569,154.0,3.0,2.992,0.008,0.97654,1.0,-0.02346,0.3878116343490304,0.7611111111111111,-0.3732994767620806
7,17,15,5723.0,5569,154.0,5807.0,5803,4.0,6039.0,5943,96.0,3.0,2.968,0.032,1.0,1.0,0.0,0.5316455696202531,0.7486631016042781,-0.2170175319840249
7,19,16,6118.0,5943,175.0,6177.0,6176,1.0,6471.0,6416,55.0,0.808,2.984,-2.176,1.0,1.0,0.0,0.3342776203966006,0.985200845665962,-0.6509232252693614
7,20,17,6471.0,6416,55.0,6554.0,6555,-1.0,6722.0,6688,34.0,3.016,3.032,-0.016,1.0,1.0,0.0,0.6613545816733069,0.9779411764705882,-0.3165865947972813
7,22,18,6864.0,6688,176.0,6932.0,6934,-2.0,7224.0,7075,149.0,1.616,3.032,-1.416,0.941349,0.973607,-0.032258,0.3777777777777777,0.7286821705426356,-0.3509043927648578
7,23,19,7224.0,7075,149.0,7306.0,7321,-15.0,7612.0,7530,82.0,2.992,3.096,-0.104,1.0,1.0,0.0,0.4226804123711341,0.9186813186813186,-0.4960009063101845
7,24,20,7612.0,7530,82.0,7684.0,7685,-1.0,7973.0,7834,139.0,3.024,2.912,0.1120000000000001,0.977517,0.986315,-0.008798,0.3988919667590027,0.9802631578947368,-0.5813711911357341
7,25,21,7973.0,7834,139.0,8057.0,8050,7.0,8360.0,8184,176.0,2.984,2.92,0.064,1.0,1.0,0.0,0.4341085271317829,0.7657142857142857,-0.3316057585825027
7,26,22,8360.0,8184,176.0,8429.0,8429,0.0,8722.0,8562,160.0,2.976,3.032,-0.056,1.0,1.0,0.0,0.3812154696132597,0.7037037037037037,-0.322488234090444
7,27,23,8722.0,8562,160.0,8809.0,8805,4.0,9112.0,8945,167.0,3.04,3.008,0.032,1.0,1.0,0.0,0.4461538461538461,0.7310704960835509,-0.2849166499297048
7,28,24,9112.0,8945,167.0,9182.0,9183,-1.0,9472.0,9321,151.0,2.984,3.024,-0.04,0.985337,0.98827,-0.0029329999999999,0.3888888888888888,0.7340425531914894,-0.3451536643026005
7,29,25,9472.0,9321,151.0,9561.0,9552,9.0,9859.0,9685,174.0,3.032,2.952,0.08,1.0,1.0,0.0,0.4599483204134367,0.7307692307692308,-0.2708209103557941
7,30,26,9859.0,9685,174.0,9927.0,9932,-5.0,10225.0,10077,148.0,2.928,3.04,-0.1120000000000001,0.9960899,1.0,-0.0039101,0.3715846994535519,0.7397959183673469,-0.368211218913795
7,31,27,10225.0,10077,148.0,10306.0,10302,4.0,10613.0,10560,53.0,3.032,2.96,0.072,1.0,0.9960899,0.0039101,0.4175257731958762,0.9316770186335404,-0.5141512454376641
7,32,28,10613.0,10560,53.0,10700.0,10681,19.0,10973.0,10799,174.0,3.152,3.032,0.1200000000000001,1.0,1.0,0.0,0.4833333333333333,0.98744769874477,-0.5041143654114366
7,33,29,10973.0,10799,174.0,11055.0,11053,2.0,11358.0,11198,160.0,2.84,2.976,-0.1360000000000001,0.951124,0.956012,-0.004888,0.425974025974026,0.7268170426065164,-0.3008430166324903
7,34,30,11358.0,11198,160.0,11427.0,11433,-6.0,11716.0,11589,127.0,2.976,3.04,-0.064,1.0,1.0,0.0,0.3854748603351955,0.7979539641943734,-0.4124791038591778
7,35,31,11716.0,11589,127.0,11807.0,11803,4.0,12108.0,11942,166.0,3.04,2.96,0.08,1.0,1.0,0.0,0.4642857142857143,0.7875354107648725,-0.3232496964791582
7,36,32,12108.0,11942,166.0,12178.0,12182,-4.0,12386.0,12331,55.0,2.968,3.032,-0.064,1.0,1.0,0.0,0.5035971223021583,0.7660668380462725,-0.2624697157441142
7,38,33,12457.0,12331,126.0,12550.0,12551,-1.0,12860.0,12709,151.0,1.248,2.952,-1.704,1.0,1.0,0.0,0.4615384615384615,0.835978835978836,-0.3744403744403745
7,39,34,12860.0,12709,151.0,12931.0,12947,-16.0,13230.0,13160,70.0,3.048,3.168,-0.1200000000000001,1.0,1.0,0.0,0.3837837837837837,0.9445676274944568,-0.560783843710673
7,40,35,13230.0,13160,70.0,13308.0,13318,-10.0,13609.0,13529,80.0,3.016,2.968,0.048,0.87781,1.0,-0.12219,0.4116094986807388,0.8563685636856369,-0.444759065004898
7,41,36,13609.0,13529,80.0,13674.0,13681,-7.0,13972.0,13824,148.0,2.928,2.904,0.024,1.0,0.998045,0.001955,0.3581267217630853,0.9694915254237289,-0.6113648036606435
7,42,37,13972.0,13824,148.0,14057.0,14051,6.0,14359.0,14185,174.0,3.064,2.96,0.104,1.0,1.0,0.0,0.4392764857881137,0.7423822714681441,-0.3031057856800303
7,43,38,14359.0,14185,174.0,14427.0,14432,-5.0,14723.0,14571,152.0,2.96,3.048,-0.088,1.0,1.0,0.0,0.3736263736263736,0.7202072538860104,-0.3465808802596367
7,44,39,14723.0,14571,152.0,14807.0,14803,4.0,15110.0,14940,170.0,3.04,2.968,0.072,1.0,1.0,0.0,0.4341085271317829,0.7425474254742548,-0.3084388983424718
7,45,40,15110.0,14940,170.0,15178.0,15179,-1.0,15469.0,15315,154.0,2.968,3.008,-0.04,1.0,1.0,0.0,0.3788300835654596,0.7253333333333334,-0.3465032497678737
7,46,41,15469.0,15315,154.0,15556.0,15549,7.0,15859.0,15683,176.0,3.024,2.96,0.064,1.0,1.0,0.0,0.4461538461538461,0.7282608695652174,-0.2821070234113713
7,47,42,15859.0,15683,176.0,15927.0,15929,-2.0,16219.0,16069,150.0,2.968,3.04,-0.072,0.986315,1.0,-0.0136849999999999,0.3777777777777777,0.7253886010362695,-0.3476108232584917
7,48,43,16219.0,16069,150.0,16305.0,16306,-1.0,16610.0,16448,162.0,3.024,3.016,0.008,1.0,1.0,0.0,0.4398976982097187,0.7493403693931399,-0.3094426711834211
7,49,44,16610.0,16448,162.0,16680.0,16685,-5.0,16964.0,16832,132.0,3.0,3.032,-0.032,1.0,1.0,0.0,0.3954802259887006,0.765625,-0.3701447740112994
7,50,45,16964.0,16832,132.0,17055.0,17050,5.0,17349.0,17291,58.0,3.0,2.92,0.08,1.0,1.0,0.0,0.4727272727272728,0.9498910675381264,-0.4771637948108536
7,51,46,17349.0,17291,58.0,17424.0,17430,-6.0,17717.0,17578,139.0,2.952,3.04,-0.088,0.9951124,1.0,-0.0048875999999999,0.4076086956521739,0.9686411149825784,-0.5610324193304045
7,52,47,17717.0,17578,139.0,17804.0,17800,4.0,18109.0,17939,170.0,3.04,2.96,0.08,1.0,1.0,0.0,0.4438775510204081,0.7700831024930748,-0.3262055514726666
7,53,48,18109.0,17939,170.0,18178.0,18181,-3.0,18375.0,18320,55.0,2.992,3.048,-0.056,1.0,1.0,0.0,0.518796992481203,0.7296587926509186,-0.2108618001697155
7,55,49,18461.0,18320,141.0,18554.0,18546,8.0,18861.0,18679,182.0,1.24,2.92,-1.68,1.0,1.0,0.0,0.4649999999999999,0.7409470752089137,-0.2759470752089137
7,56,50,18861.0,18679,182.0,18933.0,18933,0.0,19224.0,19078,146.0,3.032,3.096,-0.064,0.943304,1.0,-0.0566959999999999,0.396694214876033,0.7268170426065164,-0.3301228277304833
7,57,51,19224.0,19078,146.0,19305.0,19302,3.0,19607.0,19445,162.0,2.976,2.952,0.024,0.9941349,0.9941349,0.0,0.422976501305483,0.779291553133515,-0.3563150518280319
7,58,52,19607.0,19445,162.0,19676.0,19681,-5.0,19970.0,19821,149.0,2.968,3.032,-0.064,0.9951124,0.979472,0.0156404,0.3801652892561983,0.7446808510638299,-0.3645155618076315
7,59,53,19970.0,19821,149.0,20055.0,20050,5.0,20285.0,20186,99.0,3.032,2.952,0.08,1.0,1.0,0.0,0.5396825396825398,0.7452054794520548,-0.205522939769515
7,61,54,20358.0,20186,172.0,20424.0,20433,-9.0,20713.0,20588,125.0,0.928,3.064,-2.136,0.981427,1.0,-0.0185729999999999,0.3718309859154929,0.7711442786069651,-0.3993132926914722
7,62,55,20713.0,20588,125.0,20805.0,20808,-3.0,21105.0,20967,138.0,3.048,3.0,0.048,1.0,1.0,0.0,0.4693877551020408,0.8390501319261214,-0.3696623768240806
7,63,56,21105.0,20967,138.0,21176.0,21181,-5.0,21480.0,21323,157.0,2.968,2.984,-0.016,1.0,1.0,0.0,0.3786666666666667,0.797752808988764,-0.4190861423220973
7,64,57,21480.0,21323,157.0,21555.0,21564,-9.0,21854.0,21716,138.0,3.032,3.064,-0.032,1.0,1.0,0.0,0.4010695187165776,0.7735368956743003,-0.3724673769577227
7,65,58,21854.0,21716,138.0,21926.0,21927,-1.0,22233.0,22062,171.0,2.968,2.904,0.064,1.0,1.0,0.0,0.3799472295514512,0.7803468208092486,-0.4003995912577973
7,66,59,22233.0,22062,171.0,22304.0,22302,2.0,22603.0,22438,165.0,3.024,3.0,0.024,1.0,1.0,0.0,0.3837837837837837,0.7234042553191489,-0.3396204715353651
7,67,60,22603.0,22438,165.0,22674.0,22675,-1.0,22876.0,22808,68.0,2.96,2.984,-0.024,1.0,0.99902248,0.0009775199999999,0.5201465201465201,0.7189189189189189,-0.1987723987723988
7,69,61,22982.0,22808,174.0,23054.0,23052,2.0,23284.0,23187,97.0,1.4,3.016,-1.616,1.0,1.0,0.0,0.4768211920529801,0.712401055408971,-0.2355798633559909
7,71,62,23366.0,23187,179.0,23451.0,23443,8.0,23710.0,23651,59.0,1.248,3.128,-1.88,0.87683,1.0,-0.12317,0.4941860465116279,0.896551724137931,-0.4023656776263031
7,72,63,23710.0,23651,59.0,23798.0,23798,0.0,24029.0,23941,88.0,2.776,2.84,-0.064,1.0,1.0,0.0,0.5517241379310345,0.986206896551724,-0.4344827586206896
7,74,64,24104.0,23941,163.0,24175.0,24175,0.0,24482.0,24313,169.0,1.016,3.016,-2.0,1.0,1.0,0.0,0.3756613756613757,0.7419354838709677,-0.366274108209592
7,75,65,24482.0,24313,169.0,24556.0,24554,2.0,24853.0,24696,157.0,3.048,3.032,0.016,0.945259,1.0,-0.054741,0.398921832884097,0.7415143603133159,-0.3425925274292188
7,76,66,24853.0,24696,157.0,24925.0,24927,-2.0,25231.0,25069,162.0,2.952,2.984,-0.032,1.0,1.0,0.0,0.3809523809523809,0.7613941018766757,-0.3804417209242947
7,77,67,25231.0,25069,162.0,25304.0,25309,-5.0,25536.0,25457,79.0,3.032,3.056,-0.024,0.985337,1.0,-0.0146629999999999,0.478688524590164,0.7628865979381443,-0.2841980733479803
7,79,68,25600.0,25457,143.0,25672.0,25672,0.0,25982.0,25808,174.0,1.048,2.904,-1.856,1.0,0.99902248,0.0009775199999999,0.3769633507853402,0.774928774928775,-0.3979654241434347
7,80,69,25982.0,25808,174.0,26052.0,26050,2.0,26286.0,26187,99.0,3.04,3.024,0.016,1.0,1.0,0.0,0.4605263157894737,0.7229551451187335,-0.2624288293292598
7,82,70,26353.0,26187,166.0,26424.0,26427,-3.0,26732.0,26565,167.0,1.04,3.016,-1.976,1.0,1.0,0.0,0.3746701846965699,0.7301587301587302,-0.3554885454621603
7,83,71,26732.0,26565,167.0,26803.0,26802,1.0,27032.0,26938,94.0,3.032,3.0,0.032,1.0,1.0,0.0,0.4733333333333334,0.7292225201072386,-0.2558891867739052
7,85,72,27102.0,26938,164.0,27174.0,27172,2.0,27360.0,27298,62.0,1.04,2.96,-1.92,1.0,1.0,0.0,0.5581395348837209,0.7,-0.141860465116279
7,87,73,27485.0,27298,187.0,27553.0,27558,-5.0,27851.0,27711,140.0,1.392,3.088,-1.6960000000000002,0.998045,1.0,-0.001955,0.3715846994535519,0.7409200968523002,-0.3693353973987483
7,88,74,27851.0,27711,140.0,27928.0,27929,-1.0,28234.0,28068,166.0,3.0,2.968,0.032,1.0,1.0,0.0,0.402088772845953,0.7787114845938375,-0.3766227117478845
7,89,75,28234.0,28068,166.0,28306.0,28312,-6.0,28602.0,28458,144.0,3.024,3.064,-0.04,0.938416,1.0,-0.0615839999999999,0.3913043478260869,0.7487179487179487,-0.3574136008918618
7,90,76,28602.0,28458,144.0,28674.0,28677,-3.0,28982.0,28816,166.0,2.944,2.92,0.024,1.0,1.0,0.0,0.3789473684210526,0.776536312849162,-0.3975889444281094
7,91,77,28982.0,28816,166.0,29052.0,29055,-3.0,29273.0,29194,79.0,3.024,3.024,0.0,1.0,1.0,0.0,0.4810996563573883,0.7354497354497355,-0.2543500790923472
7,93,78,29352.0,29194,158.0,29427.0,29435,-8.0,29733.0,29586,147.0,1.08,3.04,-1.96,1.0,1.0,0.0,0.3937007874015747,0.7704081632653061,-0.3767073758637314
7,94,79,29733.0,29586,147.0,29812.0,29809,3.0,30104.0,30041,63.0,3.08,2.992,0.088,0.912023,1.0,-0.0879769999999999,0.4258760107816711,0.9802197802197802,-0.554343769438109
7,95,80,30104.0,30041,63.0,30176.0,30175,1.0,30478.0,30310,168.0,2.912,2.928,-0.016,0.975562,0.950147,0.025415,0.3850267379679144,0.9962825278810408,-0.6112557899131265
7,96,81,30478.0,30310,168.0,30554.0,30557,-3.0,30855.0,30697,158.0,3.024,3.056,-0.032,1.0,1.0,0.0,0.403183023872679,0.7235142118863049,-0.3203311880136259
7,97,82,30855.0,30697,158.0,30929.0,30927,2.0,31217.0,31061,156.0,3.0,2.96,0.04,1.0,0.986315,0.0136849999999999,0.4088397790055248,0.7362637362637363,-0.3274239572582115
7,98,83,31217.0,31061,156.0,31301.0,31298,3.0,31535.0,31435,100.0,2.976,2.968,0.008,1.0,1.0,0.0,0.5283018867924528,0.732620320855615,-0.2043184340631622
7,100,84,31606.0,31435,171.0,31673.0,31677,-4.0,31965.0,31817,148.0,0.952,3.032,-2.08,1.0,1.0,0.0,0.3732590529247911,0.7329842931937173,-0.3597252402689261
7,101,85,31965.0,31817,148.0,32053.0,32049,4.0,32355.0,32184,171.0,3.04,2.976,0.064,1.0,1.0,0.0,0.4512820512820512,0.7356948228882834,-0.2844127716062321
7,102,86,32355.0,32184,171.0,32424.0,32433,-9.0,32709.0,32581,128.0,2.968,3.072,-0.104,1.0,1.0,0.0,0.3898305084745762,0.7455919395465995,-0.3557614310720233
7,103,87,32709.0,32581,128.0,32807.0,32810,-3.0,33043.0,32954,89.0,3.064,3.016,0.048,0.963832,1.0,-0.0361679999999999,0.5868263473053892,0.7721179624664879,-0.1852916151610987
7,105,88,33105.0,32954,151.0,33174.0,33174,0.0,33440.0,33328,112.0,0.976,2.912,-1.936,1.0,1.0,0.0,0.4119402985074627,0.8235294117647058,-0.4115891132572431
7,106,89,33440.0,33328,112.0,33545.0,33546,-1.0,33856.0,33687,169.0,2.968,2.976,-0.008,0.9912023,1.0,-0.0087977,0.5048076923076923,0.7855153203342619,-0.2807076280265695
7,107,90,33856.0,33687,169.0,33923.0,33932,-9.0,34218.0,34082,136.0,3.024,3.088,-0.064,0.98045,0.98045,0.0,0.3701657458563536,0.759493670886076,-0.3893279250297223
7,108,91,34218.0,34082,136.0,34302.0,34304,-2.0,34605.0,34449,156.0,3.032,2.976,0.056,1.0,1.0,0.0,0.4341085271317829,0.7901907356948229,-0.3560822085630399
7,109,92,34605.0,34449,156.0,34675.0,34682,-7.0,34876.0,34822,54.0,2.984,3.024,-0.04,0.987292,1.0,-0.012708,0.5166051660516605,0.7506702412868633,-0.2340650752352028
7,111,93,34971.0,34822,149.0,35055.0,35052,3.0,35300.0,35194,106.0,1.32,2.96,-1.64,1.0,1.0,0.0,0.5106382978723405,0.7634408602150538,-0.2528025623427132
7,113,94,35355.0,35194,161.0,35423.0,35426,-3.0,35719.0,35563,156.0,0.896,2.992,-2.096,0.967742,1.0,-0.032258,0.3736263736263736,0.7425474254742548,-0.3689210518478811
7,114,95,35719.0,35563,156.0,35808.0,35801,7.0,36105.0,35936,169.0,3.08,3.0,0.08,0.9970675,0.9970675,0.0,0.4611398963730569,0.7238605898123325,-0.2627206934392755
7,115,96,36105.0,35936,169.0,36175.0,36180,-5.0,36473.0,36324,149.0,2.936,3.032,-0.096,0.975562,0.975562,0.0,0.3804347826086957,0.7422680412371134,-0.3618332586284177
7,116,97,36473.0,36324,149.0,36552.0,36552,0.0,36852.0,36693,159.0,3.016,2.976,0.04,1.0,1.0,0.0,0.41688654353562,0.7642276422764227,-0.3473410987408026
7,117,98,36852.0,36693,159.0,36923.0,36927,-4.0,37202.0,37065,137.0,2.968,3.0,-0.032,1.0,1.0,0.0,0.4057142857142857,0.7419354838709677,-0.336221198156682
7,119,99,37231.0,37065,166.0,37303.0,37299,4.0,37604.0,37431,173.0,0.728,2.976,-2.248,1.0,1.0,0.0,0.386058981233244,0.7213114754098361,-0.3352524941765921
7,120,100,37604.0,37431,173.0,37674.0,37666,8.0,37983.0,37787,196.0,2.968,2.936,0.032,1.0,1.0,0.0,0.3693931398416886,0.6797752808988764,-0.3103821410571877
7,121,101,37983.0,37787,196.0,38051.0,38063,-12.0,38351.0,38280,71.0,3.016,3.176,-0.1600000000000001,1.0,1.0,0.0,0.3695652173913043,0.8803245436105477,-0.5107593262192434
7,122,102,38351.0,38280,71.0,38436.0,38435,1.0,38691.0,38585,106.0,3.08,2.976,0.104,0.962854,1.0,-0.037146,0.5,0.9836065573770492,-0.4836065573770491
7,123,103,38691.0,38585,106.0,38796.0,38800,-4.0,39035.0,38944,91.0,2.88,2.92,-0.04,1.0,1.0,0.0,0.6104651162790697,0.8022284122562674,-0.1917632959771976
7,125,104,39101.0,38944,157.0,39173.0,39178,-5.0,39481.0,39322,159.0,1.088,3.024,-1.936,1.0,1.0,0.0,0.3789473684210526,0.7619047619047619,-0.3829573934837093
7,126,105,39481.0,39322,159.0,39553.0,39551,2.0,39852.0,39686,166.0,3.04,2.984,0.056,0.978495,1.0,-0.0215049999999999,0.3881401617250674,0.7417582417582418,-0.3536180800331744
7,127,106,39852.0,39686,166.0,39929.0,39924,5.0,40118.0,40059,59.0,3.008,2.984,0.024,1.0,1.0,0.0,0.5789473684210527,0.7238605898123325,-0.1449132213912798
7,129,107,40231.0,40059,172.0,40301.0,40305,-4.0,40599.0,40450,149.0,1.44,3.048,-1.608,0.956012,1.0,-0.043988,0.3804347826086957,0.7416879795396419,-0.3612531969309462
7,130,108,40599.0,40450,149.0,40677.0,40677,0.0,41002.0,40829,173.0,3.008,2.976,0.032,1.0,1.0,0.0,0.3870967741935484,0.8021108179419525,-0.4150140437484041
7,131,109,41002.0,40829,173.0,41046.0,41032,14.0,41198.0,41138,60.0,2.952,2.84,0.1120000000000001,0.50049,0.50049,0.0,0.4489795918367347,0.6860841423948221,-0.2371045505580873
7,133,110,41352.0,41138,214.0,41419.0,41426,-7.0,41734.0,41568,166.0,1.72,3.152,-1.4320000000000002,1.0,1.0,0.0,0.3507853403141361,0.6604651162790698,-0.3096797759649337
7,134,111,41734.0,41568,166.0,41802.0,41803,-1.0,42099.0,41938,161.0,3.064,3.016,0.048,0.956989,1.0,-0.043011,0.3726027397260274,0.7297297297297297,-0.3571269900037023
7,135,112,42099.0,41938,161.0,42179.0,42178,1.0,42366.0,42316,50.0,3.016,3.0,0.016,1.0,1.0,0.0,0.599250936329588,0.7301587301587302,-0.1309077938291422
7,138,113,42480.0,42316,164.0,42548.0,42551,-3.0,42847.0,42698,149.0,0.752,2.984,-2.232,0.969697,1.0,-0.0303029999999999,0.3705722070844687,0.7696335078534031,-0.3990613007689344
7,139,114,42847.0,42698,149.0,42927.0,42922,5.0,43185.0,43064,121.0,3.032,2.968,0.064,1.0,1.0,0.0,0.4733727810650887,0.7759562841530054,-0.3025835030879167
7,141,115,43234.0,43064,170.0,43301.0,43304,-3.0,43607.0,43553,54.0,0.816,3.056,-2.24,1.0,1.0,0.0,0.3592493297587131,0.98159509202454,-0.6223457622658267
7,142,116,43607.0,43553,54.0,43710.0,43713,-3.0,43986.0,43894,92.0,3.272,3.272,0.0,1.0,1.0,0.0,0.5435356200527705,0.93841642228739,-0.3948808022346196
7,143,117,43986.0,43894,92.0,44059.0,44056,3.0,44342.0,44193,149.0,2.792,2.744,0.0479999999999996,1.0,1.0,0.0,0.4101123595505618,0.9163879598662208,-0.506275600315659
7,144,118,44342.0,44193,149.0,44433.0,44430,3.0,44736.0,44568,168.0,2.992,2.992,0.0,1.0,1.0,0.0,0.4619289340101523,0.736,-0.2740710659898476
7,145,119,44736.0,44568,168.0,44805.0,44812,-7.0,45095.0,44959,136.0,2.976,3.056,-0.08,0.909091,1.0,-0.090909,0.3844011142061281,0.751918158567775,-0.3675170443616469
7,146,120,45095.0,44959,136.0,45178.0,45176,2.0,45481.0,45318,163.0,2.984,2.912,0.072,1.0,1.0,0.0,0.4300518134715025,0.7910863509749304,-0.3610345375034278
7,147,121,45481.0,45318,163.0,45550.0,45551,-1.0,45761.0,45688,73.0,2.976,3.0,-0.024,1.0,1.0,0.0,0.4928571428571429,0.7405405405405405,-0.2476833976833976
7,149,122,45841.0,45688,153.0,45928.0,45923,5.0,46231.0,46060,171.0,1.2,2.976,-1.776,1.0,1.0,0.0,0.4461538461538461,0.7365591397849462,-0.2904052936311001
7,150,123,46231.0,46060,171.0,46300.0,46317,-17.0,46585.0,46518,67.0,2.976,3.152,-0.1760000000000001,0.983382,1.0,-0.016618,0.3898305084745762,0.8777292576419214,-0.4878987491673452
7,151,124,46585.0,46518,67.0,46680.0,46672,8.0,46914.0,46809,105.0,3.04,2.84,0.2000000000000001,1.0,1.0,0.0,0.5775075987841946,0.9415807560137456,-0.3640731572295511
7,153,125,46975.0,46809,166.0,47043.0,47045,-2.0,47351.0,47283,68.0,0.872,2.984,-2.112,1.0,1.0,0.0,0.3617021276595744,0.9957805907172996,-0.6340784630577252
7,156,126,47813.0,47753,60.0,47878.0,47884,-6.0,48108.0,48049,59.0,1.648,1.696,-0.048,0.82405,1.0,-0.17595,0.4406779661016949,0.8851351351351351,-0.4444571690334401
7,157,127,48108.0,48049,59.0,48171.0,48171,0.0,48425.0,48315,110.0,2.344,2.296,0.048,1.0,1.0,0.0,0.3974763406940063,0.9172932330827068,-0.5198168923887005
7,159,128,48475.0,48315,160.0,48542.0,48552,-10.0,48818.0,48716,102.0,0.728,3.048,-2.3200000000000003,1.0,1.0,0.0,0.39067055393586,0.8179551122194514,-0.4272845582835913
7,160,129,48818.0,48716,102.0,48919.0,48922,-3.0,49229.0,49065,164.0,3.016,2.96,0.056,1.0,1.0,0.0,0.4914841849148418,0.8194842406876791,-0.3280000557728373
7,161,130,49229.0,49065,164.0,49301.0,49303,-2.0,49579.0,49447,132.0,3.056,3.048,0.008,0.9931574,0.9960899,-0.0029325,0.4114285714285715,0.7539267015706806,-0.3424981301421091
7,163,131,49599.0,49447,152.0,49675.0,49683,-8.0,49975.0,49901,74.0,0.704,3.04,-2.3360000000000003,0.967742,0.9931574,-0.0254153999999999,0.4042553191489362,0.960352422907489,-0.5560971037585528
7,164,132,49975.0,49901,74.0,50047.0,50049,-2.0,50354.0,50186,168.0,2.976,2.928,0.048,1.0,1.0,0.0,0.3799472295514512,0.9614035087719298,-0.5814562792204786
7,165,133,50354.0,50186,168.0,50426.0,50426,0.0,50724.0,50565,159.0,3.032,3.016,0.016,1.0,1.0,0.0,0.3891891891891892,0.7335092348284961,-0.3443200456393068
7,166,134,50724.0,50565,159.0,50797.0,50796,1.0,51108.0,50929,179.0,2.968,2.96,0.008,1.0,1.0,0.0,0.3802083333333333,0.7307692307692308,-0.3505608974358974
7,167,135,51108.0,50929,179.0,51177.0,51177,0.0,51471.0,51314,157.0,3.04,3.048,-0.008,0.963832,1.0,-0.0361679999999999,0.3801652892561983,0.7116883116883117,-0.3315230224321134
7,168,136,51471.0,51314,157.0,51549.0,51545,4.0,51814.0,51680,134.0,2.976,2.944,0.032,1.0,1.0,0.0,0.4548104956268222,0.7377049180327868,-0.2828944224059646
7,170,137,51854.0,51680,174.0,51922.0,51922,0.0,52219.0,52059,160.0,0.824,3.016,-2.192,1.0,1.0,0.0,0.3726027397260274,0.7229551451187335,-0.350352405392706
7,171,138,52219.0,52059,160.0,52300.0,52295,5.0,52605.0,52429,176.0,3.024,2.984,0.04,1.0,1.0,0.0,0.4196891191709845,0.7243243243243243,-0.3046352051533397
7,172,139,52605.0,52429,176.0,52671.0,52672,-1.0,52975.0,52813,162.0,2.968,3.016,-0.048,1.0,1.0,0.0,0.3567567567567568,0.734375,-0.3776182432432432
7,173,140,52975.0,52813,162.0,53053.0,53050,3.0,53355.0,53193,162.0,3.056,3.024,0.032,1.0,1.0,0.0,0.4105263157894737,0.7526315789473684,-0.3421052631578947
7,174,141,53355.0,53193,162.0,53423.0,53427,-4.0,53715.0,53568,147.0,2.96,3.016,-0.056,1.0,1.0,0.0,0.3777777777777777,0.752,-0.3742222222222222
7,175,142,53715.0,53568,147.0,53800.0,53798,2.0,54104.0,53938,166.0,3.016,2.968,0.048,1.0,1.0,0.0,0.4370179948586118,0.7567567567567568,-0.319738761898145
7,176,143,54104.0,53938,166.0,54172.0,54173,-1.0,54465.0,54308,157.0,2.976,3.0,-0.024,1.0,1.0,0.0,0.3767313019390581,0.7297297297297297,-0.3529984277906716
7,177,144,54465.0,54308,157.0,54550.0,54547,3.0,54853.0,54684,169.0,3.024,2.992,0.032,1.0,1.0,0.0,0.4381443298969072,0.7287234042553192,-0.290579074358412
7,178,145,54853.0,54684,169.0,54921.0,54922,-1.0,55215.0,55056,159.0,2.968,3.0,-0.032,1.0,1.0,0.0,0.3756906077348066,0.7204301075268817,-0.3447394997920751
7,179,146,55215.0,55056,159.0,55300.0,55294,6.0,55602.0,55431,171.0,3.032,2.976,0.056,1.0,1.0,0.0,0.4392764857881137,0.7306666666666667,-0.2913901808785529
7,180,147,55602.0,55431,171.0,55672.0,55674,-2.0,55875.0,55811,64.0,2.976,3.04,-0.064,0.979472,1.0,-0.0205279999999999,0.5128205128205128,0.7210526315789474,-0.2082321187584346
7,182,148,55959.0,55811,148.0,56041.0,56039,2.0,56358.0,56181,177.0,1.12,2.92,-1.7999999999999998,1.0,1.0,0.0,0.4110275689223057,0.7675675675675675,-0.3565399986452617
7,183,149,56358.0,56181,177.0,56427.0,56441,-14.0,56722.0,56654,68.0,3.088,3.216,-0.1280000000000001,1.0,1.0,0.0,0.3791208791208791,0.9006342494714588,-0.5215133703505797
7,184,150,56722.0,56654,68.0,56805.0,56807,-2.0,57103.0,56957,146.0,3.024,2.928,0.096,0.8944300000000001,1.0,-0.1055699999999999,0.4356955380577427,0.99009900990099,-0.5544034718432473
7,185,151,57103.0,56957,146.0,57168.0,57179,-11.0,57479.0,57325,154.0,2.904,2.976,-0.072,0.98045,0.979472,0.000978,0.3457446808510638,0.7934782608695652,-0.4477335800185014
