subject,method,annotator,kind,peak_index
13,featuregraph,ann1,reference_only,27709
13,featuregraph,ann1,reference_only,28517
13,featuregraph,ann1,reference_only,28857
13,featuregraph,ann1,reference_only,29261
13,featuregraph,ann1,reference_only,29643
13,featuregraph,ann1,reference_only,30072
13,featuregraph,ann1,reference_only,30446
13,featuregraph,ann1,reference_only,30824
13,featuregraph,ann1,reference_only,31272
13,featuregraph,ann1,reference_only,31659
13,featuregraph,ann1,reference_only,31980
13,featuregraph,ann1,reference_only,32385
13,featuregraph,ann1,reference_only,32763
13,featuregraph,ann1,reference_only,33150
13,featuregraph,ann1,reference_only,33524
13,featuregraph,ann1,reference_only,33904
13,featuregraph,ann1,reference_only,34248
13,featuregraph,ann1,reference_only,34648
13,featuregraph,ann1,reference_only,35022
13,featuregraph,ann1,reference_only,35339
13,featuregraph,ann1,reference_only,35752
13,featuregraph,ann1,reference_only,36622
13,featuregraph,ann1,reference_only,36930
13,featuregraph,ann1,reference_only,37300
13,featuregraph,ann1,reference_only,37663
13,featuregraph,ann1,reference_only,38007
13,featuregraph,ann1,reference_only,38272
13,featuregraph,ann1,reference_only,38663
13,featuregraph,ann1,reference_only,38976
13,featuregraph,ann1,reference_only,39315
13,featuregraph,ann1,reference_only,39685
13,featuregraph,ann1,reference_only,39993
13,featuregraph,ann1,reference_only,40341
13,featuregraph,ann1,reference_only,40698
13,featuregraph,ann1,reference_only,41037
13,featuregraph,ann1,reference_only,41335
13,featuregraph,ann1,reference_only,41670
13,featuregraph,ann1,reference_only,42017
13,featuregraph,ann1,reference_only,42387
13,featuregraph,ann1,reference_only,42722
13,featuregraph,ann1,reference_only,43026
13,featuregraph,ann1,reference_only,43352
13,featuregraph,ann1,reference_only,43700
13,featuregraph,ann1,reference_only,44048
13,featuregraph,ann1,reference_only,44383
13,featuregraph,ann1,reference_only,44704
13,featuregraph,ann1,reference_only,45098
13,featuregraph,ann1,reference_only,45476
13,featuregraph,ann1,reference_only,45837
13,featuregraph,ann1,reference_only,46189
13,featuregraph,ann1,reference_only,46528
13,featuregraph,ann1,reference_only,46859
13,featuregraph,ann1,reference_only,47211
13,featuregraph,ann1,reference_only,47550
13,featuregraph,ann1,reference_only,47902
13,featuregraph,ann1,reference_only,48311
13,featuregraph,ann1,reference_only,48646
13,featuregraph,ann1,reference_only,49030
13,featuregraph,ann1,reference_only,49387
13,featuregraph,ann1,reference_only,49770
13,featuregraph,ann1,reference_only,50100
13,featuregraph,ann1,reference_only,50474
13,featuregraph,ann1,reference_only,50826
13,featuregraph,ann1,reference_only,51139
13,featuregraph,ann1,reference_only,51557
13,featuregraph,ann1,reference_only,51870
13,featuregraph,ann1,reference_only,52209
13,featuregraph,ann1,reference_only,52924
13,featuregraph,ann1,reference_only,53620
13,featuregraph,ann1,reference_only,53972
13,featuregraph,ann1,reference_only,54385
13,featuregraph,ann1,reference_only,54759
13,featuregraph,ann1,reference_only,55128
13,featuregraph,ann1,reference_only,55441
13,featuregraph,ann1,reference_only,55820
13,featuregraph,ann1,reference_only,56137
13,featuregraph,ann1,reference_only,56557
13,featuregraph,ann1,reference_only,56965
13,featuregraph,ann1,reference_only,57326
13,featuregraph,ann1,reference_only,57678
13,featuregraph,ann1,reference_only,58052
13,featuregraph,ann1,reference_only,58422
13,featuregraph,ann1,reference_only,58765
13,featuregraph,ann1,reference_only,59096
13,featuregraph,ann1,reference_only,59478
13,featuregraph,ann1,reference_only,59843
13,featuregraph,ann2,detector_only,36482
13,featuregraph,ann2,reference_only,61
13,featuregraph,ann2,reference_only,277
13,featuregraph,ann2,reference_only,515
13,featuregraph,ann2,reference_only,858
13,featuregraph,ann2,reference_only,1069
13,featuregraph,ann2,reference_only,1280
13,featuregraph,ann2,reference_only,1633
13,featuregraph,ann2,reference_only,2077
13,featuregraph,ann2,reference_only,2430
13,featuregraph,ann2,reference_only,2858
13,featuregraph,ann2,reference_only,3206
13,featuregraph,ann2,reference_only,3596
13,featuregraph,ann2,reference_only,4396
13,featuregraph,ann2,reference_only,5204
13,featuregraph,ann2,reference_only,5652
13,featuregraph,ann2,reference_only,5985
13,featuregraph,ann2,reference_only,6328
13,featuregraph,ann2,reference_only,6776
13,featuregraph,ann2,reference_only,7125
13,featuregraph,ann2,reference_only,7468
13,featuregraph,ann2,reference_only,7566
13,featuregraph,ann2,reference_only,8015
13,featuregraph,ann2,reference_only,8363
13,featuregraph,ann2,reference_only,8796
13,featuregraph,ann2,reference_only,9260
13,featuregraph,ann2,reference_only,9587
13,featuregraph,ann2,reference_only,9983
13,featuregraph,ann2,reference_only,10368
13,featuregraph,ann2,reference_only,10722
13,featuregraph,ann2,reference_only,11107
13,featuregraph,ann2,reference_only,11896
13,featuregraph,ann2,reference_only,12730
13,featuregraph,ann2,reference_only,13063
13,featuregraph,ann2,reference_only,13406
13,featuregraph,ann2,reference_only,13854
13,featuregraph,ann2,reference_only,14208
13,featuregraph,ann2,reference_only,14656
13,featuregraph,ann2,reference_only,14994
13,featuregraph,ann2,reference_only,15108
13,featuregraph,ann2,reference_only,15425
13,featuregraph,ann2,reference_only,15768
13,featuregraph,ann2,reference_only,16127
13,featuregraph,ann2,reference_only,16475
13,featuregraph,ann2,reference_only,16929
13,featuregraph,ann2,reference_only,17272
13,featuregraph,ann2,reference_only,17710
13,featuregraph,ann2,reference_only,18047
13,featuregraph,ann2,reference_only,18427
13,featuregraph,ann2,reference_only,18842
13,featuregraph,ann2,reference_only,19191
13,featuregraph,ann2,reference_only,19629
13,featuregraph,ann2,reference_only,20425
13,featuregraph,ann2,reference_only,20763
13,featuregraph,ann2,reference_only,21206
13,featuregraph,ann2,reference_only,21544
13,featuregraph,ann2,reference_only,22009
13,featuregraph,ann2,reference_only,22341
13,featuregraph,ann2,reference_only,22682
13,featuregraph,ann2,reference_only,23125
13,featuregraph,ann2,reference_only,23474
13,featuregraph,ann2,reference_only,24244
13,featuregraph,ann2,reference_only,24577
13,featuregraph,ann2,reference_only,25020
13,featuregraph,ann2,reference_only,25379
13,featuregraph,ann2,reference_only,25822
13,featuregraph,ann2,reference_only,26170
13,featuregraph,ann2,reference_only,26611
13,featuregraph,ann2,reference_only,26949
13,featuregraph,ann2,reference_only,27297
13,featuregraph,ann2,reference_only,27683
13,featuregraph,ann2,reference_only,28516
13,featuregraph,ann2,reference_only,28865
13,featuregraph,ann2,reference_only,29187
13,featuregraph,ann2,reference_only,29641
13,featuregraph,ann2,reference_only,29968
13,featuregraph,ann2,reference_only,30425
13,featuregraph,ann2,reference_only,30757
13,featuregraph,ann2,reference_only,31216
13,featuregraph,ann2,reference_only,31544
13,featuregraph,ann2,reference_only,31997
13,featuregraph,ann2,reference_only,32335
13,featuregraph,ann2,reference_only,32720
13,featuregraph,ann2,reference_only,33111
13,featuregraph,ann2,reference_only,33459
13,featuregraph,ann2,reference_only,33906
13,featuregraph,ann2,reference_only,34233
13,featuregraph,ann2,reference_only,34592
13,featuregraph,ann2,reference_only,35019
13,featuregraph,ann2,reference_only,35352
13,featuregraph,ann2,reference_only,35716
13,featuregraph,ann2,reference_only,36597
13,featuregraph,ann2,reference_only,36929
13,featuregraph,ann2,reference_only,37267
13,featuregraph,ann2,reference_only,37598
13,featuregraph,ann2,reference_only,37951
13,featuregraph,ann2,reference_only,38278
13,featuregraph,ann2,reference_only,38632
13,featuregraph,ann2,reference_only,38959
13,featuregraph,ann2,reference_only,39307
13,featuregraph,ann2,reference_only,39645
13,featuregraph,ann2,reference_only,39988
13,featuregraph,ann2,reference_only,40315
13,featuregraph,ann2,reference_only,40653
13,featuregraph,ann2,reference_only,40991
13,featuregraph,ann2,reference_only,41212
13,featuregraph,ann2,reference_only,41675
13,featuregraph,ann2,reference_only,41991
13,featuregraph,ann2,reference_only,42334
13,featuregraph,ann2,reference_only,42672
13,featuregraph,ann2,reference_only,42999
13,featuregraph,ann2,reference_only,43321
13,featuregraph,ann2,reference_only,43670
13,featuregraph,ann2,reference_only,44013
13,featuregraph,ann2,reference_only,44350
13,featuregraph,ann2,reference_only,44672
13,featuregraph,ann2,reference_only,45010
13,featuregraph,ann2,reference_only,45372
13,featuregraph,ann2,reference_only,45815
13,featuregraph,ann2,reference_only,46142
13,featuregraph,ann2,reference_only,46485
13,featuregraph,ann2,reference_only,46818
13,featuregraph,ann2,reference_only,47156
13,featuregraph,ann2,reference_only,47483
13,featuregraph,ann2,reference_only,47852
13,featuregraph,ann2,reference_only,48264
13,featuregraph,ann2,reference_only,48591
13,featuregraph,ann2,reference_only,48943
13,featuregraph,ann2,reference_only,49386
13,featuregraph,ann2,reference_only,49739
13,featuregraph,ann2,reference_only,50056
13,featuregraph,ann2,reference_only,50404
13,featuregraph,ann2,reference_only,50742
13,featuregraph,ann2,reference_only,51090
13,featuregraph,ann2,reference_only,51528
13,featuregraph,ann2,reference_only,51882
13,featuregraph,ann2,reference_only,52204
13,featuregraph,ann2,reference_only,52534
13,featuregraph,ann2,reference_only,52872
13,featuregraph,ann2,reference_only,53553
13,featuregraph,ann2,reference_only,53896
13,featuregraph,ann2,reference_only,54334
13,featuregraph,ann2,reference_only,54687
13,featuregraph,ann2,reference_only,55120
13,featuregraph,ann2,reference_only,55468
13,featuregraph,ann2,reference_only,55806
13,featuregraph,ann2,reference_only,56139
13,featuregraph,ann2,reference_only,56480
13,featuregraph,ann2,reference_only,56918
13,featuregraph,ann2,reference_only,57266
13,featuregraph,ann2,reference_only,57588
13,featuregraph,ann2,reference_only,58036
13,featuregraph,ann2,reference_only,58390
13,featuregraph,ann2,reference_only,58722
13,featuregraph,ann2,reference_only,59060
13,featuregraph,ann2,reference_only,59751
13,llm_selected_baseline,ann1,detector_only,52537
13,llm_selected_baseline,ann1,reference_only,120
13,llm_selected_baseline,ann1,reference_only,6383
13,llm_selected_baseline,ann1,reference_only,7204
13,llm_selected_baseline,ann1,reference_only,7607
13,llm_selected_baseline,ann1,reference_only,8428
13,llm_selected_baseline,ann1,reference_only,11124
13,llm_selected_baseline,ann1,reference_only,13126
13,llm_selected_baseline,ann1,reference_only,14191
13,llm_selected_baseline,ann1,reference_only,14661
13,llm_selected_baseline,ann1,reference_only,15072
13,llm_selected_baseline,ann1,reference_only,15454
13,llm_selected_baseline,ann1,reference_only,16172
13,llm_selected_baseline,ann1,reference_only,16533
13,llm_selected_baseline,ann1,reference_only,22387
13,llm_selected_baseline,ann1,reference_only,23493
13,llm_selected_baseline,ann1,reference_only,24598
13,llm_selected_baseline,ann1,reference_only,26987
13,llm_selected_baseline,ann1,reference_only,29643
13,llm_selected_baseline,ann1,reference_only,30072
13,llm_selected_baseline,ann1,reference_only,31272
13,llm_selected_baseline,ann1,reference_only,33524
13,llm_selected_baseline,ann1,reference_only,36622
13,llm_selected_baseline,ann1,reference_only,37663
13,llm_selected_baseline,ann1,reference_only,38007
13,llm_selected_baseline,ann1,reference_only,38272
13,llm_selected_baseline,ann1,reference_only,38663
13,llm_selected_baseline,ann1,reference_only,38976
13,llm_selected_baseline,ann1,reference_only,39315
13,llm_selected_baseline,ann1,reference_only,39685
13,llm_selected_baseline,ann1,reference_only,39993
13,llm_selected_baseline,ann1,reference_only,40341
13,llm_selected_baseline,ann1,reference_only,40698
13,llm_selected_baseline,ann1,reference_only,41037
13,llm_selected_baseline,ann1,reference_only,42722
13,llm_selected_baseline,ann1,reference_only,43026
13,llm_selected_baseline,ann1,reference_only,43700
13,llm_selected_baseline,ann1,reference_only,47550
13,llm_selected_baseline,ann1,reference_only,47902
13,llm_selected_baseline,ann1,reference_only,48646
13,llm_selected_baseline,ann1,reference_only,49387
13,llm_selected_baseline,ann1,reference_only,49770
13,llm_selected_baseline,ann1,reference_only,50100
13,llm_selected_baseline,ann1,reference_only,51139
13,llm_selected_baseline,ann1,reference_only,51557
13,llm_selected_baseline,ann1,reference_only,51870
13,llm_selected_baseline,ann1,reference_only,53620
13,llm_selected_baseline,ann1,reference_only,53972
13,llm_selected_baseline,ann1,reference_only,54385
13,llm_selected_baseline,ann1,reference_only,55441
13,llm_selected_baseline,ann1,reference_only,55820
13,llm_selected_baseline,ann1,reference_only,56557
13,llm_selected_baseline,ann1,reference_only,56965
13,llm_selected_baseline,ann1,reference_only,58422
13,llm_selected_baseline,ann1,reference_only,59096
13,llm_selected_baseline,ann1,reference_only,59843
13,llm_selected_baseline,ann2,detector_only,21631
13,llm_selected_baseline,ann2,detector_only,22762
13,llm_selected_baseline,ann2,detector_only,29260
13,llm_selected_baseline,ann2,detector_only,30842
13,llm_selected_baseline,ann2,detector_only,31644
13,llm_selected_baseline,ann2,detector_only,34672
13,llm_selected_baseline,ann2,detector_only,41304
13,llm_selected_baseline,ann2,detector_only,44429
13,llm_selected_baseline,ann2,detector_only,45113
13,llm_selected_baseline,ann2,detector_only,45468
13,llm_selected_baseline,ann2,detector_only,46223
13,llm_selected_baseline,ann2,detector_only,47231
13,llm_selected_baseline,ann2,detector_only,48343
13,llm_selected_baseline,ann2,detector_only,49045
13,llm_selected_baseline,ann2,detector_only,50505
13,llm_selected_baseline,ann2,detector_only,50837
13,llm_selected_baseline,ann2,detector_only,54777
13,llm_selected_baseline,ann2,detector_only,57348
13,llm_selected_baseline,ann2,detector_only,57689
13,llm_selected_baseline,ann2,detector_only,59488
13,llm_selected_baseline,ann2,reference_only,61
13,llm_selected_baseline,ann2,reference_only,277
13,llm_selected_baseline,ann2,reference_only,1069
13,llm_selected_baseline,ann2,reference_only,6328
13,llm_selected_baseline,ann2,reference_only,7125
13,llm_selected_baseline,ann2,reference_only,7468
13,llm_selected_baseline,ann2,reference_only,7566
13,llm_selected_baseline,ann2,reference_only,8363
13,llm_selected_baseline,ann2,reference_only,11107
13,llm_selected_baseline,ann2,reference_only,13063
13,llm_selected_baseline,ann2,reference_only,14208
13,llm_selected_baseline,ann2,reference_only,14656
13,llm_selected_baseline,ann2,reference_only,14994
13,llm_selected_baseline,ann2,reference_only,15108
13,llm_selected_baseline,ann2,reference_only,15425
13,llm_selected_baseline,ann2,reference_only,16127
13,llm_selected_baseline,ann2,reference_only,16475
13,llm_selected_baseline,ann2,reference_only,21544
13,llm_selected_baseline,ann2,reference_only,22341
13,llm_selected_baseline,ann2,reference_only,22682
13,llm_selected_baseline,ann2,reference_only,23474
13,llm_selected_baseline,ann2,reference_only,24577
13,llm_selected_baseline,ann2,reference_only,26949
13,llm_selected_baseline,ann2,reference_only,29187
13,llm_selected_baseline,ann2,reference_only,29641
13,llm_selected_baseline,ann2,reference_only,29968
13,llm_selected_baseline,ann2,reference_only,30757
13,llm_selected_baseline,ann2,reference_only,31216
13,llm_selected_baseline,ann2,reference_only,31544
13,llm_selected_baseline,ann2,reference_only,33459
13,llm_selected_baseline,ann2,reference_only,34592
13,llm_selected_baseline,ann2,reference_only,36597
13,llm_selected_baseline,ann2,reference_only,37598
13,llm_selected_baseline,ann2,reference_only,37951
13,llm_selected_baseline,ann2,reference_only,38278
13,llm_selected_baseline,ann2,reference_only,38632
13,llm_selected_baseline,ann2,reference_only,38959
13,llm_selected_baseline,ann2,reference_only,39307
13,llm_selected_baseline,ann2,reference_only,39645
13,llm_selected_baseline,ann2,reference_only,39988
13,llm_selected_baseline,ann2,reference_only,40315
13,llm_selected_baseline,ann2,reference_only,40653
13,llm_selected_baseline,ann2,reference_only,40991
13,llm_selected_baseline,ann2,reference_only,41212
13,llm_selected_baseline,ann2,reference_only,42672
13,llm_selected_baseline,ann2,reference_only,42999
13,llm_selected_baseline,ann2,reference_only,43670
13,llm_selected_baseline,ann2,reference_only,44350
13,llm_selected_baseline,ann2,reference_only,45010
13,llm_selected_baseline,ann2,reference_only,45372
13,llm_selected_baseline,ann2,reference_only,46142
13,llm_selected_baseline,ann2,reference_only,47156
13,llm_selected_baseline,ann2,reference_only,47483
13,llm_selected_baseline,ann2,reference_only,47852
13,llm_selected_baseline,ann2,reference_only,48264
13,llm_selected_baseline,ann2,reference_only,48591
13,llm_selected_baseline,ann2,reference_only,48943
13,llm_selected_baseline,ann2,reference_only,49386
13,llm_selected_baseline,ann2,reference_only,49739
13,llm_selected_baseline,ann2,reference_only,50056
13,llm_selected_baseline,ann2,reference_only,50404
13,llm_selected_baseline,ann2,reference_only,50742
13,llm_selected_baseline,ann2,reference_only,51090
13,llm_selected_baseline,ann2,reference_only,51528
13,llm_selected_baseline,ann2,reference_only,51882
13,llm_selected_baseline,ann2,reference_only,53553
13,llm_selected_baseline,ann2,reference_only,53896
13,llm_selected_baseline,ann2,reference_only,54334
13,llm_selected_baseline,ann2,reference_only,54687
13,llm_selected_baseline,ann2,reference_only,55468
13,llm_selected_baseline,ann2,reference_only,55806
13,llm_selected_baseline,ann2,reference_only,56480
13,llm_selected_baseline,ann2,reference_only,56918
13,llm_selected_baseline,ann2,reference_only,57266
13,llm_selected_baseline,ann2,reference_only,57588
13,llm_selected_baseline,ann2,reference_only,58390
13,llm_selected_baseline,ann2,reference_only,59060
13,llm_selected_baseline,ann2,reference_only,59419
13,llm_selected_baseline,ann2,reference_only,59751
14,featuregraph,ann1,detector_only,507
14,featuregraph,ann1,detector_only,1066
14,featuregraph,ann1,detector_only,1625
14,featuregraph,ann1,detector_only,1786
14,featuregraph,ann1,detector_only,1866
14,featuregraph,ann1,detector_only,2189
14,featuregraph,ann1,detector_only,2356
14,featuregraph,ann1,detector_only,2741
14,featuregraph,ann1,detector_only,2903
14,featuregraph,ann1,detector_only,3056
14,featuregraph,ann1,detector_only,3384
14,featuregraph,ann1,detector_only,3928
14,featuregraph,ann1,detector_only,4019
14,featuregraph,ann1,detector_only,4728
14,featuregraph,ann1,detector_only,4804
14,featuregraph,ann1,detector_only,5419
14,featuregraph,ann1,detector_only,5896
14,featuregraph,ann1,detector_only,6218
14,featuregraph,ann1,detector_only,6288
14,featuregraph,ann1,detector_only,6470
14,featuregraph,ann1,detector_only,6855
14,featuregraph,ann1,detector_only,6920
14,featuregraph,ann1,detector_only,7025
14,featuregraph,ann1,detector_only,7128
14,featuregraph,ann1,detector_only,7407
14,featuregraph,ann1,detector_only,7480
14,featuregraph,ann1,detector_only,7659
14,featuregraph,ann1,detector_only,7963
14,featuregraph,ann1,detector_only,8032
14,featuregraph,ann1,detector_only,8598
14,featuregraph,ann1,detector_only,8788
14,featuregraph,ann1,detector_only,9152
14,featuregraph,ann1,detector_only,9209
14,featuregraph,ann1,detector_only,9416
14,featuregraph,ann1,detector_only,9785
14,featuregraph,ann1,detector_only,10326
14,featuregraph,ann1,detector_only,10387
14,featuregraph,ann1,detector_only,10560
14,featuregraph,ann1,detector_only,10959
14,featuregraph,ann1,detector_only,11111
14,featuregraph,ann1,detector_only,11505
14,featuregraph,ann1,detector_only,11723
14,featuregraph,ann1,detector_only,12140
14,featuregraph,ann1,detector_only,12208
14,featuregraph,ann1,detector_only,12689
14,featuregraph,ann1,detector_only,12748
14,featuregraph,ann1,detector_only,12930
14,featuregraph,ann1,detector_only,13248
14,featuregraph,ann1,detector_only,13479
14,featuregraph,ann1,detector_only,13878
14,featuregraph,ann1,detector_only,14026
14,featuregraph,ann1,detector_only,14423
14,featuregraph,ann1,detector_only,14890
14,featuregraph,ann1,detector_only,14962
14,featuregraph,ann1,detector_only,15131
14,featuregraph,ann1,detector_only,15535
14,featuregraph,ann1,detector_only,15603
14,featuregraph,ann1,detector_only,15768
14,featuregraph,ann1,detector_only,16162
14,featuregraph,ann1,detector_only,16420
14,featuregraph,ann1,detector_only,16467
14,featuregraph,ann1,detector_only,16701
14,featuregraph,ann1,detector_only,17324
14,featuregraph,ann1,detector_only,17504
14,featuregraph,ann1,detector_only,17807
14,featuregraph,ann1,detector_only,17880
14,featuregraph,ann1,detector_only,18055
14,featuregraph,ann1,detector_only,18443
14,featuregraph,ann1,detector_only,18511
14,featuregraph,ann1,detector_only,18706
14,featuregraph,ann1,detector_only,18981
14,featuregraph,ann1,detector_only,19229
14,featuregraph,ann1,detector_only,19541
14,featuregraph,ann1,detector_only,20105
14,featuregraph,ann1,detector_only,20162
14,featuregraph,ann1,detector_only,20343
14,featuregraph,ann1,detector_only,20736
14,featuregraph,ann1,detector_only,20801
14,featuregraph,ann1,detector_only,21369
14,featuregraph,ann1,detector_only,21915
14,featuregraph,ann1,detector_only,21978
14,featuregraph,ann1,detector_only,22153
14,featuregraph,ann1,detector_only,22539
14,featuregraph,ann1,detector_only,22783
14,featuregraph,ann1,detector_only,23080
14,featuregraph,ann1,detector_only,23400
14,featuregraph,ann1,detector_only,23633
14,featuregraph,ann1,detector_only,23869
14,featuregraph,ann1,detector_only,25059
14,featuregraph,ann1,detector_only,25617
14,featuregraph,ann1,detector_only,26185
14,featuregraph,ann1,detector_only,26340
14,featuregraph,ann1,detector_only,26743
14,featuregraph,ann1,detector_only,26814
14,featuregraph,ann1,detector_only,27294
14,featuregraph,ann1,detector_only,27477
14,featuregraph,ann1,detector_only,27850
14,featuregraph,ann1,detector_only,27929
14,featuregraph,ann1,detector_only,28416
14,featuregraph,ann1,detector_only,28487
14,featuregraph,ann1,detector_only,29053
14,featuregraph,ann1,detector_only,29112
14,featuregraph,ann1,detector_only,29285
14,featuregraph,ann1,detector_only,29604
14,featuregraph,ann1,detector_only,29768
14,featuregraph,ann1,detector_only,30156
14,featuregraph,ann1,detector_only,30321
14,featuregraph,ann1,detector_only,30394
14,featuregraph,ann1,detector_only,30790
14,featuregraph,ann1,detector_only,31326
14,featuregraph,ann1,detector_only,31484
14,featuregraph,ann1,detector_only,31571
14,featuregraph,ann1,detector_only,31884
14,featuregraph,ann1,detector_only,32119
14,featuregraph,ann1,detector_only,32426
14,featuregraph,ann1,detector_only,32494
14,featuregraph,ann1,detector_only,32664
14,featuregraph,ann1,detector_only,33047
14,featuregraph,ann1,detector_only,33136
14,featuregraph,ann1,detector_only,33288
14,featuregraph,ann1,detector_only,33377
14,featuregraph,ann1,detector_only,33682
14,featuregraph,ann1,detector_only,33843
14,featuregraph,ann1,detector_only,33920
14,featuregraph,ann1,detector_only,34239
14,featuregraph,ann1,detector_only,34310
14,featuregraph,ann1,detector_only,34470
14,featuregraph,ann1,detector_only,34766
14,featuregraph,ann1,detector_only,34862
14,featuregraph,ann1,detector_only,35101
14,featuregraph,ann1,detector_only,35403
14,featuregraph,ann1,detector_only,35567
14,featuregraph,ann1,detector_only,35959
14,featuregraph,ann1,detector_only,36203
14,featuregraph,ann1,detector_only,36430
14,featuregraph,ann1,detector_only,36510
14,featuregraph,ann1,detector_only,36902
14,featuregraph,ann1,detector_only,37069
14,featuregraph,ann1,detector_only,37222
14,featuregraph,ann1,detector_only,37673
14,featuregraph,ann1,detector_only,37880
14,featuregraph,ann1,detector_only,38082
14,featuregraph,ann1,detector_only,38252
14,featuregraph,ann1,detector_only,38955
14,featuregraph,ann1,detector_only,39192
14,featuregraph,ann1,detector_only,39513
14,featuregraph,ann1,detector_only,39756
14,featuregraph,ann1,detector_only,40068
14,featuregraph,ann1,detector_only,40132
14,featuregraph,ann1,detector_only,40615
14,featuregraph,ann1,detector_only,40853
14,featuregraph,ann1,detector_only,41167
14,featuregraph,ann1,detector_only,41342
14,featuregraph,ann1,detector_only,41393
14,featuregraph,ann1,detector_only,41787
14,featuregraph,ann1,detector_only,41952
14,featuregraph,ann1,detector_only,42028
14,featuregraph,ann1,detector_only,42354
14,featuregraph,ann1,detector_only,42414
14,featuregraph,ann1,detector_only,42985
14,featuregraph,ann1,detector_only,43188
14,featuregraph,ann1,detector_only,43201
14,featuregraph,ann1,detector_only,43531
14,featuregraph,ann1,detector_only,43785
14,featuregraph,ann1,detector_only,44082
14,featuregraph,ann1,detector_only,44630
14,featuregraph,ann1,detector_only,44809
14,featuregraph,ann1,detector_only,45159
14,featuregraph,ann1,detector_only,45247
14,featuregraph,ann1,detector_only,45788
14,featuregraph,ann1,detector_only,45846
14,featuregraph,ann1,detector_only,46027
14,featuregraph,ann1,detector_only,46412
14,featuregraph,ann1,detector_only,47663
14,featuregraph,ann1,detector_only,47729
14,featuregraph,ann1,detector_only,48215
14,featuregraph,ann1,detector_only,48291
14,featuregraph,ann1,detector_only,48558
14,featuregraph,ann1,detector_only,48854
14,featuregraph,ann1,detector_only,49417
14,featuregraph,ann1,detector_only,49650
14,featuregraph,ann1,detector_only,49793
14,featuregraph,ann1,detector_only,49974
14,featuregraph,ann1,detector_only,50159
14,featuregraph,ann1,detector_only,50521
14,featuregraph,ann1,detector_only,50587
14,featuregraph,ann1,detector_only,51153
14,featuregraph,ann1,detector_only,51302
14,featuregraph,ann1,detector_only,51698
14,featuregraph,ann1,detector_only,51939
14,featuregraph,ann1,detector_only,52252
14,featuregraph,ann1,detector_only,52498
14,featuregraph,ann1,detector_only,52804
14,featuregraph,ann1,detector_only,53365
14,featuregraph,ann1,detector_only,53429
14,featuregraph,ann1,detector_only,53605
14,featuregraph,ann1,detector_only,53993
14,featuregraph,ann1,detector_only,54232
14,featuregraph,ann1,detector_only,54541
14,featuregraph,ann1,detector_only,54612
14,featuregraph,ann1,detector_only,54784
14,featuregraph,ann1,detector_only,55250
14,featuregraph,ann1,detector_only,55308
14,featuregraph,ann1,detector_only,55513
14,featuregraph,ann1,detector_only,55557
14,featuregraph,ann1,detector_only,55838
14,featuregraph,ann1,detector_only,55989
14,featuregraph,ann1,detector_only,56265
14,featuregraph,ann1,detector_only,56347
14,featuregraph,ann1,detector_only,56431
14,featuregraph,ann1,detector_only,56862
14,featuregraph,ann1,detector_only,57311
14,featuregraph,ann1,detector_only,57516
14,featuregraph,ann1,detector_only,57751
14,featuregraph,ann1,detector_only,57935
14,featuregraph,ann1,detector_only,58139
14,featuregraph,ann1,detector_only,58211
14,featuregraph,ann1,detector_only,58614
14,featuregraph,ann1,detector_only,58785
14,featuregraph,ann1,detector_only,58846
14,featuregraph,ann1,detector_only,59225
14,featuregraph,ann1,detector_only,59397
14,featuregraph,ann1,detector_only,59471
14,featuregraph,ann1,detector_only,59952
14,featuregraph,ann1,reference_only,267
14,featuregraph,ann1,reference_only,841
14,featuregraph,ann1,reference_only,1937
14,featuregraph,ann1,reference_only,2485
14,featuregraph,ann1,reference_only,6000
14,featuregraph,ann1,reference_only,6535
14,featuregraph,ann1,reference_only,7728
14,featuregraph,ann1,reference_only,10641
14,featuregraph,ann1,reference_only,13574
14,featuregraph,ann1,reference_only,15233
14,featuregraph,ann1,reference_only,15898
14,featuregraph,ann1,reference_only,17572
14,featuregraph,ann1,reference_only,18774
14,featuregraph,ann1,reference_only,19317
14,featuregraph,ann1,reference_only,20417
14,featuregraph,ann1,reference_only,22217
14,featuregraph,ann1,reference_only,22854
14,featuregraph,ann1,reference_only,23946
14,featuregraph,ann1,reference_only,24811
14,featuregraph,ann1,reference_only,25350
14,featuregraph,ann1,reference_only,25980
14,featuregraph,ann1,reference_only,26443
14,featuregraph,ann1,reference_only,27035
14,featuregraph,ann1,reference_only,27587
14,featuregraph,ann1,reference_only,29991
14,featuregraph,ann1,reference_only,31637
14,featuregraph,ann1,reference_only,32750
14,featuregraph,ann1,reference_only,34570
14,featuregraph,ann1,reference_only,36809
14,featuregraph,ann1,reference_only,37326
14,featuregraph,ann1,reference_only,39311
14,featuregraph,ann1,reference_only,39846
14,featuregraph,ann1,reference_only,40989
14,featuregraph,ann1,reference_only,43274
14,featuregraph,ann1,reference_only,43861
14,featuregraph,ann1,reference_only,44896
14,featuregraph,ann1,reference_only,46107
14,featuregraph,ann1,reference_only,48637
14,featuregraph,ann1,reference_only,52009
14,featuregraph,ann1,reference_only,52580
14,featuregraph,ann1,reference_only,53728
14,featuregraph,ann1,reference_only,54367
14,featuregraph,ann1,reference_only,54963
14,featuregraph,ann1,reference_only,57587
14,featuregraph,ann1,reference_only,58300
14,featuregraph,ann1,reference_only,58926
14,featuregraph,ann2,detector_only,507
