subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
8,321,124,43989.0,43803,186.0,44057.0,44041,16.0,44174.0,44165,9.0,1.424,2.872,-1.448,0.4447699999999999,0.44477,-1.1102230246251565e-16,0.7351351351351352,0.6850828729281768,0.05005226220695835
8,324,125,44303.0,44165,138.0,44381.0,44367,14.0,44545.0,44488,57.0,1.0,2.608,-1.608,0.42619999999999997,0.43499,-0.00879000000000002,0.6446280991735538,0.7492260061919505,-0.10459790701839666
8,327,126,44679.0,44488,191.0,44752.0,44739,13.0,44911.0,44861,50.0,0.976,2.976,-2.0,0.38318,0.36852,0.014660000000000006,0.6293103448275862,0.6541554959785523,-0.024845151150966083
8,329,127,44995.0,44861,134.0,45090.0,45082,8.0,45293.0,45216,77.0,1.224,2.744,-1.5200000000000002,0.2873900000000001,0.29814,-0.010749999999999926,0.6375838926174497,0.7549295774647887,-0.11734568484733898
8,331,128,45365.0,45216,149.0,45460.0,45437,23.0,45591.0,45558,33.0,1.216,2.84,-1.6239999999999999,0.46137999999999996,0.46137999999999996,0.0,0.8407079646017699,0.7076023391812866,0.13310562542048332
8,334,129,45732.0,45558,174.0,45818.0,45799,19.0,45966.0,45925,41.0,1.096,2.896,-1.7999999999999998,0.44770000000000004,0.44281000000000004,0.0048900000000000055,0.7350427350427351,0.6866485013623977,0.04839423368033735
8,337,130,46102.0,45925,177.0,46191.0,46170,21.0,46349.0,46314,35.0,1.088,2.968,-1.88,0.52689,0.5366599999999999,-0.009769999999999945,0.7206477732793521,0.7403598971722365,-0.019712123892884348
8,339,131,46410.0,46314,96.0,46501.0,46481,20.0,46646.0,46606,40.0,1.176,2.488,-1.312,0.46236999999999995,0.4613900000000001,0.0009799999999998699,0.771186440677966,0.8561643835616438,-0.08497794288367777
8,342,132,46773.0,46606,167.0,46847.0,46831,16.0,47020.0,46956,64.0,0.888,2.8,-1.912,0.46236,0.47214,-0.009780000000000011,0.5991902834008097,0.7142857142857143,-0.11509543088490459
8,344,133,47091.0,46956,135.0,47181.0,47161,20.0,47320.0,47285,35.0,1.168,2.64,-1.4720000000000002,0.4408599999999999,0.43989,0.0009699999999999154,0.7860262008733625,0.7537993920972644,0.03222680877609807
8,347,134,47456.0,47285,171.0,47527.0,47516,11.0,47701.0,47648,53.0,0.904,2.84,-1.936,0.39785,0.41446,-0.016610000000000014,0.5795918367346939,0.7272727272727273,-0.14768089053803335
8,349,135,47770.0,47648,122.0,47863.0,47842,21.0,47997.0,47967,30.0,1.192,2.608,-1.4160000000000001,0.41445999999999994,0.41446,-5.551115123125783e-17,0.8193832599118943,0.7836990595611285,0.035684200350765805
8,353,136,48213.0,47967,246.0,48283.0,48268,15.0,48449.0,48396,53.0,0.888,3.408,-2.52,0.43304000000000004,0.4389,-0.005859999999999976,0.5932203389830508,0.5967365967365967,-0.003516257753545915
8,355,137,48523.0,48396,127.0,48614.0,48592,22.0,48751.0,48713,38.0,1.16,2.592,-1.4320000000000002,0.4174,0.41252,0.0048799999999999955,0.7982456140350878,0.7634069400630915,0.03483867397199625
8,358,138,48889.0,48713,176.0,48972.0,48954,18.0,49129.0,49079,50.0,1.032,2.896,-1.8639999999999999,0.47019000000000005,0.48778000000000005,-0.017589999999999995,0.6916666666666667,0.6830601092896175,0.008606557377049184
8,361,139,49268.0,49079,189.0,49355.0,49334,21.0,49503.0,49459,44.0,1.088,3.04,-1.952,0.4682300000000001,0.45748,0.010750000000000093,0.7404255319148936,0.6578947368421053,0.08253079507278827
8,365,140,49698.0,49459,239.0,49767.0,49752,15.0,49885.0,49874,11.0,0.8,3.344,-2.5439999999999996,0.44868,0.4653,-0.016619999999999968,0.7379679144385027,0.5879518072289156,0.15001610720958714
8,368,141,50024.0,49874,150.0,50116.0,50094,22.0,50250.0,50217,33.0,1.176,2.736,-1.5600000000000003,0.49266999999999994,0.49266999999999994,0.0,0.8141592920353982,0.717201166180758,0.09695812585464014
8,372,142,50468.0,50217,251.0,50551.0,50533,18.0,50700.0,50656,44.0,1.048,3.512,-2.464,0.41545000000000004,0.42228999999999994,-0.006839999999999902,0.7155172413793103,0.5603644646924829,0.15515277668682737
8,375,143,50841.0,50656,185.0,50916.0,50900,16.0,51080.0,51023,57.0,0.904,2.936,-2.032,0.42717999999999995,0.43109,-0.003910000000000025,0.6276150627615062,0.670299727520436,-0.042684664758929736
8,378,144,51212.0,51023,189.0,51285.0,51270,15.0,51453.0,51391,62.0,0.928,2.96,-2.032,0.46725,0.47312000000000004,-0.005870000000000042,0.6058091286307055,0.6576086956521738,-0.05179956702146837
8,380,145,51532.0,51391,141.0,51622.0,51600,22.0,51763.0,51744,19.0,1.128,2.64,-1.5120000000000002,0.35875,0.35875,0.0,0.7792207792207793,0.8158640226628895,-0.03664324344211023
8,382,146,51828.0,51744,84.0,51908.0,51893,15.0,52059.0,52014,45.0,1.024,2.344,-1.3199999999999998,0.40176,0.39296,0.00880000000000003,0.6926406926406927,0.8962962962962963,-0.20365560365560353
8,384,147,52212.0,52014,198.0,52307.0,52284,23.0,52439.0,52404,35.0,1.76,3.128,-1.368,0.46724999999999994,0.46725,-5.551115123125783e-17,0.8370044052863437,0.6153846153846154,0.22161978990172826
8,387,148,52588.0,52404,184.0,52688.0,52667,21.0,52819.0,52793,26.0,1.256,3.064,-1.808,0.50635,0.5200400000000001,-0.013690000000000091,0.8658008658008658,0.6478149100257069,0.2179859557751589
8,390,149,53026.0,52793,233.0,53096.0,53081,15.0,53249.0,53203,46.0,1.464,3.312,-1.8479999999999999,0.45649999999999996,0.45552000000000004,0.0009799999999999254,0.6278026905829597,0.5951219512195122,0.03268073936344751
8,392,150,53330.0,53203,127.0,53425.0,53403,22.0,53560.0,53523,37.0,1.208,2.576,-1.368,0.45259,0.46726,-0.014670000000000016,0.8260869565217391,0.75,0.07608695652173914
8,395,151,53696.0,53523,173.0,53765.0,53750,15.0,53939.0,53881,58.0,0.912,2.776,-1.8639999999999999,0.45747999999999994,0.45747999999999994,0.0,0.5679012345679013,0.7318435754189945,-0.16394234085109316
8,397,152,53997.0,53881,116.0,54070.0,54058,12.0,54238.0,54186,52.0,0.912,2.464,-1.552,0.40762,0.41056,-0.002939999999999998,0.6058091286307055,0.839344262295082,-0.2335351336643765
8,399,153,54312.0,54186,126.0,54399.0,54376,23.0,54544.0,54498,46.0,1.04,2.544,-1.504,0.4565000000000001,0.44965000000000005,0.006850000000000023,0.75,0.782051282051282,-0.03205128205128205
8,402,154,54688.0,54498,190.0,54777.0,54756,21.0,54921.0,54878,43.0,1.152,3.04,-1.8880000000000001,0.45748000000000005,0.47312,-0.01563999999999993,0.7639484978540773,0.6421052631578947,0.12184323469618252
8,405,155,55066.0,54878,188.0,55152.0,55132,20.0,55294.0,55253,41.0,1.112,3.008,-1.896,0.43988,0.43500000000000005,0.00487999999999994,0.7543859649122807,0.6453333333333333,0.1090526315789474
8,408,156,55443.0,55253,190.0,55534.0,55513,21.0,55672.0,55635,37.0,1.152,3.048,-1.8960000000000001,0.37731999999999993,0.37927,-0.0019500000000000628,0.7947598253275109,0.6387434554973822,0.15601636983012868
8,411,157,55811.0,55635,176.0,55887.0,55874,13.0,56052.0,56014,38.0,0.976,2.888,-1.912,0.38025999999999993,0.38808,-0.00782000000000005,0.6307053941908713,0.7387862796833773,-0.10808088549250594
8,413,158,56113.0,56014,99.0,56182.0,56171,11.0,56351.0,56300,51.0,0.888,2.376,-1.488,0.3851400000000001,0.37439,0.010750000000000093,0.5798319327731092,0.9020979020979021,-0.3222659693247929
8,415,159,56426.0,56300,126.0,56517.0,56498,19.0,56659.0,56640,19.0,1.16,2.616,-1.4560000000000002,0.4174,0.41935,-0.0019500000000000073,0.7811158798283262,0.8352941176470589,-0.054178237818732655
8,417,160,56722.0,56640,82.0,56804.0,56789,15.0,56965.0,56914,51.0,1.032,2.328,-1.2959999999999998,0.3734099999999999,0.36071,0.012699999999999934,0.6748971193415638,0.9124087591240876,-0.23751163978252376
8,420,161,57093.0,56914,179.0,57163.0,57155,8.0,57337.0,57292,45.0,0.84,2.928,-2.088,0.38905,0.39197999999999994,-0.0029299999999999327,0.5737704918032787,0.7248677248677249,-0.15109723306444622
8,422,162,57411.0,57292,119.0,57503.0,57482,21.0,57641.0,57606,35.0,1.192,2.616,-1.4240000000000002,0.4310800000000001,0.43499000000000004,-0.003909999999999969,0.8,0.7898089171974523,0.010191082802547768
8,425,163,57761.0,57606,155.0,57828.0,57813,15.0,57951.0,57937,14.0,0.744,2.648,-1.9040000000000001,0.4594300000000001,0.45943000000000006,5.551115123125783e-17,0.7052631578947368,0.7492447129909365,-0.04398155509619972
8,429,164,58174.0,57937,237.0,58267.0,58245,22.0,58397.0,58380,17.0,1.216,3.456,-2.24,0.49071,0.49071,0.0,0.8340807174887892,0.6094808126410836,0.22459990484770564
8,431,165,58462.0,58380,82.0,58541.0,58526,15.0,58700.0,58649,51.0,0.984,2.248,-1.2640000000000002,0.40077999999999997,0.39003,0.010749999999999982,0.6638655462184874,0.9144981412639406,-0.2506325950454532
8,433,166,58838.0,58649,189.0,58923.0,58905,18.0,59070.0,59023,47.0,1.64,3.032,-1.3920000000000001,0.46823,0.478,-0.009770000000000001,0.7327586206896552,0.6310160427807487,0.1017425779089065
8,436,167,59216.0,59023,193.0,59277.0,59261,16.0,59388.0,59382,6.0,0.92,2.848,-1.928,0.43401,0.43401,0.0,0.7093023255813953,0.6740947075208914,0.035207618060503876
8,440,168,59593.0,59382,211.0,59669.0,59653,16.0,59830.0,59777,53.0,1.0,3.136,-2.136,0.45064,0.45944,-0.00880000000000003,0.6413502109704641,0.6278481012658228,0.013502109704641274
9,4,1,597.0,446,151.0,713.0,689,24.0,977.0,819,158.0,3.024,3.008,0.016000000000000014,0.2913,0.2913,0.0,0.6105263157894737,0.6970509383378016,-0.08652462254832793
9,5,2,977.0,819,158.0,1088.0,1064,24.0,1271.0,1197,74.0,3.0,3.0,0.0,0.27272,0.26393,0.00879000000000002,0.7551020408163265,0.7037037037037037,0.05139833711262276
9,7,3,1360.0,1197,163.0,1460.0,1439,21.0,1663.0,1571,92.0,1.312,3.0,-1.688,0.25904,0.26686,-0.007819999999999994,0.6600660066006601,0.7058823529411764,-0.045816346340516345
9,9,4,1739.0,1571,168.0,1834.0,1814,20.0,2050.0,1948,102.0,1.224,3.0,-1.776,0.25123000000000006,0.25220000000000004,-0.0009699999999999709,0.6109324758842444,0.7108753315649867,-0.09994285568074235
9,11,5,2117.0,1948,169.0,2207.0,2190,17.0,2435.0,2323,112.0,1.12,3.008,-1.888,0.26491,0.26882,-0.003910000000000025,0.5660377358490566,0.7093333333333334,-0.14329559748427678
9,13,6,2496.0,2323,173.0,2580.0,2562,18.0,2732.0,2693,39.0,0.992,2.976,-1.984,0.261,0.261,0.0,0.711864406779661,0.7081081081081081,0.0037562986715529156
9,16,7,2874.0,2693,181.0,2958.0,2937,21.0,3118.0,3067,51.0,0.912,3.0,-2.088,0.26881,0.26881,0.0,0.6885245901639344,0.6951871657754011,-0.006662575611466659
9,18,8,3216.0,3067,149.0,3336.0,3313,23.0,3508.0,3443,65.0,1.632,3.008,-1.3760000000000001,0.2825,0.28054,0.0019599999999999618,0.821917808219178,0.6914893617021276,0.13042844651705043
9,20,9,3602.0,3443,159.0,3714.0,3688,26.0,3979.0,3818,161.0,1.56,3.0,-1.44,0.25805999999999996,0.26393,-0.005870000000000042,0.5941644562334217,0.6933333333333334,-0.09916887709991162
9,21,10,3979.0,3818,161.0,4088.0,4064,24.0,4288.0,4198,90.0,2.992,3.008,-0.016000000000000014,0.25416,0.25122,0.002939999999999998,0.7055016181229774,0.7052631578947368,0.000238460228240589
9,23,11,4362.0,4198,164.0,4460.0,4438,22.0,4673.0,4568,105.0,1.28,2.992,-1.712,0.23655999999999996,0.23753999999999997,-0.0009800000000000086,0.630225080385852,0.7027027027027026,-0.07247762231685062
9,25,12,4742.0,4568,174.0,4831.0,4814,17.0,5124.0,5057,67.0,1.144,3.008,-1.864,0.24438,0.25416,-0.009780000000000011,0.46596858638743455,0.9938650306748467,-0.5278964442874121
9,26,13,5124.0,5057,67.0,5205.0,5186,19.0,5470.0,5316,154.0,2.992,2.976,0.016000000000000014,0.2522,0.24927,0.002929999999999988,0.4682080924855492,0.9961389961389961,-0.527930903653447
9,27,14,5470.0,5316,154.0,5583.0,5561,22.0,5746.0,5692,54.0,3.024,3.0,0.02400000000000002,0.27468,0.27175,0.002929999999999988,0.8188405797101449,0.6968085106382979,0.12203206907184705
9,29,15,5848.0,5692,156.0,5962.0,5938,24.0,6226.0,6066,160.0,1.592,3.016,-1.424,0.27273000000000003,0.27957,-0.006839999999999957,0.6031746031746033,0.6844919786096257,-0.08131737543502249
9,30,16,6226.0,6066,160.0,6338.0,6314,24.0,6520.0,6444,76.0,3.008,3.008,0.0,0.26979,0.26783999999999997,0.0019500000000000073,0.7619047619047619,0.6878306878306879,0.07407407407407396
9,32,17,6604.0,6444,160.0,6711.0,6688,23.0,6905.0,6818,87.0,1.408,2.992,-1.584,0.24535999999999997,0.24927,-0.003910000000000025,0.7109634551495017,0.6951871657754011,0.015776289374100583
9,34,18,6984.0,6818,166.0,7085.0,7063,22.0,7284.0,7195,89.0,1.344,3.0,-1.656,0.24633,0.23949,0.006839999999999985,0.6733333333333333,0.7002652519893899,-0.026931918656056597
9,36,19,7363.0,7195,168.0,7459.0,7439,20.0,7672.0,7571,101.0,1.304,3.008,-1.704,0.2522,0.26295,-0.010750000000000037,0.6213592233009708,0.7021276595744681,-0.08076843627349728
9,38,20,7744.0,7571,173.0,7829.0,7813,16.0,8058.0,7946,112.0,1.096,2.992,-1.896,0.25416,0.24829,0.005869999999999986,0.5414012738853503,0.7093333333333334,-0.16793205944798306
9,40,21,8123.0,7946,177.0,8205.0,8188,17.0,8446.0,8320,126.0,1.032,3.0,-1.968,0.23852000000000004,0.2395,-0.0009799999999999531,0.5077399380804953,0.7058823529411764,-0.19814241486068107
9,42,22,8498.0,8320,178.0,8582.0,8562,20.0,8738.0,8691,47.0,0.952,2.992,-2.04,0.26393,0.26393,0.0,0.7,0.6954177897574124,0.004582210242587537
9,44,23,8838.0,8691,147.0,8961.0,8937,24.0,9217.0,9066,151.0,1.648,3.0,-1.352,0.28739,0.28542999999999996,0.0019600000000000173,0.6490765171503958,0.688,-0.03892348284960412
9,45,24,9217.0,9066,151.0,9339.0,9313,26.0,9603.0,9443,160.0,3.024,3.008,0.016000000000000014,0.27566,0.27957,-0.003909999999999969,0.6321243523316062,0.6896551724137931,-0.057530820082186906
9,46,25,9603.0,9443,160.0,9713.0,9689,24.0,9913.0,9820,93.0,2.992,3.008,-0.016000000000000014,0.25709000000000004,0.25709000000000004,0.0,0.7096774193548387,0.6949602122015914,0.014717207153247314
9,48,26,9984.0,9820,164.0,10083.0,10063,20.0,10295.0,10193,102.0,1.336,2.992,-1.656,0.25317999999999996,0.25610999999999995,-0.002929999999999988,0.6366559485530547,0.6970509383378016,-0.06039498978474689
9,50,27,10367.0,10193,174.0,10455.0,10438,17.0,10677.0,10571,106.0,1.128,3.0,-1.872,0.24926000000000004,0.24633000000000002,0.002930000000000016,0.567741935483871,0.7037037037037037,-0.13596176821983275
9,52,28,10747.0,10571,176.0,10830.0,10813,17.0,11067.0,10945,122.0,1.056,3.0,-1.944,0.24927000000000005,0.25220000000000004,-0.002929999999999988,0.51875,0.7058823529411764,-0.18713235294117636
9,54,29,11126.0,10945,181.0,11207.0,11187,20.0,11468.0,11320,148.0,0.912,2.992,-2.08,0.27175,0.26881999999999995,0.0029300000000000437,0.4736842105263158,0.7093333333333334,-0.23564912280701755
9,55,30,11468.0,11320,148.0,11585.0,11563,22.0,11747.0,11695,52.0,3.024,3.008,0.016000000000000014,0.28835999999999995,0.28542999999999996,0.002929999999999988,0.8387096774193549,0.704,0.1347096774193549
9,57,31,11842.0,11695,147.0,11962.0,11938,24.0,12227.0,12070,157.0,1.52,3.0,-1.48,0.2854400000000001,0.28739000000000003,-0.0019499999999999518,0.6233766233766234,0.704,-0.0806233766233766
9,58,32,12227.0,12070,157.0,12338.0,12313,25.0,12531.0,12445,86.0,3.008,3.0,0.008000000000000007,0.25416,0.25807,-0.003910000000000025,0.7302631578947368,0.704,0.026263157894736877
9,60,33,12608.0,12445,163.0,12709.0,12688,21.0,12924.0,12818,106.0,1.328,3.0,-1.672,0.24535999999999994,0.24927,-0.003910000000000052,0.639240506329114,0.6970509383378016,-0.05781043200868763
9,62,34,12992.0,12818,174.0,13080.0,13062,18.0,13304.0,13195,109.0,1.12,2.992,-1.8719999999999999,0.25709000000000004,0.25318,0.003910000000000025,0.5641025641025641,0.7055702917771883,-0.14146772767462423
9,64,35,13372.0,13195,177.0,13456.0,13437,19.0,13697.0,13680,17.0,1.016,3.0,-1.984,0.26002000000000003,0.26002000000000003,0.0,0.5169230769230769,0.9979381443298969,-0.48101506740682
9,66,36,13752.0,13680,72.0,13833.0,13813,20.0,13994.0,13944,50.0,0.936,3.008,-2.072,0.28054999999999997,0.27762,0.002929999999999988,0.6694214876033058,0.9924242424242424,-0.32300275482093666
9,68,37,14092.0,13944,148.0,14212.0,14188,24.0,14474.0,14319,155.0,1.624,3.0,-1.376,0.28347999999999995,0.27957,0.003909999999999969,0.6282722513089005,0.6986666666666667,-0.07039441535776614
9,69,38,14474.0,14319,155.0,14589.0,14563,26.0,14858.0,14695,163.0,3.016,3.0,0.016000000000000014,0.27175,0.27273000000000003,-0.0009800000000000364,0.5989583333333333,0.7021276595744681,-0.10316932624113484
9,70,39,14858.0,14695,163.0,14960.0,14937,23.0,15162.0,15069,93.0,2.968,2.992,-0.02400000000000002,0.25513,0.25805999999999996,-0.0029299999999999327,0.6710526315789473,0.7058823529411764,-0.03482972136222906
9,72,40,15239.0,15069,170.0,15330.0,15312,18.0,15619.0,15444,175.0,1.152,3.0,-1.848,0.25415000000000004,0.25806,-0.003909999999999969,0.4789473684210527,0.704,-0.22505263157894728
9,73,41,15619.0,15444,175.0,15705.0,15686,19.0,15949.0,15816,133.0,3.0,2.992,0.008000000000000007,0.25317,0.25317,0.0,0.5212121212121212,0.6989247311827957,-0.1777126099706745
9,75,42,15996.0,15816,180.0,16081.0,16061,20.0,16239.0,16189,50.0,0.912,3.0,-2.088,0.27956999999999993,0.28152,-0.0019500000000000628,0.6995884773662551,0.6863270777479893,0.013261399618265779
9,77,43,16344.0,16189,155.0,16460.0,16439,21.0,16628.0,16571,57.0,1.664,3.024,-1.36,0.28152999999999995,0.27859999999999996,0.002929999999999988,0.8169014084507042,0.6910994764397906,0.1258019320109136
9,79,44,16722.0,16571,151.0,16836.0,16812,24.0,17019.0,16943,76.0,1.512,2.984,-1.472,0.25220000000000004,0.25709000000000004,-0.0048900000000000055,0.7676767676767677,0.7043010752688172,0.06337569240795049
9,81,45,17107.0,16943,164.0,17213.0,17189,24.0,17408.0,17319,89.0,1.416,3.016,-1.6,0.26197000000000004,0.26686,-0.00488999999999995,0.7043189368770764,0.6914893617021276,0.01282957517494876
9,83,46,17489.0,17319,170.0,17583.0,17563,20.0,17800.0,17696,104.0,1.232,2.992,-1.76,0.26002,0.25610999999999995,0.003910000000000025,0.6045016077170418,0.7055702917771883,-0.10106868406014657
9,85,47,17866.0,17696,170.0,17954.0,17936,18.0,18245.0,18062,183.0,1.112,2.984,-1.8719999999999999,0.25415999999999994,0.25512999999999997,-0.0009700000000000264,0.46437994722955145,0.6885245901639344,-0.22414464293438296
9,86,48,18245.0,18062,183.0,18329.0,18311,18.0,18623.0,18441,182.0,3.0,3.0,0.0,0.24927,0.24536,0.003909999999999997,0.4444444444444444,0.6860158311345647,-0.24157138669012024
9,87,49,18623.0,18441,182.0,18707.0,18687,20.0,18874.0,18817,57.0,3.024,3.008,0.016000000000000014,0.25708000000000003,0.25708000000000003,0.0,0.6693227091633467,0.6914893617021276,-0.022166652538780918
9,89,50,18964.0,18817,147.0,19086.0,19063,23.0,19264.0,19193,71.0,1.648,3.008,-1.36,0.27762,0.2825,-0.0048799999999999955,0.8133333333333334,0.6914893617021276,0.12184397163120575
9,91,51,19350.0,19193,157.0,19462.0,19437,25.0,19649.0,19569,80.0,1.576,2.992,-1.416,0.26002,0.25610999999999995,0.003910000000000025,0.7491638795986622,0.7021276595744681,0.04703622002419405
9,93,52,19731.0,19569,162.0,19835.0,19813,22.0,20046.0,20056,-10.0,1.328,3.008,-1.68,0.24437999999999996,0.25025,-0.005870000000000014,0.6603174603174603,0.997946611909651,-0.33762915159219065
9,95,53,20114.0,20056,58.0,20205.0,20187,18.0,20432.0,20319,113.0,1.192,2.992,-1.8,0.25611,0.25024,0.005869999999999986,0.5723270440251572,0.9961977186311787,-0.42387067460602146
9,97,54,20493.0,20319,174.0,20579.0,20561,18.0,20828.0,20693,135.0,1.024,2.992,-1.968,0.23948999999999998,0.24145,-0.0019600000000000173,0.5134328358208955,0.7058823529411764,-0.1924495171202809
9,99,55,20872.0,20693,179.0,20957.0,20936,21.0,21210.0,21067,143.0,0.984,3.0,-2.016,0.25904,0.25904,0.0,0.5029585798816568,0.7005347593582888,-0.19757617947663197
9,100,56,21210.0,21067,143.0,21335.0,21311,24.0,21506.0,21442,64.0,3.024,3.0,0.02400000000000002,0.27663,0.27369999999999994,0.0029300000000000437,0.8445945945945946,0.6986666666666667,0.14592792792792797
9,102,57,21599.0,21442,157.0,21712.0,21687,25.0,21897.0,21818,79.0,1.528,3.008,-1.48,0.26882,0.26784,0.0009799999999999809,0.7583892617449665,0.6968085106382979,0.06158075110666861
9,104,58,21981.0,21818,163.0,22085.0,22062,23.0,22293.0,22196,97.0,1.36,3.0,-1.64,0.25025000000000003,0.25611,-0.005859999999999976,0.6666666666666667,0.7089947089947091,-0.042328042328042326
9,106,59,22363.0,22196,167.0,22455.0,22437,18.0,22682.0,22569,113.0,1.168,3.0,-1.832,0.24632999999999997,0.24828999999999998,-0.0019600000000000173,0.5768025078369906,0.707774798927614,-0.13097229109062336
9,108,60,22745.0,22569,176.0,22828.0,22810,18.0,23073.0,22941,132.0,1.016,2.984,-1.968,0.24732000000000004,0.24536000000000002,0.0019600000000000173,0.5060975609756098,0.7043010752688172,-0.19820351429320748
9,110,61,23122.0,22941,181.0,23207.0,23187,20.0,23365.0,23314,51.0,0.832,3.016,-2.184,0.2776199999999999,0.27762,-5.551115123125783e-17,0.6995884773662551,0.6809651474530831,0.01862332991317195
9,112,62,23467.0,23314,153.0,23585.0,23561,24.0,23759.0,23693,66.0,1.552,2.992,-1.44,0.29129999999999995,0.28347999999999995,0.007819999999999994,0.8082191780821918,0.6965699208443272,0.11164925723786456
9,114,63,23854.0,23693,161.0,23960.0,23936,24.0,24154.0,24067,87.0,1.424,3.0,-1.576,0.24731000000000003,0.25904000000000005,-0.011730000000000018,0.7066666666666667,0.7005347593582888,0.006131907308377871
9,116,64,24235.0,24067,168.0,24333.0,24312,21.0,24549.0,24445,104.0,1.256,3.008,-1.752,0.25122,0.25513,-0.003910000000000025,0.6242038216560509,0.7037037037037037,-0.07949988204765279
9,118,65,24617.0,24445,172.0,24703.0,24686,17.0,24943.0,24924,19.0,1.072,2.992,-1.92,0.25024,0.25024,0.0,0.5276073619631902,0.9937369519832986,-0.46612959002010834
9,120,66,24996.0,24924,72.0,25080.0,25059,21.0,25242.0,25189,53.0,0.952,2.984,-2.032,0.27077,0.26783999999999997,0.0029300000000000437,0.6829268292682926,0.9811320754716981,-0.2982052462034055
9,122,67,25335.0,25189,146.0,25460.0,25436,24.0,25626.0,25566,60.0,1.624,3.016,-1.392,0.2932600000000001,0.28935000000000005,0.003910000000000025,0.859106529209622,0.6896551724137931,0.1694513567958289
9,124,68,25725.0,25566,159.0,25837.0,25812,25.0,26031.0,25941,90.0,1.536,3.008,-1.472,0.2698,0.27371,-0.003910000000000025,0.7320261437908497,0.688,0.04402614379084979
9,126,69,26108.0,25941,167.0,26207.0,26186,21.0,26413.0,26318,95.0,1.36,2.992,-1.632,0.25415999999999994,0.25416,-5.551115123125783e-17,0.6491803278688524,0.7002652519893899,-0.051084924120537556
9,128,70,26489.0,26318,171.0,26577.0,26561,16.0,26806.0,26695,111.0,1.128,3.0,-1.872,0.26491,0.26491000000000003,-5.551115123125783e-17,0.555205047318612,0.7108753315649867,-0.15567028424637475
9,130,71,26869.0,26695,174.0,26955.0,26937,18.0,27205.0,27177,28.0,1.04,3.008,-1.968,0.26491,0.27078,-0.005870000000000042,0.5119047619047619,0.995850622406639,-0.48394586050187716
9,131,72,27205.0,27177,28.0,27333.0,27310,23.0,27496.0,27442,54.0,3.024,2.984,0.040000000000000036,0.28641,0.2825,0.003910000000000025,0.8797250859106529,0.9962264150943396,-0.11650132918368672
9,133,73,27598.0,27442,156.0,27712.0,27688,24.0,27896.0,27821,75.0,1.528,3.024,-1.496,0.27468,0.27663,-0.0019500000000000073,0.7651006711409396,0.7018469656992085,0.06325370544173115
9,135,74,27980.0,27821,159.0,28084.0,28061,23.0,28288.0,28193,95.0,1.4,2.984,-1.584,0.25708000000000003,0.26295,-0.005869999999999986,0.6753246753246753,0.7096774193548387,-0.03435274403016342
9,137,75,28363.0,28193,170.0,28453.0,28436,17.0,28746.0,28680,66.0,1.112,3.0,-1.888,0.25024,0.25806,-0.007819999999999994,0.4699738903394256,0.997946611909651,-0.5279727215702253
9,138,76,28746.0,28680,66.0,28829.0,28811,18.0,28988.0,28943,45.0,3.008,3.0,0.008000000000000007,0.26197,0.25610999999999995,0.005860000000000032,0.6859504132231404,0.9961977186311787,-0.31024730540803824
9,140,77,29079.0,28943,136.0,29208.0,29186,22.0,29473.0,29316,157.0,1.664,3.0,-1.336,0.28152,0.2825,-0.0009799999999999809,0.6548223350253808,0.6970509383378016,-0.04222860331242084
9,141,78,29473.0,29316,157.0,29587.0,29561,26.0,29855.0,29689,166.0,3.032,3.0,0.03200000000000003,0.26198000000000005,0.25513,0.006850000000000023,0.5968586387434556,0.6863270777479893,-0.08946843900453372
9,142,79,29855.0,29689,166.0,29957.0,29934,23.0,30168.0,30063,105.0,2.96,2.984,-0.02400000000000002,0.24242,0.24927000000000002,-0.006850000000000023,0.6517571884984026,0.6898395721925134,-0.038082383694110766
9,144,80,30239.0,30063,176.0,30327.0,30310,17.0,30468.0,30440,28.0,1.136,3.008,-1.872,0.24340999999999996,0.24438,-0.0009700000000000264,0.7685589519650655,0.6896551724137931,0.07890377955127237
9,147,81,30622.0,30440,182.0,30705.0,30686,19.0,30864.0,30816,48.0,1.04,3.008,-1.968,0.25514000000000003,0.25123,0.003910000000000025,0.6859504132231404,0.6914893617021276,-0.005538948478987171
9,149,82,30988.0,30816,172.0,31083.0,31061,22.0,31254.0,31192,62.0,1.624,3.0,-1.376,0.27565999999999996,0.28446,-0.00880000000000003,0.7142857142857143,0.6968085106382979,0.01747720364741645
9,151,83,31357.0,31192,165.0,31452.0,31432,20.0,31615.0,31567,48.0,1.544,2.968,-1.424,0.26882,0.26882,0.0,0.7364341085271318,0.72,0.016434108527131785
9,153,84,31710.0,31567,143.0,31834.0,31811,23.0,32098.0,31944,154.0,1.688,3.032,-1.344,0.26882,0.27077999999999997,-0.0019599999999999618,0.6391752577319587,0.7055702917771883,-0.06639503404522962
9,154,85,32098.0,31944,154.0,32210.0,32186,24.0,32398.0,32317,81.0,3.008,3.0,0.008000000000000007,0.22287,0.21896000000000002,0.003909999999999997,0.7466666666666666,0.7024128686327078,0.04425379803395879
