subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
31,121,99,42714.0,42683,31.0,43030.0,43006,24.0,43188.0,43161,27.0,4.032,3.816,0.2160000000000002,0.895409,0.8817240000000001,0.013684999999999947,0.6666666666666667,0.6485355648535565,0.018131101813110284
31,122,100,43188.0,43161,27.0,43491.0,43480,11.0,43656.0,43655,1.0,3.688,3.792,-0.10399999999999965,0.899311,0.9081089999999999,-0.008797999999999973,0.7051282051282051,0.708502024291498,-0.003373819163292935
31,123,101,43656.0,43655,1.0,43860.0,43865,-5.0,44110.0,44166,-56.0,2.952,3.08,-0.1280000000000001,0.916911,0.916911,0.0,0.8986784140969163,0.821917808219178,0.07676060587773825
31,124,102,44110.0,44166,-56.0,44360.0,44351,9.0,44586.0,44530,56.0,4.0,3.888,0.1120000000000001,0.911046,0.911046,0.0,0.9495798319327731,0.9835164835164835,-0.0339366515837104
31,125,103,44586.0,44530,56.0,44831.0,44819,12.0,45022.0,45048,-26.0,3.768,3.744,0.023999999999999577,0.8543499999999999,0.911046,-0.05669600000000008,0.8761467889908257,0.8841698841698842,-0.008023095179058526
31,126,104,45022.0,45048,-26.0,45224.0,45250,-26.0,45449.0,45415,34.0,3.144,3.448,-0.3039999999999998,0.89345,0.88368,0.009769999999999945,0.9461358313817331,0.8991825613079019,0.04695327007383121
31,127,105,45449.0,45415,34.0,45669.0,45690,-21.0,45921.0,45983,-62.0,3.56,3.52,0.040000000000000036,0.6735,0.7184699999999999,-0.044969999999999954,0.9322033898305084,0.9683098591549296,-0.036106469324421187
31,128,106,45921.0,45983,-62.0,46131.0,46143,-12.0,46340.0,46310,30.0,3.696,3.624,0.07200000000000006,0.908113,0.8817200000000001,0.02639299999999989,0.9976133651551312,0.9785932721712538,0.019020092983877412
31,129,107,46340.0,46310,30.0,46590.0,46611,-21.0,46802.0,46775,27.0,3.672,3.744,-0.07200000000000006,0.906153,0.906153,0.0,0.9177489177489178,0.7053763440860215,0.2123725736628963
31,130,108,46802.0,46775,27.0,47034.0,47032,2.0,47251.0,47255,-4.0,3.552,3.368,0.18400000000000016,0.9071359999999999,0.911046,-0.00391000000000008,0.9665924276169265,0.9291666666666667,0.037425760950259845
31,131,109,47251.0,47255,-4.0,47481.0,47459,22.0,47638.0,47641,-3.0,3.576,3.416,0.16000000000000014,0.841643,0.841643,0.0,0.8113695090439277,0.9430051813471503,-0.1316356723032226
31,132,110,47638.0,47641,-3.0,47843.0,47831,12.0,48044.0,47990,54.0,2.896,2.976,-0.08000000000000007,0.926686,0.926686,0.0,0.9901477832512315,0.9111747851002865,0.07897299815094505
31,133,111,48044.0,47990,54.0,48275.0,48267,8.0,48459.0,48432,27.0,3.456,3.488,-0.03200000000000003,0.890516,0.885629,0.004886999999999975,0.8867469879518073,0.746606334841629,0.14014065311017831
31,134,112,48459.0,48432,27.0,48666.0,48656,10.0,48848.0,48802,46.0,3.128,3.112,0.016000000000000014,0.899316,0.922776,-0.023460000000000036,0.9357326478149101,0.7891891891891891,0.14654345862572093
31,135,113,48848.0,48802,46.0,49062.0,49079,-17.0,49274.0,49245,29.0,3.168,3.384,-0.21599999999999975,0.922776,0.918866,0.00391000000000008,0.9953051643192489,0.7494356659142212,0.2458694984050277
31,136,114,49274.0,49245,29.0,49515.0,49548,-33.0,49743.0,49735,8.0,3.624,3.752,-0.12799999999999967,0.913974,0.913974,0.0,0.9722814498933902,0.763265306122449,0.20901614377094113
31,137,115,49743.0,49735,8.0,49947.0,49929,18.0,50140.0,50079,61.0,3.456,3.048,0.4079999999999999,0.9022479999999999,0.936461,-0.03421300000000005,0.9722921914357683,0.872093023255814,0.10019916817995433
31,138,116,50140.0,50079,61.0,50341.0,50346,-5.0,50579.0,50621,-42.0,3.152,3.336,-0.18399999999999972,0.8543499999999999,0.88661,-0.032260000000000066,0.9157175398633257,0.985239852398524,-0.06952231253519825
31,139,117,50579.0,50621,-42.0,50798.0,50796,2.0,50998.0,50948,50.0,3.656,3.6,0.05600000000000005,0.88368,0.88368,0.0,0.9546539379474941,0.9296636085626911,0.024990329384802945
31,140,118,50998.0,50948,50.0,51257.0,51257,0.0,51462.0,51407,55.0,3.672,3.688,-0.016000000000000014,0.86022,0.86315,-0.002929999999999988,0.8836206896551724,0.6535947712418301,0.2300259184133423
31,141,119,51462.0,51407,55.0,51719.0,51707,12.0,51891.0,51888,3.0,3.696,3.6,0.09600000000000009,0.87097,0.87097,0.0,0.8018648018648018,0.7525987525987525,0.04926604926604927
31,142,120,51891.0,51888,3.0,52095.0,52110,-15.0,52308.0,52299,9.0,3.008,3.224,-0.2160000000000002,0.910068,0.901271,0.008796999999999944,0.9784172661870504,0.9197080291970803,0.058709236989970104
31,143,121,52308.0,52299,9.0,52511.0,52500,11.0,52681.0,52657,24.0,3.328,3.12,0.20799999999999974,0.928641,0.911046,0.017595000000000027,0.9115281501340482,0.8770949720670391,0.034433178067009074
31,144,122,52681.0,52657,24.0,52897.0,52883,14.0,53140.0,53153,-13.0,3.088,3.064,0.02400000000000002,0.957967,0.957967,0.0,0.9411764705882353,0.9112903225806451,0.029886148007590152
31,145,123,53140.0,53153,-13.0,53374.0,53384,-10.0,53600.0,53604,-4.0,3.816,4.008,-0.19200000000000017,0.961877,0.961877,0.0,0.9826086956521739,0.975609756097561,0.0069989395546129485
31,146,124,53600.0,53604,-4.0,53812.0,53800,12.0,53989.0,53997,-8.0,3.504,3.328,0.17600000000000016,0.956989,0.950147,0.006842000000000015,0.910025706940874,0.9974554707379135,-0.08742976379703948
31,147,125,53989.0,53997,-8.0,54187.0,54181,6.0,54404.0,54433,-29.0,3.0,3.048,-0.04800000000000004,0.8915,0.931574,-0.040074000000000054,0.9542168674698795,0.8440366972477065,0.11018017022217308
31,148,126,54404.0,54433,-29.0,54648.0,54643,5.0,54872.0,54852,20.0,3.688,3.696,-0.008000000000000007,0.9345060000000001,0.901271,0.033235000000000015,0.9572649572649573,0.9976133651551312,-0.04034840789017391
31,149,127,54872.0,54852,20.0,55110.0,55113,-3.0,55327.0,55321,6.0,3.696,3.76,-0.06399999999999961,0.935484,0.935484,0.0,0.9538461538461538,0.8869936034115139,0.06685255043463989
31,150,128,55327.0,55321,6.0,55560.0,55553,7.0,55765.0,55751,14.0,3.6,3.52,0.08000000000000007,0.918866,0.918866,0.0,0.9360730593607306,0.9209302325581395,0.015142826802591047
31,151,129,55765.0,55751,14.0,55940.0,55963,-23.0,56155.0,56149,6.0,3.04,3.28,-0.23999999999999977,0.869014,0.865104,0.003909999999999969,0.8974358974358975,0.9346733668341709,-0.03723746939827344
31,152,130,56155.0,56149,6.0,56370.0,56357,13.0,56558.0,56540,18.0,3.44,3.152,0.2879999999999998,0.940371,0.940371,0.0,0.9330024813895782,0.9360613810741688,-0.0030588996845906102
31,153,131,56558.0,56540,18.0,56763.0,56797,-34.0,56983.0,56982,1.0,3.144,3.52,-0.3759999999999999,0.790808,0.790808,0.0,0.9647058823529412,0.8371040723981901,0.12760180995475112
31,154,132,56983.0,56982,1.0,57176.0,57166,10.0,57345.0,57315,30.0,3.304,2.952,0.35199999999999987,0.793746,0.775173,0.01857299999999995,0.9337016574585635,0.8948948948948949,0.03880676256366855
31,155,133,57345.0,57315,30.0,57581.0,57612,-31.0,57814.0,57828,-14.0,3.24,3.568,-0.32799999999999985,0.893454,0.900296,-0.006842000000000015,0.9936034115138592,0.8421052631578947,0.15149814835596453
31,156,134,57814.0,57828,-14.0,58023.0,58018,5.0,58224.0,58219,5.0,3.536,3.248,0.2879999999999998,0.86804,0.8641300000000001,0.003909999999999969,0.9804878048780488,0.9718670076726342,0.008620797205414532
31,157,135,58224.0,58219,5.0,58394.0,58417,-23.0,58604.0,58600,4.0,2.968,3.192,-0.2240000000000002,0.834801,0.833823,0.0009780000000000344,0.8947368421052632,0.9606299212598425,-0.06589307915457931
31,158,136,58604.0,58600,4.0,58761.0,58786,-25.0,58977.0,58970,7.0,2.936,2.952,-0.016000000000000014,0.829911,0.828934,0.0009770000000000056,0.8418230563002681,0.9945945945945946,-0.15277153829432655
31,159,137,58977.0,58970,7.0,59197.0,59191,6.0,59403.0,59402,1.0,3.488,3.24,0.24799999999999978,0.919844,0.924731,-0.004886999999999975,0.9671361502347418,0.9768518518518519,-0.009715701617110106
31,160,138,59403.0,59402,1.0,59571.0,59587,-16.0,59780.0,59767,13.0,2.992,3.168,-0.17600000000000016,0.842624,0.842624,0.0,0.8912466843501327,0.9863013698630136,-0.09505468551288099
32,1,1,231.0,238,-7.0,364.0,385,-21.0,521.0,534,-13.0,,2.424,,1.65823,1.65823,0.0,0.9172413793103449,0.9932432432432432,-0.07600186393289832
32,2,2,521.0,534,-13.0,643.0,668,-25.0,804.0,817,-13.0,2.232,2.264,-0.031999999999999584,1.63297,1.63297,0.0,0.8621908127208481,0.9469964664310954,-0.08480565371024729
32,3,3,804.0,817,-13.0,921.0,950,-29.0,1081.0,1096,-15.0,2.224,2.256,-0.031999999999999584,1.5301,1.5301,0.0,0.8447653429602888,0.953405017921147,-0.10863967496085813
32,4,4,1081.0,1096,-15.0,1199.0,1224,-25.0,1382.0,1403,-21.0,2.224,2.192,0.03200000000000003,1.59419,1.59419,0.0,0.7840531561461794,0.8338762214983714,-0.04982306535219194
32,5,5,1382.0,1403,-21.0,1538.0,1536,2.0,1684.0,1689,-5.0,2.712,2.496,0.2160000000000002,1.74756,1.74756,0.0,0.9668874172185431,0.9300699300699301,0.03681748714861299
32,6,6,1684.0,1689,-5.0,1832.0,1831,1.0,1970.0,1981,-11.0,2.352,2.36,-0.008000000000000007,1.6640599999999999,1.64853,0.015529999999999822,0.965034965034965,0.9726027397260274,-0.007567774691062401
32,7,7,1970.0,1981,-11.0,2113.0,2118,-5.0,2262.0,2273,-11.0,2.248,2.296,-0.0479999999999996,1.7262499999999998,1.7262499999999998,0.0,0.9794520547945206,0.9383561643835616,0.04109589041095896
32,8,8,2262.0,2273,-11.0,2393.0,2410,-17.0,2572.0,2598,-26.0,2.24,2.336,-0.09599999999999964,1.67375,1.67375,0.0,0.8451612903225807,0.8430769230769231,0.0020843672456576368
32,9,9,2572.0,2598,-26.0,2734.0,2732,2.0,2875.0,2880,-5.0,2.728,2.576,0.15200000000000014,1.51452,1.56112,-0.046599999999999975,0.9306930693069306,0.950354609929078,-0.019661540622147422
32,10,10,2875.0,2880,-5.0,3013.0,3013,0.0,3162.0,3169,-7.0,2.232,2.248,-0.016000000000000014,1.57279,1.57279,0.0,0.9616724738675958,0.9204152249134948,0.04125724895410099
32,11,11,3162.0,3169,-7.0,3312.0,3312,0.0,3462.0,3477,-15.0,2.392,2.392,0.0,1.7417500000000001,1.69903,0.04272000000000009,1.0,0.9285714285714286,0.0714285714285714
32,12,12,3462.0,3477,-15.0,3594.0,3616,-22.0,3734.0,3749,-15.0,2.256,2.432,-0.17600000000000016,1.5727699999999998,1.5727699999999998,0.0,0.9705882352941176,0.9779411764705882,-0.007352941176470562
32,13,13,3734.0,3749,-15.0,3869.0,3871,-2.0,4016.0,4032,-16.0,2.2,2.04,0.16000000000000014,1.5941400000000001,1.5941400000000001,0.0,0.9574468085106383,0.8621908127208481,0.09525599578979027
32,14,14,4016.0,4032,-16.0,4149.0,4171,-22.0,4310.0,4324,-14.0,2.24,2.4,-0.1599999999999997,1.69319,1.69319,0.0,0.9047619047619048,0.952054794520548,-0.04729288975864321
32,15,15,4310.0,4324,-14.0,4430.0,4457,-27.0,4631.0,4650,-19.0,2.248,2.288,-0.03999999999999959,1.57277,1.5824799999999999,-0.009709999999999885,0.7476635514018692,0.8159509202453987,-0.06828736884352948
32,16,16,4631.0,4650,-19.0,4783.0,4783,0.0,4927.0,4937,-10.0,2.824,2.608,0.21599999999999975,1.70678,1.70678,0.0,0.972972972972973,0.926829268292683,0.046143704680290054
32,17,17,4927.0,4937,-10.0,5070.0,5080,-10.0,5223.0,5239,-16.0,2.296,2.376,-0.08000000000000007,1.77087,1.77087,0.0,0.9662162162162162,0.9470198675496688,0.019196348666547403
32,18,18,5223.0,5239,-16.0,5349.0,5372,-23.0,5537.0,5554,-17.0,2.232,2.336,-0.10399999999999965,1.7223199999999999,1.7223199999999999,0.0,0.802547770700637,0.8444444444444444,-0.041896673743807455
32,19,19,5537.0,5554,-17.0,5692.0,5690,2.0,5839.0,5846,-7.0,2.744,2.544,0.20000000000000018,1.65049,1.65243,-0.0019400000000000528,0.9735099337748344,0.9315068493150684,0.04200308445976597
32,20,20,5839.0,5846,-7.0,5989.0,5988,1.0,6141.0,6151,-10.0,2.376,2.384,-0.008000000000000007,1.73013,1.71848,0.011649999999999938,0.9933774834437086,0.9311475409836065,0.06222994246010205
32,21,21,6141.0,6151,-10.0,6272.0,6297,-25.0,6462.0,6479,-17.0,2.264,2.472,-0.20800000000000018,1.6290900000000001,1.6290900000000001,0.0,0.8161993769470405,0.8902439024390244,-0.07404452549198393
32,22,22,6462.0,6479,-17.0,6615.0,6614,1.0,6764.0,6775,-11.0,2.744,2.536,0.20800000000000018,1.67767,1.67767,0.0,0.9867549668874173,0.9121621621621622,0.07459280472525509
32,23,23,6764.0,6775,-11.0,6914.0,6917,-3.0,7058.0,7070,-12.0,2.392,2.424,-0.03200000000000003,1.78058,1.76699,0.013589999999999991,0.9795918367346939,0.9627118644067797,0.01687997232791416
32,24,24,7058.0,7070,-12.0,7192.0,7205,-13.0,7362.0,7387,-25.0,2.224,2.304,-0.07999999999999963,1.6835300000000002,1.6835300000000002,0.0,0.881578947368421,0.8517350157728707,0.02984393159555032
32,25,25,7362.0,7387,-25.0,7527.0,7522,5.0,7676.0,7684,-8.0,2.68,2.536,0.14400000000000013,1.57477,1.6136,-0.03882999999999992,0.9490445859872612,0.9090909090909091,0.0399536768963521
32,26,26,7676.0,7684,-8.0,7825.0,7823,2.0,7965.0,7976,-11.0,2.384,2.408,-0.02400000000000002,1.73589,1.73589,0.0,0.9688581314878892,0.952054794520548,0.016803336967341265
32,27,27,7965.0,7976,-11.0,8111.0,8116,-5.0,8280.0,8306,-26.0,2.288,2.344,-0.05600000000000005,1.74755,1.74755,0.0,0.926984126984127,0.8484848484848485,0.07849927849927851
32,28,28,8280.0,8306,-26.0,8446.0,8440,6.0,8601.0,8608,-7.0,2.68,2.592,0.08800000000000008,1.64656,1.66986,-0.023299999999999876,0.9657320872274143,0.8874172185430463,0.07831486868436799
32,29,29,8601.0,8608,-7.0,8750.0,8750,0.0,8902.0,8917,-15.0,2.432,2.48,-0.04800000000000004,1.6601599999999999,1.65434,0.005819999999999936,0.9900332225913622,0.919093851132686,0.07093937145867613
32,30,30,8902.0,8917,-15.0,9037.0,9060,-23.0,9213.0,9230,-17.0,2.296,2.48,-0.18400000000000016,1.73204,1.73204,0.0,0.8681672025723473,0.9137380191693291,-0.04557081659698181
32,31,31,9213.0,9230,-17.0,9372.0,9367,5.0,9523.0,9533,-10.0,2.68,2.456,0.2240000000000002,1.44661,1.4893299999999998,-0.04271999999999987,0.9741935483870968,0.9042904290429042,0.06990311934419258
32,32,32,9523.0,9533,-10.0,9673.0,9670,3.0,9813.0,9820,-7.0,2.408,2.424,-0.016000000000000014,1.69906,1.69906,0.0,0.9655172413793104,0.9547038327526133,0.010813408626697107
32,33,33,9813.0,9820,-7.0,9960.0,9961,-1.0,10111.0,10123,-12.0,2.296,2.328,-0.03200000000000003,1.80192,1.77668,0.02523999999999993,0.9865771812080537,0.9306930693069306,0.05588411190112308
32,34,34,10111.0,10123,-12.0,10243.0,10265,-22.0,10421.0,10438,-17.0,2.264,2.432,-0.16800000000000015,1.7165199999999998,1.7165199999999998,0.0,0.8516129032258064,0.9015873015873016,-0.0499743983614952
32,35,35,10421.0,10438,-17.0,10580.0,10576,4.0,10736.0,10754,-18.0,2.696,2.488,0.20800000000000018,1.52235,1.52235,0.0,0.9904761904761905,0.8734177215189873,0.11705846895720318
32,36,36,10736.0,10754,-18.0,10886.0,10894,-8.0,11045.0,11056,-11.0,2.448,2.544,-0.09600000000000009,1.77475,1.74757,0.027179999999999982,0.970873786407767,0.9271523178807947,0.04372146852697234
32,37,37,11045.0,11056,-11.0,11167.0,11197,-30.0,11340.0,11358,-18.0,2.248,2.424,-0.1759999999999997,1.52617,1.52617,0.0,0.8271186440677967,0.9337748344370861,-0.10665619036928942
32,38,38,11340.0,11358,-18.0,11498.0,11493,5.0,11636.0,11643,-7.0,2.648,2.368,0.28000000000000025,1.53784,1.53784,0.0,0.9324324324324325,0.9473684210526316,-0.014935988620199181
32,39,39,11636.0,11643,-7.0,11780.0,11775,5.0,11933.0,11948,-15.0,2.256,2.256,0.0,1.63884,1.64078,-0.0019399999999998307,0.9696969696969697,0.8655737704918033,0.10412319920516644
32,40,40,11933.0,11948,-15.0,12084.0,12088,-4.0,12229.0,12242,-13.0,2.432,2.504,-0.07200000000000006,1.82718,1.7514500000000002,0.07572999999999985,0.9797297297297297,0.9523809523809523,0.027348777348777387
32,41,41,12229.0,12242,-13.0,12365.0,12379,-14.0,12502.0,12519,-17.0,2.248,2.328,-0.07999999999999963,1.66412,1.66412,0.0,0.9963369963369964,0.9891696750902527,0.007167321246743685
32,42,42,12502.0,12519,-17.0,12639.0,12643,-4.0,12804.0,12832,-28.0,2.192,2.112,0.08000000000000007,1.71258,1.71258,0.0,0.9072847682119205,0.792332268370607,0.1149524998413135
32,43,43,12804.0,12832,-28.0,12973.0,12967,6.0,13136.0,13171,-35.0,2.672,2.592,0.08000000000000007,1.65824,1.65824,0.0,0.9819277108433735,0.7964601769911505,0.18546753385222303
32,44,44,13136.0,13171,-35.0,13287.0,13308,-21.0,13461.0,13482,-21.0,2.512,2.728,-0.2160000000000002,1.74756,1.7164899999999998,0.031070000000000153,0.9292307692307692,0.8810289389067524,0.048201830324016814
32,45,45,13461.0,13482,-21.0,13622.0,13618,4.0,13760.0,13763,-3.0,2.68,2.48,0.20000000000000018,1.50872,1.50872,0.0,0.9230769230769231,0.9679715302491103,-0.044894607172187184
32,46,46,13760.0,13763,-3.0,13900.0,13895,5.0,14053.0,14063,-10.0,2.224,2.216,0.008000000000000007,1.39225,1.3941999999999999,-0.0019499999999998963,0.9556313993174061,0.88,0.07563139931740614
32,47,47,14053.0,14063,-10.0,14204.0,14204,0.0,14330.0,14338,-8.0,2.432,2.472,-0.040000000000000036,1.6796,1.67765,0.0019499999999998963,0.9097472924187726,0.9745454545454545,-0.06479816212668188
32,48,48,14330.0,14338,-8.0,14465.0,14463,2.0,14607.0,14612,-5.0,2.088,2.072,0.016000000000000014,1.59421,1.60197,-0.007759999999999989,0.9747292418772563,0.9124087591240876,0.062320482753168704
32,49,49,14607.0,14612,-5.0,14753.0,14751,2.0,14902.0,14912,-10.0,2.304,2.304,0.0,1.6446699999999999,1.63885,0.005819999999999936,0.9898305084745763,0.9266666666666666,0.06316384180790968
32,50,50,14902.0,14912,-10.0,15040.0,15060,-20.0,15214.0,15235,-21.0,2.296,2.472,-0.17600000000000016,1.71072,1.71072,0.0,0.8846153846153846,0.9164086687306502,-0.03179328411526561
32,51,51,15214.0,15235,-21.0,15377.0,15371,6.0,15523.0,15530,-7.0,2.696,2.488,0.20800000000000018,1.5552899999999998,1.5960699999999999,-0.04078000000000004,0.9449838187702265,0.9220338983050848,0.02294992046514177
32,52,52,15523.0,15530,-7.0,15666.0,15665,1.0,15826.0,15803,23.0,2.312,2.352,-0.040000000000000036,1.67771,1.65246,0.025249999999999995,0.9438943894389439,0.989010989010989,-0.04511659957204517
32,53,53,15826.0,15803,23.0,15970.0,15999,-29.0,16158.0,16169,-11.0,2.432,2.672,-0.2400000000000002,1.74563,1.83301,-0.08738000000000001,0.8674698795180723,0.9289617486338798,-0.06149186911580751
32,54,54,16158.0,16169,-11.0,16306.0,16302,4.0,16456.0,16463,-7.0,2.688,2.424,0.26400000000000023,1.7378900000000002,1.7378900000000002,0.0,0.9932885906040269,0.9047619047619048,0.08852668584212209
32,55,55,16456.0,16463,-7.0,16606.0,16606,0.0,16751.0,16761,-10.0,2.4,2.432,-0.03200000000000003,1.81165,1.7689300000000001,0.04271999999999987,0.9830508474576272,0.9597315436241611,0.023319303833466032
32,56,56,16751.0,16761,-10.0,16885.0,16903,-18.0,17043.0,17059,-16.0,2.232,2.376,-0.14399999999999968,1.74561,1.74561,0.0,0.9178082191780822,0.9530201342281879,-0.03521191505010568
32,57,57,17043.0,17059,-16.0,17167.0,17193,-26.0,17365.0,17382,-17.0,2.256,2.32,-0.06400000000000006,1.74559,1.7494800000000001,-0.003890000000000171,0.7701863354037267,0.8297213622291022,-0.05953502682537548
32,58,58,17365.0,17382,-17.0,17521.0,17516,5.0,17663.0,17673,-10.0,2.832,2.584,0.24799999999999978,1.70486,1.70486,0.0,0.9530201342281879,0.9209621993127148,0.03205793491547304
32,59,59,17663.0,17673,-10.0,17809.0,17814,-5.0,17964.0,17981,-17.0,2.304,2.384,-0.08000000000000007,1.69514,1.68349,0.01165000000000016,0.9700996677740864,0.9155844155844156,0.05451525218967079
32,60,60,17964.0,17981,-17.0,18091.0,18118,-27.0,18264.0,18279,-15.0,2.256,2.432,-0.17600000000000016,1.6446800000000001,1.6446800000000001,0.0,0.8466666666666667,0.9194630872483222,-0.07279642058165547
32,61,61,18264.0,18279,-15.0,18420.0,18414,6.0,18574.0,18592,-18.0,2.632,2.368,0.26400000000000023,1.47965,1.50101,-0.021360000000000046,0.9935483870967742,0.8626198083067093,0.13092857879006492
32,62,62,18574.0,18592,-18.0,18725.0,18727,-2.0,18886.0,18903,-17.0,2.44,2.504,-0.06400000000000006,1.79611,1.7631000000000001,0.033009999999999984,0.967948717948718,0.8681672025723473,0.0997815153763707
32,63,63,18886.0,18903,-17.0,19012.0,19042,-30.0,19216.0,19244,-28.0,2.296,2.52,-0.2240000000000002,1.54179,1.56704,-0.025249999999999995,0.7636363636363637,0.81524926686217,-0.05161290322580636
32,64,64,19216.0,19244,-28.0,19371.0,19377,-6.0,19517.0,19529,-12.0,2.872,2.68,0.19199999999999973,1.7786400000000002,1.7300900000000001,0.04855000000000009,0.9700996677740864,0.9333333333333333,0.03676633444075306
32,65,65,19517.0,19529,-12.0,19653.0,19663,-10.0,19821.0,19842,-21.0,2.256,2.288,-0.03200000000000003,1.7010100000000001,1.7010100000000001,0.0,0.8947368421052632,0.8562300319488818,0.038506810156381355
32,66,66,19821.0,19842,-21.0,19984.0,19977,7.0,20129.0,20137,-8.0,2.648,2.512,0.13600000000000012,1.45433,1.45433,0.0,0.9415584415584416,0.9152542372881356,0.026304204270305998
32,67,67,20129.0,20137,-8.0,20275.0,20274,1.0,20419.0,20426,-7.0,2.328,2.376,-0.04800000000000004,1.58449,1.5942,-0.009710000000000107,0.993103448275862,0.9480968858131488,0.045006562462713284
32,68,68,20419.0,20426,-7.0,20564.0,20565,-1.0,20707.0,20718,-11.0,2.312,2.328,-0.016000000000000014,1.6738,1.6602,0.013600000000000056,0.9930555555555556,0.952054794520548,0.041000761035007605
32,69,69,20707.0,20718,-11.0,20852.0,20857,-5.0,20998.0,21007,-9.0,2.304,2.336,-0.03200000000000003,1.7203899999999999,1.7203899999999999,0.0,0.9965635738831615,0.9619377162629758,0.034625857620185774
32,70,70,20998.0,21007,-9.0,21131.0,21147,-16.0,21281.0,21296,-15.0,2.232,2.32,-0.08799999999999963,1.6505,1.6505,0.0,0.9399293286219081,0.9688581314878892,-0.028928802865981096
32,71,71,21281.0,21296,-15.0,21410.0,21428,-18.0,21567.0,21581,-14.0,2.232,2.248,-0.016000000000000014,1.72428,1.72428,0.0,0.9020979020979021,0.9263157894736842,-0.02421788737578212
32,72,72,21567.0,21581,-14.0,21689.0,21714,-25.0,21892.0,21917,-25.0,2.232,2.288,-0.055999999999999606,1.65825,1.65825,0.0,0.7507692307692307,0.7916666666666666,-0.040897435897435885
32,73,73,21892.0,21917,-25.0,22048.0,22046,2.0,22189.0,22200,-11.0,2.872,2.656,0.21599999999999975,1.73009,1.73009,0.0,0.9494949494949495,0.911660777385159,0.037834172109790454
32,74,74,22189.0,22200,-11.0,22330.0,22341,-11.0,22484.0,22504,-20.0,2.256,2.36,-0.10400000000000009,1.76118,1.76118,0.0,0.9559322033898305,0.9276315789473684,0.028300624442462174
32,75,75,22484.0,22504,-20.0,22610.0,22636,-26.0,22811.0,22827,-16.0,2.24,2.36,-0.11999999999999966,1.75539,1.76898,-0.013589999999999991,0.7706422018348624,0.8173374613003096,-0.04669525946544717
32,76,76,22811.0,22827,-16.0,22963.0,22961,2.0,23109.0,23119,-10.0,2.824,2.6,0.22399999999999975,1.6562599999999998,1.6562599999999998,0.0,0.9798657718120806,0.9178082191780822,0.06205755263399837
32,77,77,23109.0,23119,-10.0,23253.0,23262,-9.0,23388.0,23401,-13.0,2.32,2.408,-0.08800000000000008,1.73209,1.73209,0.0,0.967741935483871,0.9858156028368794,-0.018073667353008416
32,78,78,23388.0,23401,-13.0,23526.0,23528,-2.0,23678.0,23692,-14.0,2.184,2.128,0.05600000000000005,1.68541,1.68541,0.0,0.9517241379310345,0.872852233676976,0.07887190425405854
32,79,79,23678.0,23692,-14.0,23809.0,23834,-25.0,23978.0,23993,-15.0,2.264,2.448,-0.18400000000000016,1.5980999999999999,1.5980999999999999,0.0,0.8733333333333333,0.9435215946843853,-0.07018826135105205
32,80,80,23978.0,23993,-15.0,24133.0,24129,4.0,24292.0,24305,-13.0,2.592,2.36,0.2320000000000002,1.49512,1.5359,-0.04078000000000004,0.9872611464968153,0.8717948717948718,0.11546627470194348
32,81,81,24292.0,24305,-13.0,24443.0,24441,2.0,24607.0,24637,-30.0,2.48,2.496,-0.016000000000000014,1.7165,1.69902,0.01747999999999994,0.9587301587301588,0.8192771084337349,0.13945305029642385
32,82,82,24607.0,24637,-30.0,24741.0,24771,-30.0,24934.0,24946,-12.0,2.384,2.64,-0.2560000000000002,1.57479,1.6272199999999999,-0.05242999999999998,0.8195718654434251,0.8673139158576052,-0.047742050414180115
32,83,83,24934.0,24946,-12.0,25082.0,25082,0.0,25219.0,25228,-9.0,2.728,2.488,0.2400000000000002,1.68346,1.6951100000000001,-0.01165000000000016,0.9614035087719298,0.9645390070921985,-0.0031354983202687148
32,84,84,25219.0,25228,-9.0,25362.0,25361,1.0,25531.0,25561,-30.0,2.24,2.232,0.008000000000000007,1.73591,1.73397,0.0019400000000000528,0.9166666666666666,0.7987987987987988,0.11786786786786785
32,85,85,25531.0,25561,-30.0,25663.0,25693,-30.0,25842.0,25855,-13.0,2.408,2.656,-0.24800000000000022,1.60191,1.60191,0.0,0.8488745980707395,0.8979591836734694,-0.04908458560272988
32,86,86,25842.0,25855,-13.0,25995.0,25991,4.0,26140.0,26150,-10.0,2.656,2.384,0.27200000000000024,1.53201,1.57085,-0.038839999999999986,0.9731543624161074,0.9220338983050848,0.05112046411102267
32,87,87,26140.0,26150,-10.0,26289.0,26286,3.0,26438.0,26446,-8.0,2.352,2.36,-0.008000000000000007,1.7844799999999998,1.7844799999999998,0.0,1.0,0.9189189189189189,0.08108108108108114
32,88,88,26438.0,26446,-8.0,26579.0,26592,-13.0,26723.0,26736,-13.0,2.32,2.448,-0.1280000000000001,1.7553,1.7553,0.0,0.9894736842105263,0.993103448275862,-0.003629764065335772
32,89,89,26723.0,26736,-13.0,26857.0,26865,-8.0,27010.0,27023,-13.0,2.224,2.184,0.040000000000000036,1.6815600000000002,1.6815600000000002,0.0,0.9337979094076655,0.8989547038327526,0.03484320557491294
