featuregraph_object_id,start_index,peak_index,end_index,has_start,raw_minimum,raw_maximum,transition_complete,start_trough_start_index,start_trough_end_index,peak_start_index,peak_end_index,end_trough_start_index,end_trough_end_index,plateau_boundary_ambiguous,plateau_invalidated_complete,is_complete,period_seconds,temporal_symmetry,full_excursion,subject,peak_detection_index,peak_detection_latency_samples,object_id,window_samples
105,45027,45244.0,45528,True,0.0,1.0,True,45027,45027,45189.0,45299.0,45528,45528,False,False,True,4.2,0.8662674650698603,1.0,20,45384.0,140.0,bidmc-20-w085-0105,85
106,45528,45719.0,45989,True,0.0,1.0,True,45528,45528,45661.0,45777.0,45989,45989,False,False,True,3.8,0.8286334056399132,1.0,20,45862.0,143.0,bidmc-20-w085-0106,85
107,45989,46244.0,46489,True,0.0,1.0,True,45989,45989,46175.0,46313.0,46489,46489,False,False,True,4.2,0.98,1.0,20,46398.0,154.0,bidmc-20-w085-0107,85
108,46489,46665.0,46915,True,0.0,1.0,True,46489,46489,46611.0,46719.0,46915,46915,False,False,True,3.368,0.8262910798122065,1.0,20,46804.0,139.0,bidmc-20-w085-0108,85
109,46915,47149.0,47435,True,0.0,1.0,True,46915,46915,47147.0,47152.0,47435,47435,False,False,True,3.872,0.9,1.0,20,47237.0,88.0,bidmc-20-w085-0109,85
110,47435,47661.0,47925,True,0.0,1.0,True,47435,47435,47650.0,47672.0,47925,47925,False,False,True,4.096,0.9224489795918367,1.0,20,47757.0,96.0,bidmc-20-w085-0110,85
111,47925,48101.0,48431,True,0.0,0.95992,True,47925,47925,48101.0,48101.0,48431,48431,False,False,True,3.52,0.6956521739130435,0.95992,20,48186.0,85.0,bidmc-20-w085-0111,85
112,48431,48444.0,48545,True,0.087977,0.38025,True,48431,48431,48444.0,48445.0,48545,48545,False,False,True,2.744,0.22807017543859653,0.292273,20,48530.0,86.0,bidmc-20-w085-0112,85
113,48545,48725.0,48931,True,0.11241,1.0,True,48545,48545,48687.0,48763.0,48931,48932,False,False,True,2.248,0.9326424870466321,0.88759,20,48848.0,123.0,bidmc-20-w085-0113,85
114,48931,48964.0,49059,True,0.22287,0.5259,True,48931,48932,48963.0,48965.0,49059,49059,False,False,True,1.912,0.515625,0.30303,20,49050.0,86.0,bidmc-20-w085-0114,85
115,49059,49228.0,49529,True,0.053763,1.0,True,49059,49059,49181.0,49275.0,49529,49530,False,False,True,2.112,0.7191489361702128,0.946237,20,49360.0,132.0,bidmc-20-w085-0115,85
116,49529,49712.0,49959,True,0.018573,1.0,True,49529,49530,49675.0,49749.0,49959,49960,False,False,True,3.872,0.8511627906976744,0.981427,20,49834.0,122.0,bidmc-20-w085-0116,85
117,49959,50215.0,50433,True,0.0,1.0,True,49959,49960,50179.0,50251.0,50433,50433,False,False,True,4.024,0.919831223628692,1.0,20,50336.0,121.0,bidmc-20-w085-0117,85
118,50433,50492.0,50565,True,0.085044,0.42229,True,50433,50433,50491.0,50493.0,50565,50565,False,False,True,2.216,0.8939393939393939,0.337246,20,50578.0,86.0,bidmc-20-w085-0118,85
119,50565,50724.0,50935,True,0.0,1.0,True,50565,50565,50683.0,50765.0,50935,50935,False,False,True,1.856,0.8594594594594595,1.0,20,50850.0,126.0,bidmc-20-w085-0119,85
120,50935,51011.0,51059,True,0.0,0.21603,True,50935,50935,51011.0,51011.0,51059,51059,False,False,True,2.296,0.7741935483870968,0.21603,20,51096.0,85.0,bidmc-20-w085-0120,85
121,51059,51259.0,51547,True,0.10459,0.98729,True,51059,51059,51259.0,51259.0,51547,51547,False,False,True,1.984,0.819672131147541,0.8827,20,51344.0,85.0,bidmc-20-w085-0121,85
122,51547,51785.0,52049,True,0.087977,0.87586,True,51547,51547,51784.0,51787.0,52049,52049,False,False,True,4.208,0.9482071713147411,0.787883,20,51872.0,87.0,bidmc-20-w085-0122,85
123,52049,52057.0,52063,True,0.18768,0.21505,True,52049,52049,52057.0,52057.0,52063,52063,False,False,True,2.176,0.8571428571428572,0.027369999999999978,20,52142.0,85.0,bidmc-20-w085-0123,85
124,52063,52322.0,52562,True,0.083089,0.97752,True,52063,52063,52321.0,52323.0,52562,52562,False,False,True,2.12,0.9619238476953907,0.894431,20,52408.0,86.0,bidmc-20-w085-0124,85
126,52609,52833.0,53060,True,0.10264,1.0,True,52609,52610,52807.0,52859.0,53060,53060,False,False,True,1.792,0.9933481152993349,0.89736,20,52944.0,111.0,bidmc-20-w085-0126,85
127,53060,53129.0,53134,True,0.047898,0.31769,True,53060,53060,53128.0,53130.0,53134,53134,False,False,True,2.368,0.1351351351351351,0.269792,20,53215.0,86.0,bidmc-20-w085-0127,85
128,53134,53222.0,53240,True,0.12805,0.3216,True,53134,53134,53221.0,53224.0,53240,53240,False,False,True,0.744,0.339622641509434,0.19355,20,53309.0,87.0,bidmc-20-w085-0128,85
129,53240,53475.0,53782,True,0.0,1.0,True,53240,53240,53371.0,53579.0,53782,53782,False,False,True,2.024,0.8671586715867159,1.0,20,53664.0,189.0,bidmc-20-w085-0129,85
130,53782,54017.0,54283,True,0.0,0.96579,True,53782,53782,54017.0,54018.0,54283,54284,False,False,True,4.336,0.93812375249501,0.96579,20,54103.0,86.0,bidmc-20-w085-0130,85
131,54283,54510.0,54744,True,0.096774,0.9609,True,54283,54284,54509.0,54511.0,54744,54744,False,False,True,3.944,0.9848156182212582,0.864126,20,54596.0,86.0,bidmc-20-w085-0131,85
132,54744,54748.0,54795,True,0.077224,0.23167,True,54744,54744,54747.0,54749.0,54795,54795,False,False,True,1.904,0.1568627450980392,0.15444599999999997,20,54834.0,86.0,bidmc-20-w085-0132,85
133,54795,54994.0,55248,True,0.062561,0.93842,True,54795,54795,54993.0,54995.0,55248,55248,False,False,True,1.968,0.8785871964679912,0.875859,20,55080.0,86.0,bidmc-20-w085-0133,85
134,55248,55322.0,55368,True,0.12708,0.31965,True,55248,55248,55321.0,55324.0,55368,55368,False,False,True,2.624,0.7666666666666666,0.19257,20,55409.0,87.0,bidmc-20-w085-0134,85
135,55368,55565.0,55760,True,0.15738,1.0,True,55368,55368,55543.0,55587.0,55760,55760,False,False,True,1.944,0.9948979591836735,0.84262,20,55672.0,107.0,bidmc-20-w085-0135,85
136,55760,55993.0,56321,True,0.0,1.0,True,55760,55760,55949.0,56037.0,56321,56321,False,False,True,3.424,0.8306595365418895,1.0,20,56122.0,129.0,bidmc-20-w085-0136,85
137,56321,56517.0,56834,True,0.0,0.86217,True,56321,56321,56517.0,56518.0,56834,56834,False,False,True,4.192,0.7641325536062378,0.86217,20,56603.0,86.0,bidmc-20-w085-0137,85
138,56834,57040.0,57329,True,0.0048876,1.0,True,56834,56834,57019.0,57061.0,57329,57329,False,False,True,4.184,0.8323232323232324,0.9951124,20,57146.0,106.0,bidmc-20-w085-0138,85
139,57329,57527.0,57793,True,0.078201,0.9609,True,57329,57329,57527.0,57527.0,57793,57793,False,False,True,3.896,0.853448275862069,0.882699,20,57612.0,85.0,bidmc-20-w085-0139,85
140,57793,57798.0,57874,True,0.13783,0.27761,True,57793,57793,57797.0,57799.0,57874,57874,False,False,True,2.168,0.12345679012345678,0.13978000000000002,20,57884.0,86.0,bidmc-20-w085-0140,85
141,57874,58088.0,58360,True,0.0,1.0,True,57874,57874,58067.0,58109.0,58360,58360,False,False,True,2.32,0.8806584362139918,1.0,20,58194.0,106.0,bidmc-20-w085-0141,85
142,58360,58618.0,58969,True,0.0,1.0,True,58360,58360,58581.0,58655.0,58969,58969,False,False,True,4.24,0.8472906403940886,1.0,20,58740.0,122.0,bidmc-20-w085-0142,85
143,58969,59156.0,59555,True,0.0,0.86119,True,58969,58969,59156.0,59157.0,59555,59555,False,False,True,4.304,0.6382252559726962,0.86119,20,59242.0,86.0,bidmc-20-w085-0143,85
1,83,121.0,153,True,0.13978,0.2913,True,83,83,121.0,121.0,153,153,False,False,True,,0.9142857142857143,0.15152000000000002,21,206.0,85.0,bidmc-21-w085-0001,85
2,153,354.0,545,True,0.085044,1.0,True,153,153,317.0,391.0,545,545,False,False,True,1.864,0.9744897959183674,0.914956,21,476.0,122.0,bidmc-21-w085-0002,85
3,545,884.0,1063,True,0.080156,1.0,True,545,545,859.0,909.0,1063,1063,False,False,True,4.24,0.6911196911196911,0.919844,21,994.0,110.0,bidmc-21-w085-0003,85
4,1063,1424.0,1623,True,0.090909,1.0,True,1063,1063,1387.0,1461.0,1623,1623,False,False,True,4.32,0.7107142857142856,0.909091,21,1546.0,122.0,bidmc-21-w085-0004,85
5,1623,1967.0,2141,True,0.0,1.0,True,1623,1623,1947.0,1987.0,2141,2141,False,False,True,4.344,0.6718146718146718,1.0,21,2072.0,105.0,bidmc-21-w085-0005,85
6,2141,2478.0,2671,True,0.054741,1.0,True,2141,2141,2439.0,2517.0,2671,2671,False,False,True,4.088,0.7283018867924529,0.945259,21,2602.0,124.0,bidmc-21-w085-0006,85
7,2671,3020.0,3236,True,0.1349,1.0,True,2671,2671,2983.0,3057.0,3236,3236,False,False,True,4.336,0.7646017699115044,0.8651,21,3142.0,122.0,bidmc-21-w085-0007,85
8,3236,3448.0,3630,True,0.15934,1.0,True,3236,3236,3413.0,3483.0,3630,3630,False,False,True,3.424,0.9238578680203046,0.84066,21,3568.0,120.0,bidmc-21-w085-0008,85
9,3630,3826.0,4003,True,0.046921,1.0,True,3630,3630,3791.0,3861.0,4003,4003,False,False,True,3.024,0.9490616621983914,0.953079,21,3946.0,120.0,bidmc-21-w085-0009,85
10,4003,4188.0,4367,True,0.0,1.0,True,4003,4003,4151.0,4225.0,4367,4367,False,False,True,2.896,0.9835164835164835,1.0,21,4310.0,122.0,bidmc-21-w085-0010,85
11,4367,4659.0,4847,True,0.0,1.0,True,4367,4367,4617.0,4701.0,4847,4847,False,False,True,3.768,0.7833333333333333,1.0,21,4786.0,127.0,bidmc-21-w085-0011,85
12,4847,5037.0,5230,True,0.032258,1.0,True,4847,4847,5001.0,5073.0,5230,5230,False,False,True,3.024,0.9921671018276762,0.967742,21,5158.0,121.0,bidmc-21-w085-0012,85
13,5230,5504.0,5687,True,0.0,1.0,True,5230,5230,5469.0,5539.0,5687,5687,False,False,True,3.736,0.8008752735229759,1.0,21,5624.0,120.0,bidmc-21-w085-0013,85
14,5687,6008.0,6183,True,0.0,1.0,True,5687,5687,5975.0,6041.0,6183,6183,False,False,True,4.032,0.7056451612903225,1.0,21,6126.0,118.0,bidmc-21-w085-0014,85
15,6183,6279.0,6381,True,0.0,0.48192,True,6183,6183,6279.0,6279.0,6381,6382,False,False,True,2.168,0.9696969696969697,0.48192,21,6364.0,85.0,bidmc-21-w085-0015,85
16,6381,6407.0,6468,True,0.0,0.02737,True,6381,6382,6407.0,6407.0,6468,6468,False,False,True,1.024,0.5977011494252873,0.02737,21,6492.0,85.0,bidmc-21-w085-0016,85
17,6468,6629.0,6738,True,0.0,1.0,True,6468,6468,6569.0,6689.0,6703,6774,False,False,True,1.776,0.8074074074074074,1.0,21,6774.0,145.0,bidmc-21-w085-0017,85
18,6738,6843.0,7044,True,0.094819,1.0,True,6703,6774,6788.0,6899.0,7044,7044,False,False,True,1.712,0.6862745098039216,0.905181,21,6984.0,141.0,bidmc-21-w085-0018,85
19,7044,7073.0,7097,True,0.12023,0.3001,True,7044,7044,7073.0,7074.0,7097,7097,False,False,True,1.84,0.9056603773584906,0.17986999999999997,21,7159.0,86.0,bidmc-21-w085-0019,85
20,7097,7283.0,7475,True,0.1261,1.0,True,7097,7097,7245.0,7321.0,7475,7475,False,False,True,1.68,0.9841269841269842,0.8739,21,7406.0,123.0,bidmc-21-w085-0020,85
21,7475,7657.0,7836,True,0.018573,1.0,True,7475,7475,7619.0,7695.0,7836,7836,False,False,True,2.992,0.9916897506925207,0.981427,21,7780.0,123.0,bidmc-21-w085-0021,85
22,7836,8054.0,8240,True,0.010753,1.0,True,7836,7836,8021.0,8087.0,8240,8241,False,False,True,3.176,0.9207920792079208,0.989247,21,8172.0,118.0,bidmc-21-w085-0022,85
23,8240,8467.0,8639,True,0.0,1.0,True,8240,8241,8443.0,8491.0,8639,8639,False,False,True,3.304,0.8621553884711779,1.0,21,8576.0,109.0,bidmc-21-w085-0023,85
24,8639,8892.0,9059,True,0.0,1.0,True,8639,8639,8877.0,8907.0,9059,9059,False,False,True,3.4,0.7952380952380953,1.0,21,8992.0,100.0,bidmc-21-w085-0024,85
25,9059,9325.0,9478,True,0.049853,0.98143,True,9059,9059,9325.0,9325.0,9478,9478,False,False,True,3.464,0.730310262529833,0.931577,21,9410.0,85.0,bidmc-21-w085-0025,85
26,9478,9660.0,9838,True,0.030303,1.0,True,9478,9478,9623.0,9697.0,9838,9838,False,False,True,2.68,0.9888888888888889,0.969697,21,9782.0,122.0,bidmc-21-w085-0026,85
27,9838,10047.0,10264,True,0.054741,1.0,True,9838,9838,10023.0,10071.0,10264,10264,False,False,True,3.096,0.9812206572769953,0.945259,21,10156.0,109.0,bidmc-21-w085-0027,85
28,10264,10474.0,10677,True,0.055718,1.0,True,10264,10264,10465.0,10484.0,10677,10677,False,False,True,3.416,0.9830508474576272,0.944282,21,10569.0,95.0,bidmc-21-w085-0028,85
29,10677,10850.0,11043,True,0.080156,1.0,True,10677,10677,10821.0,10879.0,11043,11043,False,False,True,3.008,0.9453551912568307,0.919844,21,10964.0,114.0,bidmc-21-w085-0029,85
30,11043,11244.0,11418,True,0.082111,1.0,True,11043,11043,11227.0,11261.0,11418,11419,False,False,True,3.152,0.928,0.917889,21,11346.0,102.0,bidmc-21-w085-0030,85
31,11418,11434.0,11466,True,0.10948,0.26882,True,11418,11419,11433.0,11435.0,11466,11466,False,False,True,1.52,0.6666666666666667,0.15934,21,11520.0,86.0,bidmc-21-w085-0031,85
32,11466,11671.0,11841,True,0.073314,1.0,True,11466,11466,11645.0,11698.0,11841,11841,False,False,True,1.896,0.9066666666666666,0.926686,21,11783.0,112.0,bidmc-21-w085-0032,85
33,11841,12142.0,12392,True,0.079179,1.0,True,11841,11841,12107.0,12177.0,12392,12392,False,False,True,3.768,0.9074410163339383,0.920821,21,12262.0,120.0,bidmc-21-w085-0033,85
34,12392,12642.0,12744,True,0.0,1.0,True,12392,12392,12621.0,12663.0,12740,12748,False,False,True,4.0,0.5795454545454546,1.0,21,12748.0,106.0,bidmc-21-w085-0034,85
35,12744,12836.0,12925,True,0.0,1.0,True,12740,12748,12825.0,12847.0,12918,12932,False,False,True,1.552,0.9834254143646409,1.0,21,12932.0,96.0,bidmc-21-w085-0035,85
36,12925,13051.0,13300,True,0.1349,1.0,True,12918,12932,13003.0,13099.0,13300,13300,False,False,True,1.72,0.6719999999999999,0.8651,21,13184.0,133.0,bidmc-21-w085-0036,85
37,13300,13494.0,13670,True,0.15152,1.0,True,13300,13300,13461.0,13527.0,13670,13670,False,False,True,3.544,0.9513513513513514,0.84848,21,13612.0,118.0,bidmc-21-w085-0037,85
38,13670,13864.0,14028,True,0.10068,1.0,True,13670,13670,13837.0,13891.0,14028,14028,False,False,True,2.96,0.9162011173184358,0.89932,21,13976.0,112.0,bidmc-21-w085-0038,85
39,14028,14170.0,14184,True,0.16325,0.55327,True,14028,14028,14170.0,14171.0,14184,14185,False,False,True,2.448,0.17948717948717952,0.39002000000000003,21,14256.0,86.0,bidmc-21-w085-0039,85
40,14184,14329.0,14460,True,0.1652,1.0,True,14184,14185,14289.0,14369.0,14460,14460,False,False,True,1.272,0.9492753623188406,0.8348,21,14454.0,125.0,bidmc-21-w085-0040,85
41,14460,14594.0,14681,True,0.39003,1.0,True,14460,14460,14587.0,14601.0,14676,14686,False,False,True,2.12,0.7873303167420814,0.60997,21,14686.0,92.0,bidmc-21-w085-0041,85
42,14681,14800.0,14971,True,0.0,1.0,True,14676,14686,14761.0,14839.0,14971,14971,False,False,True,1.648,0.8206896551724138,1.0,21,14924.0,124.0,bidmc-21-w085-0042,85
43,14971,15189.0,15452,True,0.0,1.0,True,14971,14971,15153.0,15225.0,15452,15452,False,False,True,3.112,0.9064449064449065,1.0,21,15310.0,121.0,bidmc-21-w085-0043,85
44,15452,15618.0,15783,True,0.0,1.0,True,15452,15452,15591.0,15645.0,15783,15783,False,False,True,3.432,0.9969788519637462,1.0,21,15730.0,112.0,bidmc-21-w085-0044,85
45,15783,15926.0,15943,True,0.098729,0.62757,True,15783,15783,15925.0,15927.0,15943,15943,False,False,True,2.464,0.21250000000000002,0.528841,21,16012.0,86.0,bidmc-21-w085-0045,85
46,15943,16053.0,16261,True,0.045943,0.94721,True,15943,15943,16053.0,16053.0,16261,16261,False,False,True,1.016,0.6918238993710693,0.901267,21,16138.0,85.0,bidmc-21-w085-0046,85
47,16261,16533.0,16741,True,0.047898,1.0,True,16261,16261,16523.0,16543.0,16741,16741,False,False,True,3.84,0.8666666666666667,0.952102,21,16628.0,95.0,bidmc-21-w085-0047,85
48,16741,16940.0,17135,True,0.0,1.0,True,16741,16741,16899.0,16981.0,17135,17135,False,False,True,3.256,0.9898477157360406,1.0,21,17066.0,126.0,bidmc-21-w085-0048,85
49,17135,17411.0,17592,True,0.0,1.0,True,17135,17135,17375.0,17447.0,17592,17592,False,False,True,3.768,0.7921225382932167,1.0,21,17532.0,121.0,bidmc-21-w085-0049,85
50,17592,17941.0,18137,True,0.00097752,1.0,True,17592,17592,17911.0,17971.0,18137,18137,False,False,True,4.24,0.7192660550458716,0.99902248,21,18056.0,115.0,bidmc-21-w085-0050,85
51,18137,18421.0,18635,True,0.097752,1.0,True,18137,18137,18415.0,18427.0,18635,18635,False,False,True,3.84,0.8594377510040161,0.9022479999999999,21,18512.0,91.0,bidmc-21-w085-0051,85
52,18635,18814.0,19013,True,0.072336,1.0,True,18635,18635,18789.0,18839.0,19013,19013,False,False,True,3.144,0.9470899470899471,0.927664,21,18924.0,110.0,bidmc-21-w085-0052,85
53,19013,19222.0,19434,True,0.090909,1.0,True,19013,19013,19205.0,19239.0,19434,19435,False,False,True,3.264,0.9928741092636579,0.909091,21,19324.0,102.0,bidmc-21-w085-0053,85
54,19434,19614.0,19800,True,0.055718,1.0,True,19434,19435,19577.0,19651.0,19800,19800,False,False,True,3.136,0.9836065573770492,0.944282,21,19736.0,122.0,bidmc-21-w085-0054,85
55,19800,20019.0,20140,True,0.0,0.99902,True,19800,19800,20019.0,20019.0,20140,20140,False,False,True,3.24,0.711764705882353,0.99902,21,20104.0,85.0,bidmc-21-w085-0055,85
56,20140,20188.0,20284,True,0.16911,0.43109,True,20140,20140,20187.0,20189.0,20284,20284,False,False,True,1.352,0.6666666666666667,0.26198,21,20274.0,86.0,bidmc-21-w085-0056,85
57,20284,20490.0,20826,True,0.0,1.0,True,20284,20284,20477.0,20503.0,20826,20826,False,False,True,2.416,0.7601476014760148,1.0,21,20588.0,98.0,bidmc-21-w085-0057,85
58,20826,20917.0,20972,True,0.0,0.069404,True,20826,20826,20917.0,20917.0,20972,20972,False,False,True,3.416,0.7534246575342466,0.069404,21,21002.0,85.0,bidmc-21-w085-0058,85
59,20972,21260.0,21433,True,0.0,1.0,True,20972,20972,21187.0,21333.0,21433,21433,False,False,True,2.744,0.7505422993492408,1.0,21,21418.0,158.0,bidmc-21-w085-0059,85
60,21433,21527.0,21537,True,0.0,0.071359,True,21433,21433,21527.0,21527.0,21537,21537,False,False,True,2.136,0.1923076923076923,0.071359,21,21612.0,85.0,bidmc-21-w085-0060,85
61,21537,21698.0,21789,True,0.0,1.0,True,21537,21537,21685.0,21711.0,21782,21796,False,False,True,1.368,0.7222222222222222,1.0,21,21796.0,98.0,bidmc-21-w085-0061,85
62,21789,22025.0,22331,True,0.0,1.0,True,21782,21796,21867.0,22183.0,22331,22331,False,False,True,2.616,0.8708487084870848,1.0,21,22268.0,243.0,bidmc-21-w085-0062,85
63,22331,22648.0,22878,True,0.1437,1.0,True,22331,22331,22612.0,22685.0,22878,22878,False,False,True,4.984,0.8409506398537477,0.8563000000000001,21,22770.0,122.0,bidmc-21-w085-0063,85
64,22878,23039.0,23245,True,0.071359,1.0,True,22878,22878,23019.0,23059.0,23245,23246,False,False,True,3.128,0.8773841961852861,0.928641,21,23144.0,105.0,bidmc-21-w085-0064,85
65,23245,23467.0,23672,True,0.093842,1.0,True,23245,23246,23445.0,23489.0,23672,23672,False,False,True,3.424,0.9601873536299765,0.906158,21,23574.0,107.0,bidmc-21-w085-0065,85
66,23672,23952.0,24164,True,0.10068,1.0,True,23672,23672,23929.0,23975.0,24164,24165,False,False,True,3.88,0.8617886178861789,0.89932,21,24060.0,108.0,bidmc-21-w085-0066,85
67,24164,24353.0,24543,True,0.098729,1.0,True,24164,24165,24319.0,24387.0,24543,24543,False,False,True,3.208,0.9973614775725593,0.901271,21,24472.0,119.0,bidmc-21-w085-0067,85
68,24543,24812.0,24987,True,0.056696,1.0,True,24543,24543,24787.0,24837.0,24987,24987,False,False,True,3.672,0.7882882882882882,0.943304,21,24922.0,110.0,bidmc-21-w085-0068,85
69,24987,25326.0,25568,True,0.0,1.0,True,24987,24987,25287.0,25365.0,25535,25601,False,False,True,4.112,0.8330464716006885,1.0,21,25450.0,124.0,bidmc-21-w085-0069,85
70,25568,25773.0,26068,True,0.0,1.0,True,25535,25601,25727.0,25819.0,26068,26068,False,False,True,3.576,0.8200000000000001,1.0,21,25904.0,131.0,bidmc-21-w085-0070,85
71,26068,26223.0,26395,True,0.045943,1.0,True,26068,26068,26203.0,26243.0,26395,26395,False,False,True,3.6,0.9480122324159022,0.954057,21,26328.0,105.0,bidmc-21-w085-0071,85
72,26395,26700.0,26879,True,0.0,1.0,True,26395,26395,26661.0,26739.0,26879,26880,False,False,True,3.816,0.7396694214876033,1.0,21,26824.0,124.0,bidmc-21-w085-0072,85
73,26879,26908.0,26986,True,0.19355,0.42424,True,26879,26880,26907.0,26909.0,26986,26986,False,False,True,1.664,0.5420560747663552,0.23069,21,26994.0,86.0,bidmc-21-w085-0073,85
74,26986,27104.0,27276,True,0.0,1.0,True,26986,26986,27097.0,27111.0,27276,27276,False,False,True,1.568,0.8137931034482758,1.0,21,27196.0,92.0,bidmc-21-w085-0074,85
75,27276,27277.0,27375,True,0.0078201,0.32356,True,27276,27276,27277.0,27277.0,27375,27375,False,False,True,1.384,0.02020202020202022,0.3157399,21,27362.0,85.0,bidmc-21-w085-0075,85
76,27375,27399.0,27404,True,0.044966,0.21212,True,27375,27375,27399.0,27400.0,27404,27404,False,False,True,0.976,0.3448275862068966,0.167154,21,27485.0,86.0,bidmc-21-w085-0076,85
77,27404,27678.0,27916,True,0.0,1.0,True,27404,27404,27525.0,27831.0,27916,27917,False,False,True,2.232,0.9296875,1.0,21,27916.0,238.0,bidmc-21-w085-0077,85
78,27916,28040.0,28223,True,0.0,1.0,True,27916,27917,28003.0,28077.0,28223,28223,False,False,True,2.896,0.8078175895765473,1.0,21,28162.0,122.0,bidmc-21-w085-0078,85
79,28223,28406.0,28598,True,0.0,1.0,True,28223,28223,28369.0,28443.0,28598,28598,False,False,True,2.928,0.976,1.0,21,28528.0,122.0,bidmc-21-w085-0079,85
80,28598,28844.0,29020,True,0.0,1.0,True,28598,28598,28801.0,28887.0,29020,29020,False,False,True,3.504,0.8341232227488151,1.0,21,28972.0,128.0,bidmc-21-w085-0080,85
81,29020,29211.0,29457,True,0.0,1.0,True,29020,29020,29113.0,29309.0,29457,29457,False,False,True,2.936,0.8741418764302059,1.0,21,29394.0,183.0,bidmc-21-w085-0081,85
82,29457,29667.0,29882,True,0.20332,1.0,True,29457,29457,29607.0,29727.0,29882,29882,False,False,True,3.648,0.9882352941176471,0.79668,21,29812.0,145.0,bidmc-21-w085-0082,85
83,29882,30051.0,30198,True,0.0,1.0,True,29882,29882,30021.0,30081.0,30198,30198,False,False,True,3.072,0.930379746835443,1.0,21,30166.0,115.0,bidmc-21-w085-0083,85
84,30198,30495.0,30626,True,0.0,1.0,True,30198,30198,30465.0,30525.0,30626,30626,False,False,True,3.552,0.6121495327102804,1.0,21,30610.0,115.0,bidmc-21-w085-0084,85
85,30626,30647.0,30670,True,0.049853,0.36461,True,30626,30626,30647.0,30647.0,30670,30670,False,False,True,1.216,0.9545454545454546,0.314757,21,30732.0,85.0,bidmc-21-w085-0085,85
86,30670,30853.0,30992,True,0.0,1.0,True,30670,30670,30815.0,30891.0,30992,30992,False,False,True,1.648,0.8633540372670807,1.0,21,30976.0,123.0,bidmc-21-w085-0086,85
87,30992,31178.0,31322,True,0.043011,1.0,True,30992,30992,31148.0,31209.0,31322,31322,False,False,True,2.6,0.8727272727272728,0.956989,21,31294.0,116.0,bidmc-21-w085-0087,85
88,31322,31496.0,31702,True,0.0,1.0,True,31322,31322,31431.0,31561.0,31702,31702,False,False,True,2.544,0.9157894736842105,1.0,21,31646.0,150.0,bidmc-21-w085-0088,85
89,31702,31939.0,32075,True,0.0,1.0,True,31702,31702,31903.0,31975.0,32075,32075,False,False,True,3.544,0.7292225201072386,1.0,21,32060.0,121.0,bidmc-21-w085-0089,85
90,32075,32093.0,32233,True,0.3216,0.58065,True,32075,32075,32093.0,32093.0,32233,32233,False,False,True,1.232,0.22784810126582278,0.25905,21,32178.0,85.0,bidmc-21-w085-0090,85
91,32233,32266.0,32337,True,0.3998,0.56403,True,32233,32233,32265.0,32267.0,32337,32337,False,False,True,1.384,0.6346153846153846,0.16423000000000004,21,32352.0,86.0,bidmc-21-w085-0091,85
92,32337,32481.0,32661,True,0.022483,1.0,True,32337,32337,32443.0,32519.0,32661,32662,False,False,True,1.72,0.8888888888888888,0.977517,21,32604.0,123.0,bidmc-21-w085-0092,85
93,32661,32952.0,33135,True,0.018573,1.0,True,32661,32662,32917.0,32987.0,33135,33136,False,False,True,3.768,0.7721518987341772,0.981427,21,33072.0,120.0,bidmc-21-w085-0093,85
94,33135,33396.0,33584,True,0.077224,1.0,True,33135,33136,33363.0,33429.0,33584,33584,False,False,True,3.552,0.8374164810690423,0.922776,21,33514.0,118.0,bidmc-21-w085-0094,85
95,33584,33607.0,33747,True,0.0,0.30694,True,33584,33584,33607.0,33607.0,33743,33751,False,False,True,1.688,0.28220858895705525,0.30694,21,33692.0,85.0,bidmc-21-w085-0095,85
96,33747,33946.0,34113,True,0.0,1.0,True,33743,33751,33905.0,33987.0,34113,34113,False,False,True,2.712,0.912568306010929,1.0,21,34072.0,126.0,bidmc-21-w085-0096,85
97,34113,34249.0,34482,True,0.15836,1.0,True,34113,34113,34211.0,34287.0,34482,34482,False,False,True,2.424,0.7371273712737128,0.8416399999999999,21,34372.0,123.0,bidmc-21-w085-0097,85
98,34482,34613.0,34842,True,0.13294,0.98827,True,34482,34482,34613.0,34614.0,34842,34842,False,False,True,2.912,0.7277777777777779,0.8553299999999999,21,34699.0,86.0,bidmc-21-w085-0098,85
99,34842,34987.0,35250,True,0.13392,1.0,True,34842,34842,34975.0,34999.0,35250,35250,False,False,True,2.992,0.7107843137254901,0.86608,21,35084.0,97.0,bidmc-21-w085-0099,85
100,35250,35404.0,35626,True,0.094819,1.0,True,35250,35250,35385.0,35423.0,35626,35626,False,False,True,3.336,0.8191489361702128,0.905181,21,35508.0,104.0,bidmc-21-w085-0100,85
101,35626,35824.0,36015,True,0.053763,1.0,True,35626,35626,35809.0,35839.0,36015,36015,False,False,True,3.36,0.9820051413881749,0.946237,21,35924.0,100.0,bidmc-21-w085-0101,85
102,36015,36196.0,36392,True,0.0,1.0,True,36015,36015,36155.0,36237.0,36392,36392,False,False,True,2.976,0.960212201591512,1.0,21,36322.0,126.0,bidmc-21-w085-0102,85
103,36392,36561.0,36812,True,0.13001,1.0,True,36392,36392,36545.0,36577.0,36812,36812,False,False,True,2.92,0.8047619047619048,0.86999,21,36662.0,101.0,bidmc-21-w085-0103,85
