featuregraph_object_id,start_index,peak_index,end_index,has_start,raw_minimum,raw_maximum,transition_complete,start_trough_start_index,start_trough_end_index,peak_start_index,peak_end_index,end_trough_start_index,end_trough_end_index,plateau_boundary_ambiguous,plateau_invalidated_complete,is_complete,period_seconds,temporal_symmetry,full_excursion,subject,peak_detection_index,peak_detection_latency_samples,object_id,window_samples
55,19312,19488.0,19683,True,0.10264,1.0,True,19312,19312,19467.0,19509.0,19683,19683,False,False,True,2.936,0.9487870619946092,0.89736,6,19594.0,106.0,bidmc-06-w085-0055,85
56,19683,19861.0,20053,True,0.074291,1.0,True,19683,19683,19841.0,19881.0,20053,20053,False,False,True,2.984,0.9621621621621621,0.925709,6,19966.0,105.0,bidmc-06-w085-0056,85
57,20053,20236.0,20427,True,0.069404,1.0,True,20053,20053,20215.0,20257.0,20427,20427,False,False,True,3.0,0.9786096256684492,0.930596,6,20342.0,106.0,bidmc-06-w085-0057,85
58,20427,20612.0,20813,True,0.081134,1.0,True,20427,20427,20587.0,20638.0,20813,20813,False,False,True,3.008,0.9585492227979274,0.918866,6,20723.0,111.0,bidmc-06-w085-0058,85
59,20813,20985.0,21200,True,0.10753,1.0,True,20813,20813,20957.0,21013.0,21200,21200,False,False,True,2.984,0.8888888888888888,0.89247,6,21098.0,113.0,bidmc-06-w085-0059,85
60,21200,21362.0,21573,True,0.11144,1.0,True,21200,21200,21335.0,21389.0,21573,21573,False,False,True,3.016,0.868632707774799,0.88856,6,21474.0,112.0,bidmc-06-w085-0060,85
61,21573,21740.0,21946,True,0.12317,1.0,True,21573,21573,21713.0,21767.0,21946,21946,False,False,True,3.024,0.8954423592493298,0.87683,6,21852.0,112.0,bidmc-06-w085-0061,85
62,21946,22115.0,22321,True,0.10459,1.0,True,21946,21946,22087.0,22143.0,22321,22321,False,False,True,3.0,0.9013333333333333,0.89541,6,22228.0,113.0,bidmc-06-w085-0062,85
63,22321,22494.0,22692,True,0.10166,1.0,True,22321,22321,22475.0,22513.0,22692,22692,False,False,True,3.032,0.9326145552560647,0.89834,6,22598.0,104.0,bidmc-06-w085-0063,85
64,22692,22864.0,23063,True,0.068426,1.0,True,22692,22692,22841.0,22887.0,23063,23063,False,False,True,2.96,0.9272237196765498,0.931574,6,22972.0,108.0,bidmc-06-w085-0064,85
65,23063,23237.0,23433,True,0.081134,1.0,True,23063,23063,23215.0,23259.0,23433,23433,False,False,True,2.984,0.9405405405405405,0.918866,6,23344.0,107.0,bidmc-06-w085-0065,85
66,23433,23611.0,23804,True,0.083089,1.0,True,23433,23433,23591.0,23631.0,23804,23804,False,False,True,2.992,0.9595687331536388,0.916911,6,23716.0,105.0,bidmc-06-w085-0066,85
67,23804,23984.0,24174,True,0.095797,1.0,True,23804,23804,23962.0,24007.0,24174,24174,False,False,True,2.984,0.972972972972973,0.904203,6,24092.0,108.0,bidmc-06-w085-0067,85
68,24174,24362.0,24576,True,0.077224,1.0,True,24174,24174,24337.0,24387.0,24576,24576,False,False,True,3.024,0.9353233830845771,0.922776,6,24472.0,110.0,bidmc-06-w085-0068,85
69,24576,24733.0,24948,True,0.092864,1.0,True,24576,24576,24709.0,24757.0,24948,24948,False,False,True,2.968,0.8440860215053764,0.9071359999999999,6,24842.0,109.0,bidmc-06-w085-0069,85
70,24948,25110.0,25323,True,0.10557,1.0,True,24948,24948,25083.0,25137.0,25323,25323,False,False,True,3.016,0.864,0.8944300000000001,6,25222.0,112.0,bidmc-06-w085-0070,85
71,25323,25486.0,25695,True,0.10948,1.0,True,25323,25323,25461.0,25511.0,25695,25695,False,False,True,3.008,0.8763440860215054,0.89052,6,25596.0,110.0,bidmc-06-w085-0071,85
72,25695,25861.0,26072,True,0.12023,1.0,True,25695,25695,25833.0,25889.0,26072,26072,False,False,True,3.0,0.8806366047745358,0.8797699999999999,6,25974.0,113.0,bidmc-06-w085-0072,85
73,26072,26241.0,26441,True,0.10948,1.0,True,26072,26072,26215.0,26267.0,26441,26441,False,False,True,3.04,0.9159891598915989,0.89052,6,26352.0,111.0,bidmc-06-w085-0073,85
74,26441,26609.0,26810,True,0.082111,1.0,True,26441,26441,26581.0,26637.0,26810,26810,False,False,True,2.944,0.9105691056910569,0.917889,6,26722.0,113.0,bidmc-06-w085-0074,85
75,26810,26987.0,27183,True,0.091887,1.0,True,26810,26810,26965.0,27009.0,27183,27183,False,False,True,3.024,0.9490616621983914,0.908113,6,27094.0,107.0,bidmc-06-w085-0075,85
76,27183,27361.0,27560,True,0.039101,1.0,True,27183,27183,27341.0,27381.0,27560,27560,False,False,True,2.992,0.9442970822281167,0.960899,6,27466.0,105.0,bidmc-06-w085-0076,85
77,27560,27737.0,27954,True,0.010753,1.0,True,27560,27560,27721.0,27753.0,27954,27955,False,False,True,3.008,0.8984771573604061,0.989247,6,27838.0,101.0,bidmc-06-w085-0077,85
78,27954,28112.0,28301,True,0.0,1.0,True,27954,27955,28091.0,28133.0,28301,28301,False,False,True,3.0,0.9106628242074928,1.0,6,28218.0,106.0,bidmc-06-w085-0078,85
79,28301,28484.0,28706,True,0.0,1.0,True,28301,28301,28453.0,28515.0,28706,28706,False,False,True,2.976,0.9037037037037037,1.0,6,28600.0,116.0,bidmc-06-w085-0079,85
80,28706,28862.0,29080,True,0.15836,1.0,True,28706,28706,28833.0,28891.0,29080,29081,False,False,True,3.024,0.8342245989304813,0.8416399999999999,6,28976.0,114.0,bidmc-06-w085-0080,85
81,29080,29235.0,29448,True,0.1261,1.0,True,29080,29081,29207.0,29263.0,29448,29448,False,False,True,2.984,0.842391304347826,0.8739,6,29348.0,113.0,bidmc-06-w085-0081,85
82,29448,29610.0,29826,True,0.13881,1.0,True,29448,29448,29583.0,29637.0,29826,29826,False,False,True,3.0,0.8571428571428572,0.86119,6,29722.0,112.0,bidmc-06-w085-0082,85
83,29826,29990.0,30199,True,0.0,1.0,True,29826,29826,29970.0,30011.0,30199,30200,False,False,True,3.04,0.8793565683646113,1.0,6,30096.0,106.0,bidmc-06-w085-0083,85
84,30199,30361.0,30577,True,0.0,1.0,True,30199,30200,30329.0,30393.0,30577,30577,False,False,True,2.968,0.8571428571428572,1.0,6,30478.0,117.0,bidmc-06-w085-0084,85
85,30577,30738.0,30942,True,0.14272,1.0,True,30577,30577,30713.0,30763.0,30942,30942,False,False,True,3.016,0.8821917808219178,0.85728,6,30848.0,110.0,bidmc-06-w085-0085,85
86,30942,31120.0,31283,True,0.02346,1.0,True,30942,30942,31105.0,31135.0,31283,31283,False,False,True,3.056,0.9560117302052786,0.97654,6,31220.0,100.0,bidmc-06-w085-0086,85
87,31283,31490.0,31704,True,0.090909,1.0,True,31283,31283,31467.0,31513.0,31704,31704,False,False,True,2.96,0.9833729216152018,0.909091,6,31598.0,108.0,bidmc-06-w085-0087,85
88,31704,31852.0,32046,True,0.054741,1.0,True,31704,31704,31825.0,31879.0,32046,32046,False,False,True,2.896,0.8654970760233918,0.945259,6,31964.0,112.0,bidmc-06-w085-0088,85
89,32046,32236.0,32433,True,0.077224,1.0,True,32046,32046,32215.0,32257.0,32433,32434,False,False,True,3.072,0.9819121447028424,0.922776,6,32342.0,106.0,bidmc-06-w085-0089,85
90,32433,32611.0,32810,True,0.11046,1.0,True,32433,32434,32589.0,32633.0,32810,32810,False,False,True,3.0,0.9442970822281167,0.88954,6,32718.0,107.0,bidmc-06-w085-0090,85
91,32810,32987.0,33212,True,0.032258,1.0,True,32810,32810,32963.0,33011.0,33212,33212,False,False,True,3.008,0.8805970149253731,0.967742,6,33096.0,109.0,bidmc-06-w085-0091,85
92,33212,33362.0,33590,True,0.064516,1.0,True,33212,33212,33337.0,33387.0,33590,33590,False,False,True,3.0,0.7936507936507937,0.935484,6,33472.0,110.0,bidmc-06-w085-0092,85
93,33590,33734.0,33928,True,0.086999,1.0,True,33590,33590,33711.0,33757.0,33928,33929,False,False,True,2.976,0.8520710059171598,0.913001,6,33842.0,108.0,bidmc-06-w085-0093,85
94,33928,34123.0,34326,True,0.086999,0.94526,True,33928,33929,34123.0,34123.0,34326,34326,False,False,True,3.112,0.9798994974874372,0.8582609999999999,6,34208.0,85.0,bidmc-06-w085-0094,85
95,34326,34484.0,34700,True,0.14663,1.0,True,34326,34326,34457.0,34511.0,34700,34700,False,False,True,2.888,0.8449197860962567,0.85337,6,34596.0,112.0,bidmc-06-w085-0095,85
96,34700,34861.0,35073,True,0.10166,1.0,True,34700,34700,34833.0,34889.0,35073,35073,False,False,True,3.016,0.8632707774798928,0.89834,6,34974.0,113.0,bidmc-06-w085-0096,85
97,35073,35239.0,35449,True,0.0,1.0,True,35073,35073,35215.0,35263.0,35449,35449,False,False,True,3.024,0.8829787234042553,1.0,6,35348.0,109.0,bidmc-06-w085-0097,85
98,35449,35565.0,35815,True,0.0,0.47898,True,35449,35449,35565.0,35565.0,35815,35815,False,False,True,2.608,0.6338797814207651,0.47898,6,35650.0,85.0,bidmc-06-w085-0098,85
99,35815,35992.0,36205,True,0.093842,1.0,True,35815,35815,35961.0,36023.0,36205,36205,False,False,True,3.416,0.9076923076923077,0.906158,6,36108.0,116.0,bidmc-06-w085-0099,85
100,36205,36365.0,36575,True,0.20137,1.0,True,36205,36205,36337.0,36393.0,36575,36575,False,False,True,2.984,0.8648648648648649,0.79863,6,36478.0,113.0,bidmc-06-w085-0100,85
101,36575,36740.0,36941,True,0.13881,1.0,True,36575,36575,36717.0,36763.0,36941,36942,False,False,True,3.0,0.9016393442622951,0.86119,6,36848.0,108.0,bidmc-06-w085-0101,85
102,36941,37113.0,37313,True,0.095797,1.0,True,36941,36942,37091.0,37135.0,37313,37313,False,False,True,2.984,0.9247311827956989,0.904203,6,37220.0,107.0,bidmc-06-w085-0102,85
103,37313,37486.0,37682,True,0.054741,1.0,True,37313,37313,37465.0,37507.0,37682,37682,False,False,True,2.984,0.9376693766937669,0.945259,6,37592.0,106.0,bidmc-06-w085-0103,85
104,37682,37860.0,38057,True,0.1085,1.0,True,37682,37682,37839.0,37881.0,38057,38057,False,False,True,2.992,0.9493333333333334,0.8915,6,37966.0,106.0,bidmc-06-w085-0104,85
105,38057,38235.0,38447,True,0.093842,1.0,True,38057,38057,38215.0,38255.0,38447,38448,False,False,True,3.0,0.9128205128205128,0.906158,6,38340.0,105.0,bidmc-06-w085-0105,85
106,38447,38608.0,38825,True,0.079179,1.0,True,38447,38448,38587.0,38629.0,38825,38825,False,False,True,2.984,0.8518518518518519,0.920821,6,38714.0,106.0,bidmc-06-w085-0106,85
107,38825,38985.0,39199,True,0.095797,1.0,True,38825,38825,38959.0,39011.0,39199,39199,False,False,True,3.016,0.8556149732620321,0.904203,6,39096.0,111.0,bidmc-06-w085-0107,85
108,39199,39364.0,39512,True,0.13978,0.80938,True,39199,39199,39363.0,39365.0,39512,39512,False,False,True,3.032,0.9456869009584664,0.6696,6,39450.0,86.0,bidmc-06-w085-0108,85
109,39512,39734.0,39944,True,0.12708,1.0,True,39512,39512,39707.0,39761.0,39944,39944,False,False,True,2.96,0.9722222222222222,0.87292,6,39846.0,112.0,bidmc-06-w085-0109,85
110,39944,40114.0,40322,True,0.13294,1.0,True,39944,39944,40087.0,40141.0,40322,40322,False,False,True,3.04,0.8994708994708995,0.8670599999999999,6,40226.0,112.0,bidmc-06-w085-0110,85
111,40322,40489.0,40692,True,0.11828,1.0,True,40322,40322,40463.0,40515.0,40692,40692,False,False,True,3.0,0.9027027027027027,0.8817200000000001,6,40600.0,111.0,bidmc-06-w085-0111,85
112,40692,40863.0,41065,True,0.11241,1.0,True,40692,40692,40839.0,40887.0,41065,41065,False,False,True,2.992,0.9168900804289544,0.88759,6,40972.0,109.0,bidmc-06-w085-0112,85
113,41065,41237.0,41433,True,0.084066,1.0,True,41065,41065,41217.0,41257.0,41433,41433,False,False,True,2.992,0.9347826086956522,0.915934,6,41342.0,105.0,bidmc-06-w085-0113,85
114,41433,41611.0,41831,True,0.086022,1.0,True,41433,41433,41591.0,41631.0,41831,41831,False,False,True,2.992,0.8944723618090452,0.913978,6,41716.0,105.0,bidmc-06-w085-0114,85
115,41831,41985.0,42153,True,0.10362,1.0,True,41831,41831,41967.0,42003.0,42153,42153,False,False,True,2.992,0.9565217391304348,0.89638,6,42088.0,103.0,bidmc-06-w085-0115,85
116,42153,42358.0,42538,True,0.087977,1.0,True,42153,42153,42341.0,42375.0,42538,42538,False,False,True,2.984,0.935064935064935,0.912023,6,42460.0,102.0,bidmc-06-w085-0116,85
117,42538,42549.0,42604,True,0.16911,0.30401,True,42538,42538,42549.0,42549.0,42604,42604,False,False,True,1.528,0.33333333333333337,0.1349,6,42634.0,85.0,bidmc-06-w085-0117,85
118,42604,42738.0,42951,True,0.0,0.84164,True,42604,42604,42737.0,42739.0,42951,42951,False,False,True,1.512,0.7723342939481268,0.84164,6,42824.0,86.0,bidmc-06-w085-0118,85
119,42951,43111.0,43329,True,0.0,1.0,True,42951,42951,43085.0,43137.0,43329,43329,False,False,True,2.984,0.8465608465608465,1.0,6,43222.0,111.0,bidmc-06-w085-0119,85
120,43329,43486.0,43710,True,0.0,1.0,True,43329,43329,43459.0,43513.0,43710,43710,False,False,True,3.0,0.8241469816272966,1.0,6,43598.0,112.0,bidmc-06-w085-0120,85
121,43710,43858.0,44073,True,0.14272,1.0,True,43710,43710,43831.0,43886.0,44073,44073,False,False,True,2.976,0.8154269972451791,0.85728,6,43971.0,113.0,bidmc-06-w085-0121,85
122,44073,44226.0,44512,True,0.0,1.0,True,44073,44073,44193.0,44259.0,44512,44513,False,False,True,2.944,0.6970387243735763,1.0,6,44344.0,118.0,bidmc-06-w085-0122,85
123,44512,44615.0,44731,True,0.0,0.39003,True,44512,44513,44615.0,44615.0,44731,44731,False,False,True,3.112,0.9406392694063928,0.39003,6,44700.0,85.0,bidmc-06-w085-0123,85
124,44731,44975.0,45208,True,0.0,1.0,True,44731,44731,44933.0,45017.0,45208,45208,False,False,True,2.88,0.9769392033542977,1.0,6,45102.0,127.0,bidmc-06-w085-0124,85
125,45208,45364.0,45578,True,0.21994,1.0,True,45208,45208,45335.0,45393.0,45578,45578,False,False,True,3.112,0.8432432432432433,0.78006,6,45478.0,114.0,bidmc-06-w085-0125,85
126,45578,45740.0,45940,True,0.0,1.0,True,45578,45578,45715.0,45765.0,45940,45940,False,False,True,3.008,0.8950276243093923,1.0,6,45850.0,110.0,bidmc-06-w085-0126,85
127,45940,46113.0,46320,True,0.079179,1.0,True,45940,45940,46087.0,46139.0,46320,46320,False,False,True,2.984,0.9105263157894736,0.920821,6,46224.0,111.0,bidmc-06-w085-0127,85
128,46320,46487.0,46607,True,0.0,1.0,True,46320,46320,46467.0,46507.0,46607,46607,False,False,True,2.992,0.8362369337979094,1.0,6,46592.0,105.0,bidmc-06-w085-0128,85
130,46689,46853.0,47063,True,0.16031,1.0,True,46689,46690,46821.0,46885.0,47063,47063,False,False,True,1.312,0.8770053475935828,0.83969,6,46970.0,117.0,bidmc-06-w085-0130,85
131,47063,47238.0,47435,True,0.13001,1.0,True,47063,47063,47217.0,47259.0,47435,47436,False,False,True,3.08,0.9408602150537635,0.86999,6,47344.0,106.0,bidmc-06-w085-0131,85
132,47435,47609.0,47767,True,0.051808,1.0,True,47435,47436,47591.0,47627.0,47767,47767,False,False,True,2.968,0.9518072289156626,0.948192,6,47712.0,103.0,bidmc-06-w085-0132,85
133,47767,47976.0,48167,True,0.0,1.0,True,47767,47767,47947.0,48005.0,48167,48167,False,False,True,2.936,0.955,1.0,6,48090.0,114.0,bidmc-06-w085-0133,85
134,48167,48359.0,48558,True,0.049853,1.0,True,48167,48167,48339.0,48379.0,48558,48558,False,False,True,3.064,0.9820971867007673,0.950147,6,48464.0,105.0,bidmc-06-w085-0134,85
135,48558,48732.0,48950,True,0.064516,1.0,True,48558,48558,48711.0,48753.0,48950,48950,False,False,True,2.984,0.8877551020408163,0.935484,6,48838.0,106.0,bidmc-06-w085-0135,85
136,48950,49111.0,49319,True,0.089932,1.0,True,48950,48950,49089.0,49133.0,49319,49319,False,False,True,3.032,0.8726287262872628,0.910068,6,49218.0,107.0,bidmc-06-w085-0136,85
137,49319,49484.0,49717,True,0.099707,1.0,True,49319,49319,49461.0,49507.0,49717,49717,False,False,True,2.984,0.8291457286432161,0.900293,6,49592.0,108.0,bidmc-06-w085-0137,85
138,49717,49861.0,50033,True,0.12903,0.95015,True,49717,49717,49860.0,49863.0,50033,50033,False,False,True,3.016,0.9113924050632911,0.8211200000000001,6,49948.0,87.0,bidmc-06-w085-0138,85
139,50033,50232.0,50384,True,0.018573,1.0,True,50033,50033,50205.0,50259.0,50384,50384,False,False,True,2.968,0.8660968660968661,0.981427,6,50344.0,112.0,bidmc-06-w085-0139,85
140,50384,50599.0,50826,True,0.0,1.0,True,50384,50384,50563.0,50635.0,50826,50827,False,False,True,2.936,0.9728506787330317,1.0,6,50720.0,121.0,bidmc-06-w085-0140,85
141,50826,50989.0,51201,True,0.14467,1.0,True,50826,50827,50965.0,51013.0,51201,51201,False,False,True,3.12,0.8693333333333333,0.85533,6,51098.0,109.0,bidmc-06-w085-0141,85
142,51201,51365.0,51564,True,0.1173,1.0,True,51201,51201,51341.0,51389.0,51564,51564,False,False,True,3.008,0.9035812672176309,0.8827,6,51474.0,109.0,bidmc-06-w085-0142,85
143,51564,51739.0,51946,True,0.13001,1.0,True,51564,51564,51713.0,51765.0,51946,51946,False,False,True,2.992,0.9162303664921466,0.86999,6,51850.0,111.0,bidmc-06-w085-0143,85
144,51946,52113.0,52315,True,0.15249,1.0,True,51946,51946,52091.0,52135.0,52315,52315,False,False,True,2.992,0.9051490514905149,0.84751,6,52220.0,107.0,bidmc-06-w085-0144,85
145,52315,52485.0,52683,True,0.10753,1.0,True,52315,52315,52473.0,52497.0,52683,52683,False,False,True,2.976,0.9239130434782609,0.89247,6,52582.0,97.0,bidmc-06-w085-0145,85
146,52683,52860.0,53058,True,0.14272,1.0,True,52683,52683,52841.0,52879.0,53058,53058,False,False,True,3.0,0.944,0.85728,6,52964.0,104.0,bidmc-06-w085-0146,85
147,53058,53231.0,53419,True,0.0,1.0,True,53058,53058,53211.0,53251.0,53419,53419,False,False,True,2.968,0.9584487534626038,1.0,6,53336.0,105.0,bidmc-06-w085-0147,85
148,53419,53610.0,53830,True,0.0,1.0,True,53419,53419,53589.0,53631.0,53830,53830,False,False,True,3.032,0.9294403892944039,1.0,6,53716.0,106.0,bidmc-06-w085-0148,85
149,53830,53983.0,54201,True,0.12903,1.0,True,53830,53830,53959.0,54007.0,54201,54201,False,False,True,2.984,0.8247978436657681,0.87097,6,54092.0,109.0,bidmc-06-w085-0149,85
150,54201,54358.0,54573,True,0.10655,1.0,True,54201,54201,54335.0,54381.0,54573,54574,False,False,True,3.0,0.8440860215053764,0.89345,6,54466.0,108.0,bidmc-06-w085-0150,85
151,54573,54732.0,54954,True,0.11926,1.0,True,54573,54574,54705.0,54759.0,54954,54954,False,False,True,2.992,0.8346456692913385,0.88074,6,54844.0,112.0,bidmc-06-w085-0151,85
152,54954,55110.0,55325,True,0.12317,1.0,True,54954,54954,55087.0,55133.0,55325,55325,False,False,True,3.024,0.8409703504043127,0.87683,6,55218.0,108.0,bidmc-06-w085-0152,85
153,55325,55488.0,55696,True,0.13587,1.0,True,55325,55325,55467.0,55509.0,55696,55696,False,False,True,3.024,0.8787061994609164,0.8641300000000001,6,55594.0,106.0,bidmc-06-w085-0153,85
154,55696,55866.0,56073,True,0.18964,1.0,True,55696,55696,55845.0,55887.0,56073,56073,False,False,True,3.024,0.9018567639257294,0.81036,6,55972.0,106.0,bidmc-06-w085-0154,85
155,56073,56239.0,56447,True,0.16227,1.0,True,56073,56073,56213.0,56265.0,56447,56447,False,False,True,2.984,0.8877005347593583,0.83773,6,56350.0,111.0,bidmc-06-w085-0155,85
156,56447,56614.0,56815,True,0.13392,1.0,True,56447,56447,56591.0,56637.0,56815,56815,False,False,True,3.0,0.907608695652174,0.86608,6,56722.0,108.0,bidmc-06-w085-0156,85
157,56815,56988.0,57175,True,0.054741,1.0,True,56815,56815,56967.0,57009.0,57175,57175,False,False,True,2.992,0.9611111111111111,0.945259,6,57094.0,106.0,bidmc-06-w085-0157,85
158,57175,57363.0,57562,True,0.051808,1.0,True,57175,57175,57347.0,57379.0,57562,57562,False,False,True,3.0,0.9715762273901809,0.948192,6,57464.0,101.0,bidmc-06-w085-0158,85
159,57562,57732.0,57916,True,0.080156,1.0,True,57562,57562,57713.0,57751.0,57916,57916,False,False,True,2.952,0.96045197740113,0.919844,6,57836.0,104.0,bidmc-06-w085-0159,85
160,57916,58104.0,58301,True,0.1261,1.0,True,57916,57916,58077.0,58131.0,58301,58302,False,False,True,2.976,0.9766233766233766,0.8739,6,58216.0,112.0,bidmc-06-w085-0160,85
161,58301,58483.0,58697,True,0.12317,1.0,True,58301,58302,58457.0,58509.0,58697,58697,False,False,True,3.032,0.9191919191919192,0.87683,6,58594.0,111.0,bidmc-06-w085-0161,85
162,58697,58856.0,59071,True,0.11828,1.0,True,58697,58697,58829.0,58884.0,59071,59071,False,False,True,2.984,0.8502673796791445,0.8817200000000001,6,58969.0,113.0,bidmc-06-w085-0162,85
163,59071,59231.0,59446,True,0.11437,1.0,True,59071,59071,59205.0,59257.0,59446,59446,False,False,True,3.0,0.8533333333333333,0.88563,6,59342.0,111.0,bidmc-06-w085-0163,85
164,59446,59612.0,59821,True,0.11632,1.0,True,59446,59446,59589.0,59635.0,59821,59821,False,False,True,3.048,0.8853333333333333,0.88368,6,59720.0,108.0,bidmc-06-w085-0164,85
1,83,177.0,354,True,0.0078201,1.0,True,83,83,142.0,212.0,354,354,False,False,True,,0.6937269372693726,0.9921799,7,297.0,120.0,bidmc-07-w085-0001,85
2,354,565.0,741,True,0.0,1.0,True,354,354,536.0,594.0,741,741,False,False,True,3.104,0.9095607235142119,1.0,7,679.0,114.0,bidmc-07-w085-0002,85
3,741,927.0,1100,True,0.012708,1.0,True,741,741,894.0,960.0,1100,1100,False,False,True,2.896,0.9637883008356546,0.987292,7,1045.0,118.0,bidmc-07-w085-0003,85
4,1100,1303.0,1477,True,0.0,1.0,True,1100,1100,1270.0,1336.0,1477,1477,False,False,True,3.008,0.9230769230769231,1.0,7,1421.0,118.0,bidmc-07-w085-0004,85
5,1477,1676.0,1845,True,0.014663,1.0,True,1477,1477,1642.0,1710.0,1845,1845,False,False,True,2.984,0.9184782608695652,0.985337,7,1795.0,119.0,bidmc-07-w085-0005,85
6,1845,2051.0,2216,True,0.0,1.0,True,1845,1845,2020.0,2082.0,2216,2216,False,False,True,3.0,0.889487870619946,1.0,7,2167.0,116.0,bidmc-07-w085-0006,85
7,2216,2427.0,2648,True,0.029326,1.0,True,2216,2216,2392.0,2462.0,2648,2648,False,False,True,3.008,0.9768518518518519,0.970674,7,2547.0,120.0,bidmc-07-w085-0007,85
8,2648,2805.0,2964,True,0.0,1.0,True,2648,2648,2778.0,2832.0,2964,2964,False,False,True,3.024,0.9936708860759493,1.0,7,2917.0,112.0,bidmc-07-w085-0008,85
9,2964,3176.0,3347,True,0.0,1.0,True,2964,2964,3140.0,3212.0,3347,3347,False,False,True,2.968,0.8929503916449086,1.0,7,3297.0,121.0,bidmc-07-w085-0009,85
10,3347,3552.0,3724,True,0.0,1.0,True,3347,3347,3520.0,3584.0,3724,3725,False,False,True,3.008,0.9124668435013262,1.0,7,3669.0,117.0,bidmc-07-w085-0010,85
11,3724,3927.0,4114,True,0.026393,1.0,True,3724,3725,3894.0,3960.0,4114,4115,False,False,True,3.0,0.958974358974359,0.973607,7,4045.0,118.0,bidmc-07-w085-0011,85
12,4114,4304.0,4473,True,0.014663,1.0,True,4114,4115,4276.0,4332.0,4473,4473,False,False,True,3.016,0.9415041782729805,0.985337,7,4417.0,113.0,bidmc-07-w085-0012,85
13,4473,4676.0,4846,True,0.012708,1.0,True,4473,4473,4642.0,4710.0,4846,4846,False,False,True,2.976,0.9115281501340482,0.987292,7,4795.0,119.0,bidmc-07-w085-0013,85
14,4846,5051.0,5243,True,0.0,1.0,True,4846,4846,5018.0,5084.0,5243,5243,False,False,True,3.0,0.9672544080604534,1.0,7,5169.0,118.0,bidmc-07-w085-0014,85
15,5243,5427.0,5601,True,0.0,1.0,True,5243,5243,5394.0,5460.0,5601,5601,False,False,True,3.008,0.9720670391061452,1.0,7,5545.0,118.0,bidmc-07-w085-0015,85
16,5601,5800.0,5966,True,0.0,1.0,True,5601,5601,5770.0,5830.0,5966,5966,False,False,True,2.984,0.9095890410958904,1.0,7,5915.0,115.0,bidmc-07-w085-0016,85
17,5966,6173.0,6384,True,0.0,1.0,True,5966,5966,6138.0,6208.0,6384,6384,False,False,True,2.984,0.9904306220095693,1.0,7,6293.0,120.0,bidmc-07-w085-0017,85
18,6384,6551.0,6727,True,0.0,1.0,True,6384,6384,6516.0,6586.0,6727,6727,False,False,True,3.024,0.9737609329446064,1.0,7,6671.0,120.0,bidmc-07-w085-0018,85
19,6727,6928.0,7108,True,0.058651,1.0,True,6727,6727,6894.0,6962.0,7108,7108,False,False,True,3.016,0.9448818897637795,0.941349,7,7047.0,119.0,bidmc-07-w085-0019,85
20,7108,7317.0,7508,True,0.0,1.0,True,7108,7108,7268.0,7366.0,7508,7508,False,False,True,3.112,0.955,1.0,7,7451.0,134.0,bidmc-07-w085-0020,85
21,7508,7680.0,7869,True,0.0,1.0,True,7508,7508,7648.0,7712.0,7869,7869,False,False,True,2.904,0.9529085872576177,1.0,7,7797.0,117.0,bidmc-07-w085-0021,85
22,7869,8048.0,8215,True,0.0,1.0,True,7869,7869,8018.0,8078.0,8215,8215,False,False,True,2.944,0.9653179190751445,1.0,7,8163.0,115.0,bidmc-07-w085-0022,85
23,8215,8429.0,8589,True,0.0,1.0,True,8215,8215,8392.0,8466.0,8589,8589,False,False,True,3.048,0.8556149732620321,1.0,7,8551.0,122.0,bidmc-07-w085-0023,85
24,8589,8801.0,8985,True,0.0,1.0,True,8589,8589,8772.0,8831.0,8985,8985,False,False,True,2.976,0.9292929292929293,1.0,7,8916.0,115.0,bidmc-07-w085-0024,85
25,8985,9178.0,9355,True,0.014663,1.0,True,8985,8985,9144.0,9212.0,9355,9355,False,False,True,3.016,0.9567567567567568,0.985337,7,9297.0,119.0,bidmc-07-w085-0025,85
26,9355,9551.0,9716,True,0.0,1.0,True,9355,9355,9524.0,9578.0,9716,9716,False,False,True,2.984,0.9141274238227147,1.0,7,9663.0,112.0,bidmc-07-w085-0026,85
27,9716,9928.0,10112,True,0.0039101,1.0,True,9716,9716,9888.0,9968.0,10112,10113,False,False,True,3.016,0.9292929292929293,0.9960899,7,10053.0,125.0,bidmc-07-w085-0027,85
28,10112,10298.0,10527,True,0.043988,1.0,True,10112,10113,10268.0,10328.0,10527,10527,False,False,True,2.96,0.8963855421686747,0.956012,7,10413.0,115.0,bidmc-07-w085-0028,85
29,10527,10688.0,10824,True,0.0,1.0,True,10527,10527,10670.0,10706.0,10824,10824,False,False,True,3.12,0.9158249158249159,1.0,7,10791.0,103.0,bidmc-07-w085-0029,85
30,10824,11048.0,11235,True,0.043988,1.0,True,10824,10824,11016.0,11080.0,11235,11236,False,False,True,2.88,0.9099756690997567,0.956012,7,11165.0,117.0,bidmc-07-w085-0030,85
31,11235,11429.0,11617,True,0.0,1.0,True,11235,11236,11388.0,11470.0,11617,11617,False,False,True,3.048,0.9842931937172775,1.0,7,11555.0,126.0,bidmc-07-w085-0031,85
32,11617,11800.0,11976,True,0.0,1.0,True,11617,11617,11770.0,11830.0,11976,11976,False,False,True,2.968,0.9805013927576601,1.0,7,11915.0,115.0,bidmc-07-w085-0032,85
