fault_number,simulation_run,regime,property,baseline_objects,regime_objects,baseline_median,regime_median,median_difference,median_ratio,direction,cliffs_delta
4,2,post_response,rise_duration,11,35,25.0,26.0,1.0,1.04,increase,0.04935064935064935
4,2,post_response,fall_duration,11,35,27.0,23.0,-4.0,0.8518518518518519,decrease,0.03896103896103896
4,2,post_response,duration,11,35,49.0,42.0,-7.0,0.8571428571428571,decrease,-0.05454545454545454
4,2,post_response,period,10,35,57.5,44.0,-13.5,0.7652173913043478,decrease,-0.017142857142857144
4,2,post_response,amplitude,11,35,0.758244347881373,0.7581355084867027,-0.00010883939467021264,0.9998564586798776,decrease,0.0025974025974025974
4,2,post_response,rising_mean_rate,11,35,0.0487800643598055,0.060705652355773,0.011925587995967497,1.2444766761274328,increase,0.14805194805194805
4,2,post_response,falling_mean_rate,11,35,0.0695162670665232,0.0569707361573819,-0.012545530909141296,0.8195310042017083,decrease,-0.04415584415584416
4,2,post_response,peak_rise_rate,11,35,0.0678861550452438,0.0564298564353975,-0.011456298609846295,0.831242488218532,decrease,-0.0025974025974025974
4,2,post_response,peak_fall_rate,11,35,0.0623741108920057,0.0615522264398805,-0.0008218844521252003,0.9868233079338283,decrease,-0.0025974025974025974
4,2,post_response,temporal_symmetry,11,35,0.7647058823529411,0.7450980392156863,-0.019607843137254832,0.9743589743589745,decrease,-0.01818181818181818
4,3,early_response,rise_duration,13,12,14.0,27.0,13.0,1.9285714285714286,increase,0.36538461538461536
4,3,early_response,fall_duration,13,12,14.0,30.5,16.5,2.1785714285714284,increase,0.21794871794871795
4,3,early_response,duration,13,12,30.0,54.5,24.5,1.8166666666666667,increase,0.28846153846153844
4,3,early_response,period,12,12,48.5,61.0,12.5,1.2577319587628866,increase,0.3055555555555556
4,3,early_response,amplitude,13,12,0.6456698000129109,0.8435182466187143,0.19784844660580347,1.3064235722374615,increase,0.41025641025641024
4,3,early_response,rising_mean_rate,13,12,0.0499821796696113,0.0818420463884706,0.031859866718859306,1.6374245166868906,increase,0.44871794871794873
4,3,early_response,falling_mean_rate,13,12,0.0491310762896318,0.0658210155634634,0.016689939273831597,1.3397022930139575,increase,0.3974358974358974
4,3,early_response,peak_rise_rate,13,12,0.0368548474286399,0.0887871050875446,0.051932257658904704,2.409102500273767,increase,0.5384615384615384
4,3,early_response,peak_fall_rate,13,12,0.0536159092619982,0.0844731715984835,0.0308572623364853,1.575524368815587,increase,0.24358974358974358
4,3,early_response,temporal_symmetry,13,12,0.631578947368421,0.7228915662650602,0.09131261889663922,1.144578313253012,increase,0.10897435897435898
4,3,post_response,rise_duration,13,44,14.0,21.0,7.0,1.5,increase,-0.005244755244755245
4,3,post_response,fall_duration,13,44,14.0,19.0,5.0,1.3571428571428572,increase,-0.08391608391608392
4,3,post_response,duration,13,44,30.0,39.0,9.0,1.3,increase,0.008741258741258742
4,3,post_response,period,12,44,48.5,35.5,-13.0,0.7319587628865979,decrease,-0.030303030303030304
4,3,post_response,amplitude,13,44,0.6456698000129109,0.6162774019926474,-0.0293923980202635,0.9544776633200504,decrease,0.11188811188811189
4,3,post_response,rising_mean_rate,13,44,0.0499821796696113,0.060284749054907896,0.010302569385296598,1.2061248519651988,increase,0.23426573426573427
4,3,post_response,falling_mean_rate,13,44,0.0491310762896318,0.06076532744851125,0.01163425115887945,1.236800250218305,increase,0.1958041958041958
4,3,post_response,peak_rise_rate,13,44,0.0368548474286399,0.037317352331365294,0.0004625049027253969,1.0125493641947894,increase,0.09090909090909091
4,3,post_response,peak_fall_rate,13,44,0.0536159092619982,0.03401475162506805,-0.01960115763693015,0.6344152713861924,decrease,-0.14335664335664336
4,3,post_response,temporal_symmetry,13,44,0.631578947368421,0.6167206358551663,-0.014858311513254674,0.9764743401040135,decrease,-0.13111888111888112
4,4,early_response,rise_duration,13,19,19.0,9.0,-10.0,0.47368421052631576,decrease,-0.2388663967611336
4,4,early_response,fall_duration,13,19,22.0,15.0,-7.0,0.6818181818181818,decrease,-0.10526315789473684
4,4,early_response,duration,13,19,34.0,41.0,7.0,1.2058823529411764,increase,-0.17408906882591094
4,4,early_response,period,12,19,48.5,28.0,-20.5,0.5773195876288659,decrease,-0.3026315789473684
4,4,early_response,amplitude,13,19,0.6754878507226749,0.5879501095887463,-0.08753774113392865,0.8704081190501416,decrease,-0.20647773279352227
4,4,early_response,rising_mean_rate,13,19,0.0746211058103893,0.0624335774332848,-0.012187528377104503,0.8366745139361408,decrease,0.07692307692307693
4,4,early_response,falling_mean_rate,13,19,0.0472504197731495,0.0546240716371682,0.007373651864018706,1.1560547377022214,increase,-0.08502024291497975
4,4,early_response,peak_rise_rate,13,19,0.0516080788931958,0.0387580082392105,-0.012850070653985295,0.7510066073069909,decrease,-0.27125506072874495
4,4,early_response,peak_fall_rate,13,19,0.0572611843265349,0.0394076764753208,-0.017853507851214104,0.6882092457361074,decrease,-0.14979757085020243
4,4,early_response,temporal_symmetry,13,19,0.7058823529411764,0.6666666666666667,-0.039215686274509665,0.9444444444444446,decrease,-0.15789473684210525
4,4,post_response,rise_duration,13,34,19.0,25.0,6.0,1.3157894736842106,increase,0.17873303167420815
4,4,post_response,fall_duration,13,34,22.0,25.5,3.5,1.1590909090909092,increase,0.1515837104072398
4,4,post_response,duration,13,34,34.0,40.5,6.5,1.1911764705882353,increase,0.18099547511312217
4,4,post_response,period,12,34,48.5,49.0,0.5,1.0103092783505154,increase,0.06862745098039216
4,4,post_response,amplitude,13,34,0.6754878507226749,0.7699379324790243,0.09445008175634939,1.1398249896801274,increase,0.11312217194570136
4,4,post_response,rising_mean_rate,13,34,0.0746211058103893,0.05252605125536365,-0.022095054555025653,0.7039034155943932,decrease,-0.058823529411764705
4,4,post_response,falling_mean_rate,13,34,0.0472504197731495,0.06348127821825994,0.016230858445110442,1.3435071798945961,increase,0.08597285067873303
4,4,post_response,peak_rise_rate,13,34,0.0516080788931958,0.06634170002923831,0.014733621136042513,1.285490594729056,increase,-0.027149321266968326
4,4,post_response,peak_fall_rate,13,34,0.0572611843265349,0.06171191153423475,0.004450727207699845,1.0777267753024342,increase,0.11764705882352941
4,4,post_response,temporal_symmetry,13,34,0.7058823529411764,0.7124735729386893,0.006591219997512887,1.0093375616631433,increase,0.07918552036199095
4,5,early_response,rise_duration,10,18,30.0,18.0,-12.0,0.6,decrease,-0.26666666666666666
4,5,early_response,fall_duration,10,18,27.0,21.0,-6.0,0.7777777777777778,decrease,-0.37777777777777777
4,5,early_response,duration,10,18,51.0,38.5,-12.5,0.7549019607843137,decrease,-0.45
4,5,early_response,period,9,18,54.0,37.0,-17.0,0.6851851851851852,decrease,-0.4074074074074074
4,5,early_response,amplitude,10,18,0.6160473461399079,0.48214545061432545,-0.1339018955255824,0.7826434991326584,decrease,-0.4
4,5,early_response,rising_mean_rate,10,18,0.068449087641021,0.0569687565323041,-0.011480331108716907,0.832279267637209,decrease,-0.26666666666666666
4,5,early_response,falling_mean_rate,10,18,0.044199998411018904,0.0449314488296403,0.000731450418621396,1.0165486525999297,increase,-0.16666666666666666
4,5,early_response,peak_rise_rate,10,18,0.06708669974245815,0.038779992065178646,-0.028306707677279504,0.5780578298537971,decrease,-0.35555555555555557
4,5,early_response,peak_fall_rate,10,18,0.061447604794534455,0.0577909962615194,-0.0036566085330150544,0.9404922527860631,decrease,-0.2
4,5,early_response,temporal_symmetry,10,18,0.6491754122938531,0.775,0.1258245877061469,1.1938221709006929,increase,0.14444444444444443
4,5,post_response,rise_duration,10,42,30.0,20.5,-9.5,0.6833333333333333,decrease,-0.11428571428571428
4,5,post_response,fall_duration,10,42,27.0,18.5,-8.5,0.6851851851851852,decrease,-0.28809523809523807
4,5,post_response,duration,10,42,51.0,39.5,-11.5,0.7745098039215687,decrease,-0.27380952380952384
4,5,post_response,period,9,42,54.0,41.5,-12.5,0.7685185185185185,decrease,-0.2698412698412698
4,5,post_response,amplitude,10,42,0.6160473461399079,0.616536697851302,0.0004893517113941925,1.0007943410753417,increase,-0.19523809523809524
4,5,post_response,rising_mean_rate,10,42,0.068449087641021,0.05633819810009935,-0.012110889540921654,0.8230671882080179,decrease,-0.22380952380952382
4,5,post_response,falling_mean_rate,10,42,0.044199998411018904,0.06209624811269385,0.017896249701674943,1.4048925417430211,increase,0.15714285714285714
4,5,post_response,peak_rise_rate,10,42,0.06708669974245815,0.05281637037642205,-0.014270329366036102,0.7872852678575776,decrease,-0.08095238095238096
4,5,post_response,peak_fall_rate,10,42,0.061447604794534455,0.0546426968451669,-0.006804907949367556,0.8892567420305237,decrease,-0.1523809523809524
4,5,post_response,temporal_symmetry,10,42,0.6491754122938531,0.6458333333333334,-0.0033420789605197454,0.9948518090839107,decrease,0.030952380952380953
6,1,early_response,rise_duration,13,4,21.0,42.5,21.5,2.0238095238095237,increase,0.46153846153846156
6,1,early_response,fall_duration,13,4,15.0,25.0,10.0,1.6666666666666667,increase,0.46153846153846156
6,1,early_response,duration,13,4,37.0,75.0,38.0,2.027027027027027,increase,0.5961538461538461
6,1,early_response,period,12,4,33.0,60.5,27.5,1.8333333333333333,increase,0.6458333333333334
6,1,early_response,amplitude,13,4,0.336975134468048,4.381198588265306,4.044223453797258,13.001548601446531,increase,0.6153846153846154
6,1,early_response,rising_mean_rate,13,4,0.0367346284247105,0.20408543864661416,0.16735081022190365,5.555669062092126,increase,0.7307692307692307
6,1,early_response,falling_mean_rate,13,4,0.0478366647493607,0.1454626982999152,0.0976260335505545,3.040820238243286,increase,0.46153846153846156
6,1,early_response,peak_rise_rate,13,4,0.0377130605252205,0.07609423692115336,0.03838117639593286,2.017715769057395,increase,0.3076923076923077
6,1,early_response,peak_fall_rate,13,4,0.0279255410666792,0.0806481730916175,0.05272263202493829,2.8879717280696497,increase,0.5
6,1,early_response,temporal_symmetry,13,4,0.7924528301886793,0.5765344112328475,-0.21591841895583175,0.7275315189366885,decrease,-0.2692307692307692
6,2,early_response,rise_duration,14,4,19.0,40.5,21.5,2.1315789473684212,increase,0.125
6,2,early_response,fall_duration,14,4,22.0,22.5,0.5,1.0227272727272727,increase,0.19642857142857142
6,2,early_response,duration,14,4,41.0,65.5,24.5,1.5975609756097562,increase,0.32142857142857145
6,2,early_response,period,13,4,42.0,69.0,27.0,1.6428571428571428,increase,0.5384615384615384
6,2,early_response,amplitude,14,4,0.6241693346797774,4.453464820881663,3.829295486201886,7.1350266240914575,increase,0.5714285714285714
6,2,early_response,rising_mean_rate,14,4,0.0635301109703026,0.19723389794247037,0.13370378697216778,3.104573483818848,increase,0.6785714285714286
6,2,early_response,falling_mean_rate,14,4,0.04993354677438215,0.36912138501754577,0.3191878382431636,7.392252480789516,increase,0.5
6,2,early_response,peak_rise_rate,14,4,0.0491269252578376,0.09917977259551655,0.05005284733767895,2.018847547958309,increase,0.25
6,2,early_response,peak_fall_rate,14,4,0.06321677877081125,0.09180812935519495,0.028591350584383696,1.452274714724709,increase,0.32142857142857145
6,2,early_response,temporal_symmetry,14,4,0.6346691519105312,0.3508771929824561,-0.28379195892807507,0.552850555169127,decrease,-0.35714285714285715
6,3,early_response,rise_duration,13,3,24.0,63.0,39.0,2.625,increase,0.6410256410256411
6,3,early_response,fall_duration,13,3,19.0,57.0,38.0,3.0,increase,0.6666666666666666
6,3,early_response,duration,13,3,39.0,98.0,59.0,2.5128205128205128,increase,1.0
6,3,early_response,period,12,3,45.0,120.0,75.0,2.6666666666666665,increase,0.4444444444444444
6,3,early_response,amplitude,13,3,0.5632784986687511,6.654203439154344,6.090924940485593,11.81334536091977,increase,1.0
6,3,early_response,rising_mean_rate,13,3,0.0473564985984846,0.181597822704829,0.1342413241063444,3.834696991526314,increase,0.7948717948717948
6,3,early_response,falling_mean_rate,13,3,0.05981873507177,0.2835474775566629,0.22372874248489288,4.74011155897003,increase,0.8461538461538461
6,3,early_response,peak_rise_rate,13,3,0.0570738062029704,0.1803645579785552,0.1232907517755848,3.1601985214921258,increase,0.8461538461538461
6,3,early_response,peak_fall_rate,13,3,0.047508517174765,0.0973619295884418,0.049853412413676794,2.049357365339058,increase,0.4358974358974359
6,3,early_response,temporal_symmetry,13,3,0.8823529411764706,0.4634146341463414,-0.4189383070301292,0.5252032520325203,decrease,-0.5384615384615384
6,4,early_response,rise_duration,15,5,18.0,31.0,13.0,1.7222222222222223,increase,0.4533333333333333
6,4,early_response,fall_duration,15,5,16.0,25.0,9.0,1.5625,increase,0.30666666666666664
6,4,early_response,duration,15,5,34.0,46.0,12.0,1.3529411764705883,increase,0.41333333333333333
6,4,early_response,period,14,5,30.5,42.0,11.5,1.3770491803278688,increase,0.5857142857142857
6,4,early_response,amplitude,15,5,0.543391893477974,1.9803168099585944,1.4369249164806204,3.644362077769688,increase,0.5733333333333334
6,4,early_response,rising_mean_rate,15,5,0.0652271847354086,0.1277623748360383,0.0625351901006297,1.958728946440064,increase,0.5466666666666666
6,4,early_response,falling_mean_rate,15,5,0.061836153095273,0.2461624550912873,0.1843263019960143,3.980882425076099,increase,0.36
6,4,early_response,peak_rise_rate,15,5,0.0454138697996768,0.1189152655048928,0.073501395705216,2.6184790247876895,increase,0.38666666666666666
6,4,early_response,peak_fall_rate,15,5,0.0608181537468681,0.0785966953293154,0.0177785415824473,1.2923229412133022,increase,0.3333333333333333
6,4,early_response,temporal_symmetry,15,5,0.76,0.6842105263157895,-0.07578947368421052,0.9002770083102494,decrease,0.013333333333333334
6,5,early_response,rise_duration,15,4,14.0,33.0,19.0,2.357142857142857,increase,0.6
6,5,early_response,fall_duration,15,4,18.0,26.5,8.5,1.4722222222222223,increase,0.4
6,5,early_response,duration,15,4,27.0,54.0,27.0,2.0,increase,0.4666666666666667
6,5,early_response,period,14,4,40.0,74.5,34.5,1.8625,increase,0.5
6,5,early_response,amplitude,15,4,0.481437091726093,4.880404173883562,4.398967082157469,10.137158639742283,increase,0.9
6,5,early_response,rising_mean_rate,15,4,0.0536844789825931,0.1780420649663478,0.12435758598375471,3.316453253166096,increase,0.7666666666666667
6,5,early_response,falling_mean_rate,15,4,0.0536767408897999,0.2915870846082663,0.23791034371846642,5.432279974056251,increase,0.8666666666666667
6,5,early_response,peak_rise_rate,15,4,0.0431734678315933,0.17596225516274439,0.13278878733115107,4.075703528127973,increase,0.8666666666666667
6,5,early_response,peak_fall_rate,15,4,0.0410514229279215,0.0991703644561312,0.0581189415282097,2.415759488538449,increase,0.9666666666666667
6,5,early_response,temporal_symmetry,15,4,0.647887323943662,0.7173827355143871,0.06949541157072514,1.1072646569895974,increase,0.3333333333333333
7,1,early_response,rise_duration,16,13,16.0,26.0,10.0,1.625,increase,0.42788461538461536
7,1,early_response,fall_duration,16,13,14.5,27.0,12.5,1.8620689655172413,increase,0.3317307692307692
7,1,early_response,duration,16,13,33.0,54.0,21.0,1.6363636363636365,increase,0.4375
7,1,early_response,period,15,13,28.0,49.0,21.0,1.75,increase,0.3487179487179487
7,1,early_response,amplitude,16,13,0.38256989454555423,0.7553096660674328,0.37273977152187854,1.9743050272281548,increase,0.38461538461538464
7,1,early_response,rising_mean_rate,16,13,0.0621336559527397,0.050839364528121,-0.0112942914246187,0.8182258672625123,decrease,-0.08653846153846154
7,1,early_response,falling_mean_rate,16,13,0.0374892579793453,0.0597790466794726,0.0222897887001273,1.594564680698878,increase,0.3173076923076923
7,1,early_response,peak_rise_rate,16,13,0.0299780091542061,0.0667547048379219,0.0367766956837158,2.2267891271410796,increase,0.4326923076923077
7,1,early_response,peak_fall_rate,16,13,0.03497857987081255,0.0751218519070335,0.040143272036220944,2.147652997476836,increase,0.41346153846153844
7,1,early_response,temporal_symmetry,16,13,0.6107142857142858,0.8571428571428572,0.24642857142857144,1.4035087719298245,increase,0.6201923076923077
7,1,post_response,rise_duration,16,37,16.0,23.0,7.0,1.4375,increase,0.3597972972972973
7,1,post_response,fall_duration,16,37,14.5,21.0,6.5,1.4482758620689655,increase,0.22972972972972974
7,1,post_response,duration,16,37,33.0,48.0,15.0,1.4545454545454546,increase,0.3530405405405405
7,1,post_response,period,15,37,28.0,50.0,22.0,1.7857142857142858,increase,0.3081081081081081
7,1,post_response,amplitude,16,37,0.38256989454555423,0.7589617731102862,0.376391878564732,1.9838512751031783,increase,0.3310810810810811
7,1,post_response,rising_mean_rate,16,37,0.0621336559527397,0.0499053440469833,-0.012228311905756399,0.8031934268432951,decrease,-0.21283783783783783
7,1,post_response,falling_mean_rate,16,37,0.0374892579793453,0.0563105236162466,0.0188212656369013,1.5020442295035787,increase,0.19256756756756757
7,1,post_response,peak_rise_rate,16,37,0.0299780091542061,0.0590141925304578,0.029036183376251704,1.9685827776918183,increase,0.3344594594594595
7,1,post_response,peak_fall_rate,16,37,0.03497857987081255,0.0477942867568344,0.01281570688602185,1.3663872842566647,increase,0.2702702702702703
7,1,post_response,temporal_symmetry,16,37,0.6107142857142858,0.7058823529411764,0.09516806722689064,1.155830753353973,increase,0.2989864864864865
7,2,early_response,rise_duration,13,20,21.0,9.0,-12.0,0.42857142857142855,decrease,-0.3423076923076923
7,2,early_response,fall_duration,13,20,20.0,16.0,-4.0,0.8,decrease,-0.2076923076923077
7,2,early_response,duration,13,20,35.0,29.0,-6.0,0.8285714285714286,decrease,-0.33076923076923076
7,2,early_response,period,12,20,46.0,28.5,-17.5,0.6195652173913043,decrease,-0.2708333333333333
7,2,early_response,amplitude,13,20,0.4962910172748707,0.3391590888776363,-0.1571319283972344,0.6833875227884552,decrease,-0.1076923076923077
7,2,early_response,rising_mean_rate,13,20,0.0413575847729058,0.05652618849951585,0.015168603726610053,1.3667671555266283,increase,0.16923076923076924
7,2,early_response,falling_mean_rate,13,20,0.0450648465015104,0.042927541302945946,-0.0021373051985644556,0.9525726732810946,decrease,-0.05384615384615385
7,2,early_response,peak_rise_rate,13,20,0.0499534382677211,0.024677565702245302,-0.025275872565475796,0.4940113545335566,decrease,-0.2923076923076923
7,2,early_response,peak_fall_rate,13,20,0.0543696096088751,0.0338718408190516,-0.020497768789823505,0.6229921653423548,decrease,-0.14615384615384616
7,2,early_response,temporal_symmetry,13,20,0.6842105263157895,0.7017543859649124,0.01754385964912286,1.0256410256410258,increase,-0.04230769230769231
7,2,post_response,rise_duration,13,40,21.0,19.5,-1.5,0.9285714285714286,decrease,0.015384615384615385
7,2,post_response,fall_duration,13,40,20.0,18.5,-1.5,0.925,decrease,-0.09038461538461538
7,2,post_response,duration,13,40,35.0,37.5,2.5,1.0714285714285714,increase,0.0057692307692307696
7,2,post_response,period,12,40,46.0,36.5,-9.5,0.7934782608695652,decrease,-0.06875
7,2,post_response,amplitude,13,40,0.4962910172748707,0.5344638264461992,0.03817280917132848,1.0769161799077787,increase,0.08846153846153847
7,2,post_response,rising_mean_rate,13,40,0.0413575847729058,0.0434858715739376,0.0021282868010318035,1.0514606162985147,increase,0.0
7,2,post_response,falling_mean_rate,13,40,0.0450648465015104,0.048470160672352894,0.0034053141708424925,1.0755647569048827,increase,0.03076923076923077
7,2,post_response,peak_rise_rate,13,40,0.0499534382677211,0.04309930333695315,-0.006854134930767947,0.8627895262377375,decrease,-0.007692307692307693
7,2,post_response,peak_fall_rate,13,40,0.0543696096088751,0.0421983614506871,-0.012171248158188,0.7761387612354456,decrease,-0.12692307692307692
7,2,post_response,temporal_symmetry,13,40,0.6842105263157895,0.7464285714285714,0.06221804511278195,1.0909340659340658,increase,-0.04423076923076923
7,3,early_response,rise_duration,10,16,23.5,14.0,-9.5,0.5957446808510638,decrease,-0.25
7,3,early_response,fall_duration,10,16,22.5,16.0,-6.5,0.7111111111111111,decrease,-0.15
7,3,early_response,duration,10,16,42.0,39.0,-3.0,0.9285714285714286,decrease,-0.2
7,3,early_response,period,9,16,41.0,40.0,-1.0,0.975609756097561,decrease,-0.0763888888888889
7,3,early_response,amplitude,10,16,0.5560662201291962,0.5695223393355491,0.013456119206352923,1.0241987711521598,increase,-0.1875
7,3,early_response,rising_mean_rate,10,16,0.039909599435562645,0.06568812123072745,0.025778521795164808,1.645922839611216,increase,0.2625
7,3,early_response,falling_mean_rate,10,16,0.058588963841314796,0.04339801626983125,-0.015190947571483544,0.7407199824760948,decrease,-0.2875
7,3,early_response,peak_rise_rate,10,16,0.0635314939641375,0.022686035006790853,-0.04084545895734665,0.3570832919433116,decrease,-0.3
7,3,early_response,peak_fall_rate,10,16,0.05534851092170355,0.04606950477034385,-0.009279006151359702,0.8323531022454089,decrease,-0.0375
7,3,early_response,temporal_symmetry,10,16,0.7061538461538461,0.6274509803921569,-0.07870286576168928,0.8885471399888932,decrease,0.0625
7,3,post_response,rise_duration,10,39,23.5,20.0,-3.5,0.851063829787234,decrease,-0.13333333333333333
7,3,post_response,fall_duration,10,39,22.5,16.0,-6.5,0.7111111111111111,decrease,-0.1564102564102564
7,3,post_response,duration,10,39,42.0,36.0,-6.0,0.8571428571428571,decrease,-0.20512820512820512
7,3,post_response,period,9,39,41.0,33.0,-8.0,0.8048780487804879,decrease,-0.14245014245014245
7,3,post_response,amplitude,10,39,0.5560662201291962,0.5497907178894366,-0.006275502239759589,0.9887144695854722,decrease,-0.15384615384615385
7,3,post_response,rising_mean_rate,10,39,0.039909599435562645,0.0556086717998158,0.015699072364253157,1.3933658214134825,increase,0.046153846153846156
7,3,post_response,falling_mean_rate,10,39,0.058588963841314796,0.0556086717998158,-0.002980292041498994,0.9491321940840094,decrease,-0.09230769230769231
7,3,post_response,peak_rise_rate,10,39,0.0635314939641375,0.052985755849977,-0.0105457381141605,0.8340077108825208,decrease,-0.1794871794871795
7,3,post_response,peak_fall_rate,10,39,0.05534851092170355,0.0539477828051076,-0.001400728116595952,0.9746925781151108,decrease,-0.07179487179487179
7,3,post_response,temporal_symmetry,10,39,0.7061538461538461,0.5168539325842696,-0.18929991356957654,0.7319282269711879,decrease,-0.11025641025641025
7,4,early_response,rise_duration,15,12,14.0,28.5,14.5,2.0357142857142856,increase,0.40555555555555556
7,4,early_response,fall_duration,15,12,15.0,23.0,8.0,1.5333333333333334,increase,0.2611111111111111
7,4,early_response,duration,15,12,31.0,52.0,21.0,1.6774193548387097,increase,0.3111111111111111
7,4,early_response,period,14,12,34.5,63.0,28.5,1.826086956521739,increase,0.47619047619047616
7,4,early_response,amplitude,15,12,0.6590966898102124,1.0060103203036306,0.34691363049341817,1.5263470987744034,increase,0.43333333333333335
7,4,early_response,rising_mean_rate,15,12,0.0728769003449656,0.06204919988527355,-0.010827700459692058,0.8514247942977992,decrease,-0.022222222222222223
7,4,early_response,falling_mean_rate,15,12,0.0447121020850318,0.0769496665947475,0.032237564509715703,1.7210031066847968,increase,0.4777777777777778
7,4,early_response,peak_rise_rate,15,12,0.0345455932830645,0.07332347038807255,0.038777877105008046,2.1225129870332364,increase,0.4888888888888889
7,4,early_response,peak_fall_rate,15,12,0.0310817969485924,0.0843829994242014,0.053301202475608996,2.714868756261624,increase,0.3888888888888889
7,4,early_response,temporal_symmetry,15,12,0.4,0.7516722408026756,0.35167224080267556,1.8791806020066888,increase,0.25555555555555554
7,4,post_response,rise_duration,15,44,14.0,19.0,5.0,1.3571428571428572,increase,0.05303030303030303
7,4,post_response,fall_duration,15,44,15.0,19.0,4.0,1.2666666666666666,increase,0.030303030303030304
7,4,post_response,duration,15,44,31.0,38.0,7.0,1.2258064516129032,increase,-0.013636363636363636
7,4,post_response,period,14,44,34.5,37.5,3.0,1.0869565217391304,increase,0.06818181818181818
7,4,post_response,amplitude,15,44,0.6590966898102124,0.3877133271965931,-0.2713833626136193,0.5882495439451162,decrease,-0.11212121212121212
7,4,post_response,rising_mean_rate,15,44,0.0728769003449656,0.0523188355636619,-0.020558064781303703,0.7179069817186061,decrease,-0.2545454545454545
7,4,post_response,falling_mean_rate,15,44,0.0447121020850318,0.038756343019008196,-0.005955759066023601,0.8667976053843954,decrease,-0.1393939393939394
7,4,post_response,peak_rise_rate,15,44,0.0345455932830645,0.0353346859722023,0.0007890926891378006,1.0228420650550716,increase,0.030303030303030304
7,4,post_response,peak_fall_rate,15,44,0.0310817969485924,0.0351700021888973,0.0040882052403048985,1.1315305304602101,increase,-0.048484848484848485
7,4,post_response,temporal_symmetry,15,44,0.4,0.7385674931129477,0.33856749311294765,1.8464187327823691,increase,0.3196969696969697
7,5,early_response,rise_duration,10,15,31.5,14.0,-17.5,0.4444444444444444,decrease,-0.4066666666666667
7,5,early_response,fall_duration,10,15,27.0,21.0,-6.0,0.7777777777777778,decrease,-0.17333333333333334
7,5,early_response,duration,10,15,53.0,35.0,-18.0,0.660377358490566,decrease,-0.44
7,5,early_response,period,9,15,57.0,38.0,-19.0,0.6666666666666666,decrease,-0.3851851851851852
7,5,early_response,amplitude,10,15,0.7558683050245918,0.7095095460140328,-0.04635875901055897,0.9386682062174168,decrease,-0.14666666666666667
7,5,early_response,rising_mean_rate,10,15,0.0480696070142633,0.0765577507657124,0.028488143751449105,1.5926435750347627,increase,0.30666666666666664
7,5,early_response,falling_mean_rate,10,15,0.06663900842749235,0.0598916738748206,-0.006747334552671749,0.8987479749190251,decrease,-0.12
7,5,early_response,peak_rise_rate,10,15,0.05553977857864535,0.0471024302671594,-0.008437348311485952,0.8480845886063714,decrease,-0.14666666666666667
7,5,early_response,peak_fall_rate,10,15,0.06861265475026809,0.0556244665041049,-0.012988188246163192,0.8107027297888887,decrease,-0.08
7,5,early_response,temporal_symmetry,10,15,0.6708333333333334,0.6666666666666667,-0.004166666666666652,0.9937888198757764,decrease,-0.02
7,5,post_response,rise_duration,10,39,31.5,25.0,-6.5,0.7936507936507936,decrease,-0.34102564102564104
7,5,post_response,fall_duration,10,39,27.0,22.0,-5.0,0.8148148148148148,decrease,-0.05641025641025641
7,5,post_response,duration,10,39,53.0,46.0,-7.0,0.8679245283018868,decrease,-0.2717948717948718
7,5,post_response,period,9,39,57.0,49.0,-8.0,0.8596491228070176,decrease,-0.1737891737891738
7,5,post_response,amplitude,10,39,0.7558683050245918,0.6138872883252589,-0.14198101669933294,0.8121617009794931,decrease,-0.1076923076923077
7,5,post_response,rising_mean_rate,10,39,0.0480696070142633,0.052794274842118,0.004724667827854703,1.0982880477149062,increase,0.02564102564102564
7,5,post_response,falling_mean_rate,10,39,0.06663900842749235,0.0647647179291153,-0.0018742904983770486,0.9718739737789406,decrease,-0.13333333333333333
7,5,post_response,peak_rise_rate,10,39,0.05553977857864535,0.0609440786228788,0.005404300044233451,1.0973050340231527,increase,-0.10256410256410256
7,5,post_response,peak_fall_rate,10,39,0.06861265475026809,0.0544770910508305,-0.014135563699437595,0.7939802249178769,decrease,-0.12307692307692308
7,5,post_response,temporal_symmetry,10,39,0.6708333333333334,0.7272727272727273,0.0564393939393939,1.0841332580463015,increase,0.05384615384615385
12,1,early_response,rise_duration,11,14,24.0,22.5,-1.5,0.9375,decrease,-0.07792207792207792
12,1,early_response,fall_duration,11,14,23.0,21.0,-2.0,0.9130434782608695,decrease,-0.11688311688311688
12,1,early_response,duration,11,14,39.0,42.5,3.5,1.0897435897435896,increase,-0.05844155844155844
12,1,early_response,period,10,14,47.5,43.5,-4.0,0.9157894736842105,decrease,-0.07857142857142857
12,1,early_response,amplitude,11,14,0.9239459583654934,1.9068372932944158,0.9828913349289223,2.0637974288752843,increase,0.7922077922077922
12,1,early_response,rising_mean_rate,11,14,0.0590749977011597,0.14143843452477495,0.08236343682361524,2.3942181976927674,increase,0.6883116883116883
12,1,early_response,falling_mean_rate,11,14,0.0675142830870397,0.2020781092271374,0.1345638261400977,2.9931164190341386,increase,0.8441558441558441
12,1,early_response,peak_rise_rate,11,14,0.0655482819288408,0.17873514623090608,0.11318686430206529,2.726770877457031,increase,0.8571428571428571
12,1,early_response,peak_fall_rate,11,14,0.1049056522359478,0.1825956649111731,0.0776900126752253,1.740570322183302,increase,0.6233766233766234
